Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,6492857,1024,749,100,43070,185074
2,6541353,1024,749,100,44366,268666
3,6493019,1024,749,100,98589,278138
4,6396558,1024,749,100,57149,1738
5,6492734,1024,749,100,64130,269306
6,6425637,1024,749,100,43664,7922
7,6524546,1024,749,100,43994,1138
8,6479919,1024,749,100,42958,8010
9,6542406,1024,749,100,44380,1010
10,6522393,1024,749,100,44234,8946
11,6486194,1024,749,100,43577,8051
12,6427687,1024,749,100,58156,1266
13,6525401,1024,749,100,49654,8306
14,6619872,1024,749,100,52190,268882
15,6543583,1024,749,100,54693,754
16,6564934,1024,749,100,43330,276992
17,6617614,1024,749,100,61675,754
18,6483770,1024,749,100,57818,754
19,6547844,1024,749,100,42361,121318
20,6428204,1024,749,100,54192,4978
21,6527649,1024,749,100,51949,268666
22,6542034,1024,749,100,43345,882
23,6541493,1024,749,100,43329,7794
24,6489294,1024,749,100,51112,7026
25,6485865,1024,749,100,57817,4338
26,6534310,1024,749,100,43824,277059
27,6617763,1024,749,100,62778,268666
28,6492851,1024,749,100,62426,754
29,6534076,1024,749,100,72709,2418
30,6542641,1024,749,100,62318,1138
31,6523694,1024,749,100,49655,276099
32,6400594,1024,749,100,64755,269690
33,6524933,1024,749,100,57291,5234
34,6561144,1024,749,100,44690,274563
35,6537886,1024,749,100,41838,1266
36,6562558,1024,749,100,45589,1650
37,6426777,1024,749,100,43400,275322
38,6476149,1024,749,100,43131,2162
39,6581210,1024,749,100,68076,269690
40,6487099,1024,749,100,62812,754
41,6512039,1024,749,100,71269,27962
42,6526216,1024,749,100,54705,754
43,6580585,1024,749,100,42601,1010
44,6617775,1024,749,100,44079,8891
45,6428701,1024,749,100,41266,1266
46,6496947,1024,749,100,42949,8818
47,6544563,1024,749,100,44650,1266
48,6541806,1024,749,100,58997,2418
49,6529363,1024,749,100,44251,1010
50,6544881,1024,749,100,43662,8891
51,6493595,1024,749,100,60153,754
52,6531551,1024,749,100,51695,8138
53,6516518,1024,749,100,43371,269818
54,6518463,1024,749,100,53896,6642
55,6529253,1024,749,100,43120,8050
56,6391904,1024,749,100,46901,8050
57,6488700,1024,749,100,70238,1906
58,6518558,1024,749,100,42864,1010
59,6546104,1024,749,100,43998,275706
60,6409058,1024,749,100,53806,7026
61,6538443,1024,749,100,43102,1778
62,6493394,1024,749,100,44844,9586
63,6566721,1024,749,100,44814,7794
64,6538843,1024,749,100,43293,970
65,6427279,1024,749,100,50843,7154
66,6596720,1024,749,100,53473,6770
67,6396324,1024,749,100,41914,1010
68,6519405,1024,749,100,43294,275962
69,6433610,1024,749,100,43293,1266
70,6618819,1024,749,100,55113,8178
71,6524434,1024,749,100,42109,8178
72,6523220,1024,749,100,103773,7762
73,6547211,1024,749,100,43380,1778
74,6509915,1024,749,100,44094,1138
75,6539825,1024,749,100,44373,276803
76,6711211,1024,749,100,66286,754
77,6555978,1024,749,100,43490,1010
78,6517622,1024,749,100,64611,2290
79,6517897,1024,749,100,62711,754
80,6429117,1024,749,100,43042,8690
81,6619710,1024,749,100,64442,268666
82,6519789,1024,749,100,56042,5746
83,6486015,1024,749,100,68651,270202
84,6527221,1024,749,100,62602,754
85,6425614,1024,749,100,43269,275075
86,6525412,1024,749,100,43329,275706
87,6487690,1024,749,100,42763,754
88,6534655,1024,749,100,56255,6130
89,6582452,1024,749,100,54456,275194
90,6494037,1024,749,100,60551,754
91,6560439,1024,749,100,61648,754
92,6529433,1024,749,100,44251,1010
93,6536691,1024,749,100,61516,1906
94,6511583,1024,749,100,61547,1474
95,6566051,1024,749,100,46180,7794
96,6510119,1024,749,100,59856,268666
97,6515632,1024,749,100,71345,2290
98,6525075,1024,749,100,44713,5834
99,6489386,1024,749,100,46205,7794
100,6526953,1024,749,100,46881,7922
101,6519406,1024,749,100,42918,1010
102,6400330,1024,749,100,42394,6587
103,6476532,1024,749,100,41972,1138
104,6549353,1024,749,100,44206,268666
105,6526256,1024,749,100,43744,7794
106,6542908,1024,749,100,42516,9147
107,6533327,1024,749,100,44165,269178
108,6529009,1024,749,100,44274,1010
109,6473806,1024,749,100,47507,8818
110,6396306,1024,749,100,43742,8306
111,6535908,1024,749,100,102896,278522
112,6523294,1024,749,100,42183,1010
113,6540235,1024,749,100,43489,275962
114,6541327,1024,749,100,56163,8818
115,6522258,1024,749,100,63802,97106
116,6711092,1024,749,100,57515,8306
117,6534902,1024,749,100,44275,1138
118,6428957,1024,749,100,41259,1266
119,6542073,1024,749,100,43179,7922
120,6550395,1024,749,100,43444,1010
121,6490189,1024,749,100,102985,10098
122,6555383,1024,749,100,43571,275706
123,6562675,1024,749,100,52016,1394
124,6527300,1024,749,100,43997,1010
125,6517883,1024,749,100,60749,754
126,6476449,1024,749,100,62567,268666
127,6520887,1024,749,100,44051,1010
128,6527919,1024,749,100,57354,8562
129,6511164,1024,749,100,44105,275962
130,6497258,1024,749,100,51601,269818
131,6519280,1024,749,100,42061,269946
132,6488593,1024,749,100,43887,268922
133,6396043,1024,749,100,66512,269562
134,6489840,1024,749,100,42813,276346
135,6548649,1024,749,100,44406,268922
136,6539599,1024,749,100,56486,882
137,6543878,1024,749,100,60949,754
138,6476971,1024,749,100,41517,754
139,6581597,1024,749,100,51012,268882
140,6526721,1024,749,100,50613,268867
141,6485939,1024,749,100,41809,1226
142,6497859,1024,749,100,61433,1266
143,6510014,1024,749,100,44087,232598
144,6604793,1024,749,100,48562,2802
145,6541796,1024,749,100,43302,8306
146,6541793,1024,749,100,42324,1906
147,6562480,1024,749,100,62856,1778
148,6554573,1024,749,100,43772,269178
149,6512903,1024,749,100,43194,1010
150,6617738,1024,749,100,45632,1994
151,6495008,1024,749,100,49634,268922
152,6554768,1024,749,100,44505,1226
153,6436120,1024,749,100,42755,1010
154,6425920,1024,749,100,43211,7794
155,6518713,1024,749,100,43360,275322
156,6489675,1024,749,100,43233,1138
157,6428499,1024,749,100,42977,8306
158,6580683,1024,749,100,43533,1010
159,6515213,1024,749,100,50303,9074
160,6427669,1024,749,100,45162,268666
161,6485798,1024,749,100,43105,754
162,6543586,1024,749,100,45915,8306
163,6492413,1024,749,100,49272,269314
164,6507718,1024,749,100,43070,754
165,6510579,1024,749,100,69384,1906
166,6524358,1024,749,100,62320,754
167,6476614,1024,749,100,86035,3274
168,6538479,1024,749,100,44101,882
169,6540332,1024,749,100,62310,1994
170,6518966,1024,749,100,43107,270970
171,6548612,1024,749,100,45325,278650
172,6515725,1024,749,100,43800,268666
173,6555814,1024,749,100,53246,970
174,6449090,1024,749,100,63947,754
175,6542258,1024,749,100,43299,1906
176,6518053,1024,749,100,51343,7154
177,6514103,1024,749,100,49220,263555
178,6476202,1024,749,100,62832,268666
179,6523362,1024,749,100,47774,276090
180,6522831,1024,749,100,47777,7794
181,6392379,1024,749,100,43306,754
182,6549807,1024,749,100,63778,1138
183,6524564,1024,749,100,94341,269690
184,6566149,1024,749,100,60602,754
185,6476569,1024,749,100,42794,277699
186,6515481,1024,749,100,56185,754
