Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,2809382,1024,634,100,22906,1279
2,2809102,1024,634,100,11299,1791
3,2809351,1024,634,100,22185,1151
4,2809913,1024,634,100,15253,639
5,2808747,1024,634,100,18027,855
6,2809823,1024,634,100,12545,639
7,2808676,1024,634,100,10735,268551
8,2809708,1024,634,100,31838,6015
9,2809962,1024,634,100,11179,895
10,2815612,1024,634,100,11176,767
11,2809858,1024,634,100,11114,1847
12,2808848,1024,634,100,17057,639
13,2810043,1024,634,100,10171,6856
14,2809553,1024,634,100,11172,639
15,2809436,1024,634,100,11961,268551
16,2809370,1024,634,100,18358,639
17,2809698,1024,634,100,22476,639
18,2809688,1024,634,100,11743,268551
19,2808907,1024,634,100,11049,639
20,2810171,1024,634,100,39824,3711
21,2808700,1024,634,100,10780,639
22,2809583,1024,634,100,10728,639
23,2808540,1024,634,100,13730,6143
24,2808733,1024,634,100,10205,639
25,2810130,1024,634,100,11006,639
26,2809984,1024,634,100,13109,639
27,2809247,1024,634,100,10290,767
28,2809783,1024,634,100,11171,269319
29,2809757,1024,634,100,17790,268551
30,2809685,1024,634,100,10296,895
31,2809800,1024,634,100,20583,639
32,2809457,1024,634,100,11002,895
33,2809141,1024,634,100,10208,639
34,2809619,1024,634,100,11306,639
35,2809338,1024,634,100,10763,268935
36,2809484,1024,634,100,10742,180395
37,2810326,1024,634,100,10792,895
38,2809165,1024,634,100,22406,972
39,2809302,1024,634,100,11197,895
40,2808210,1024,634,100,11171,1407
41,2809374,1024,634,100,16482,639
42,2809576,1024,634,100,10648,1919
43,2809272,1024,634,100,10654,895
44,2808661,1024,634,100,13859,639
45,2809583,1024,634,100,10654,1919
46,2810014,1024,634,100,13014,639
47,2809016,1024,634,100,10727,895
48,2809488,1024,634,100,10820,767
49,2809087,1024,634,100,11172,1279
50,2809617,1024,634,100,11304,895
51,2809670,1024,634,100,10768,639
52,2810432,1024,634,100,11430,639
53,2809957,1024,634,100,10732,1407
54,2809595,1024,634,100,10757,2303
55,2815404,1024,634,100,11078,1535
56,2809145,1024,634,100,15696,5591
57,2808398,1024,634,100,30758,6527
58,2809436,1024,634,100,11071,1407
59,2808870,1024,634,100,10727,767
60,2809211,1024,634,100,16359,639
61,2809321,1024,634,100,10912,1279
62,2808963,1024,634,100,24098,639
63,2809072,1024,634,100,11081,1279
64,2808814,1024,634,100,10660,1535
65,2809469,1024,634,100,13703,639
66,2809685,1024,634,100,24905,1919
67,2809078,1024,634,100,20467,639
68,2809333,1024,634,100,12331,268551
69,2809444,1024,634,100,10164,639
70,2809738,1024,634,100,11077,1919
71,2809237,1024,634,100,11176,1279
72,2809274,1024,634,100,10191,1239
73,2809709,1024,634,100,10290,639
74,2809914,1024,634,100,10756,767
75,2809057,1024,634,100,12324,639
76,2809454,1024,634,100,10984,268551
77,2809760,1024,634,100,10633,2047
78,2809417,1024,634,100,17958,123227
79,2808862,1024,634,100,21759,7039
80,2808741,1024,634,100,30413,5887
81,2809384,1024,634,100,31843,6975
82,2808497,1024,634,100,22025,6527
83,2808592,1024,634,100,11075,895
84,2808862,1024,634,100,10848,89283
85,2810142,1024,634,100,10663,1279
86,2809972,1024,634,100,15275,639
87,2811807,1024,634,100,10654,1791
88,2809308,1024,634,100,11175,767
89,2809384,1024,634,100,10649,2175
90,2809157,1024,634,100,11176,1663
91,2809455,1024,634,100,11173,1023
92,2810235,1024,634,100,14454,275591
93,2809468,1024,634,100,22960,3711
94,2809486,1024,634,100,11069,1407
95,2808429,1024,634,100,10156,1663
96,2808934,1024,634,100,11304,895
97,2808441,1024,634,100,10418,895
98,2809123,1024,634,100,29564,273415
99,2809619,1024,634,100,36284,3967
100,2809330,1024,634,100,10725,895
101,2808952,1024,634,100,10862,1791
102,2809214,1024,634,100,10627,269063
103,2810142,1024,634,100,10850,2303
104,2808825,1024,634,100,10862,639
105,2809126,1024,634,100,10648,8575
106,2809883,1024,634,100,19057,7039
107,2810158,1024,634,100,14124,639
108,2808776,1024,634,100,11431,268551
109,2809622,1024,634,100,11327,4351
110,2809099,1024,634,100,10982,3651
111,2809673,1024,634,100,10421,895
112,2808983,1024,634,100,11077,639
113,2809616,1024,634,100,10294,1791
114,2809881,1024,634,100,11062,639
115,2808733,1024,634,100,11636,639
116,2809872,1024,634,100,23025,639
117,2808168,1024,634,100,10757,639
118,2809443,1024,634,100,10287,1535
119,2809449,1024,634,100,10752,268807
120,2809615,1024,634,100,11177,767
121,2809551,1024,634,100,10728,1791
122,2809363,1024,634,100,29173,3071
123,2811604,1024,634,100,18359,855
