Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,4270084,1024,726,100,21479,1371
2,4350369,1024,726,100,23079,268643
3,4336971,1024,726,100,26144,1883
4,4285929,1024,726,100,22892,275555
5,4276213,1024,726,100,22193,731
6,4300484,1024,726,100,27532,273507
7,4337122,1024,726,100,22956,947
8,4332281,1024,726,100,23569,1115
9,4285946,1024,726,100,21622,7771
10,4335151,1024,726,100,22781,2011
11,4286356,1024,726,100,23157,273429
12,4391392,1024,726,100,23422,269667
13,4305448,1024,726,100,22491,987
14,4336478,1024,726,100,22814,9124
15,4302311,1024,726,100,22465,268643
16,4271702,1024,726,100,36593,731
17,4300903,1024,726,100,23708,3931
18,4385955,1024,726,100,30973,7387
19,4302752,1024,726,100,21791,269795
20,4391158,1024,726,100,24472,1115
21,4325847,1024,726,100,22847,268771
22,4384958,1024,726,100,24243,1115
23,4303663,1024,726,100,23264,4571
24,4350779,1024,726,100,23753,268899
25,4325580,1024,726,100,22278,987
26,4332119,1024,726,100,23589,9179
27,4333603,1024,726,100,22768,1883
28,4349725,1024,726,100,22408,7771
29,4337250,1024,726,100,22087,731
30,4350595,1024,726,100,23236,190247
31,4336374,1024,726,100,23566,2139
32,4437585,1024,726,100,24390,859
33,4350091,1024,726,100,23574,1115
34,4301994,1024,726,100,23915,7899
35,4301734,1024,726,100,23125,268643
36,4287065,1024,726,100,22332,731
37,4359080,1024,726,100,23648,269155
38,4353992,1024,726,100,23211,1371
39,4283803,1024,726,100,23111,987
40,4337026,1024,726,100,23433,2011
41,4438383,1024,726,100,23434,1243
42,4321381,1024,726,100,53593,271587
43,4302520,1024,726,100,23819,1755
44,4337638,1024,726,100,26000,5723
45,4410198,1024,726,100,23610,731
46,4302412,1024,726,100,31763,8283
47,4286868,1024,726,100,23229,731
48,4433564,1024,726,100,39040,731
49,4433668,1024,726,100,24533,7771
50,4331995,1024,726,100,23441,2011
51,4332013,1024,726,100,23428,731
52,4384976,1024,726,100,22621,269451
53,4324958,1024,726,100,21972,731
54,4337138,1024,726,100,23601,1115
55,4339841,1024,726,100,22255,731
56,4347839,1024,726,100,23713,1243
57,4391241,1024,726,100,31499,7131
58,4388649,1024,726,100,22709,731
59,4437091,1024,726,100,23910,731
60,4271945,1024,726,100,23091,2011
61,4338240,1024,726,100,22756,731
62,4336963,1024,726,100,24271,269667
63,4326521,1024,726,100,31689,7131
64,4359680,1024,726,100,27269,1883
65,4333735,1024,726,100,23564,987
66,4300792,1024,726,100,22963,731
67,4301453,1024,726,100,21951,731
68,4299556,1024,726,100,22934,987
69,4283637,1024,726,100,23234,731
70,4326369,1024,726,100,22261,1115
71,4412925,1024,726,100,23554,269411
72,4281240,1024,726,100,22864,1391
73,4301707,1024,726,100,21936,1203
74,4388500,1024,726,100,24089,268771
75,4334107,1024,726,100,23850,1115
76,4385590,1024,726,100,23908,731
77,4435904,1024,726,100,24568,268771
78,4286838,1024,726,100,23105,731
79,4303090,1024,726,100,22480,268643
80,4274814,1024,726,100,22310,61631
81,4290099,1024,726,100,22301,731
82,4335416,1024,726,100,23636,1115
83,4273420,1024,726,100,22341,268643
84,4302274,1024,726,100,23268,731
85,4339640,1024,726,100,22114,987
86,4302682,1024,726,100,23391,1243
87,4337581,1024,726,100,24064,1115
88,4333119,1024,726,100,22918,731
89,4338321,1024,726,100,26404,7771
90,4357294,1024,726,100,23133,7259
91,4300889,1024,726,100,39417,947
92,4332324,1024,726,100,32843,731
93,4274066,1024,726,100,22996,859
94,4326612,1024,726,100,22842,731
95,4385305,1024,726,100,23422,979
96,4301584,1024,726,100,21983,2011
97,4340366,1024,726,100,62114,9435
98,4273088,1024,726,100,22307,731
99,4337389,1024,726,100,40735,269027
100,4352772,1024,726,100,23080,1115
101,4351513,1024,726,100,38518,731
102,4271574,1024,726,100,22875,268899
103,4386977,1024,726,100,23642,1371
104,4301788,1024,726,100,22473,2011
105,4302709,1024,726,100,23374,268643
106,4336398,1024,726,100,29512,731
107,4385492,1024,726,100,23385,731
108,4271809,1024,726,100,22370,1371
109,4360192,1024,726,100,23827,2011
110,4336942,1024,726,100,66117,9563
111,4359285,1024,726,100,22961,731
112,4387424,1024,726,100,24109,731
113,4325938,1024,726,100,23499,731
114,4436528,1024,726,100,24549,731
115,4288444,1024,726,100,38345,731
116,4432477,1024,726,100,23870,7771
117,4391756,1024,726,100,32204,7643
118,4346948,1024,726,100,23418,1115
119,4271728,1024,726,100,28096,7771
120,4301553,1024,726,100,23621,7259
121,4285337,1024,726,100,21562,731
122,4286601,1024,726,100,23107,731
123,4353214,1024,726,100,23057,731
124,4302815,1024,726,100,22033,987
125,4327303,1024,726,100,23943,731
126,4433089,1024,726,100,24531,987
127,4339413,1024,726,100,64190,9819
128,4442737,1024,726,100,38269,8556
129,4301522,1024,726,100,24803,1691
130,4337227,1024,726,100,31031,7771
131,4334191,1024,726,100,23746,1115
132,4284816,1024,726,100,22434,268643
133,4302435,1024,726,100,58848,276579
134,4301353,1024,726,100,26529,7771
135,4439052,1024,726,100,24454,1883
136,4273590,1024,726,100,22333,162267
137,4334149,1024,726,100,23281,2724
138,4300208,1024,726,100,21708,731
139,4340521,1024,726,100,22120,987
140,4285121,1024,726,100,22455,269027
141,4390597,1024,726,100,26249,7771
142,4353359,1024,726,100,22239,7643
143,4338275,1024,726,100,23091,1243
144,4334537,1024,726,100,22796,731
145,4332461,1024,726,100,24477,275683
146,4337347,1024,726,100,23098,859
147,4436248,1024,726,100,24538,133059
148,4350195,1024,726,100,23552,9124
149,4286473,1024,726,100,22325,859
150,4335889,1024,726,100,25171,268859
151,4349606,1024,726,100,58906,9179
