Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,10339610,1024,826,100,77958,8127
2,10350595,1024,826,100,78241,11993
3,11383583,1024,826,100,101835,271463
4,12469000,1024,826,100,97749,274919
5,11405075,1024,826,100,173576,1047
6,12457433,1024,826,100,112390,4287
7,11393696,1024,826,100,116017,9184
8,10340878,1024,826,100,77360,1343
9,12459221,1024,826,100,99604,8895
10,12465264,1024,826,100,112447,269159
11,10347387,1024,826,100,96215,267879
12,11409647,1024,826,100,111494,6847
13,12438647,1024,826,100,104334,276455
14,12459986,1024,826,100,118701,1215
15,12462213,1024,826,100,110894,268903
16,12457971,1024,826,100,98341,274535
17,12458771,1024,826,100,115102,2056
18,12439016,1024,826,100,98225,3135
19,12458629,1024,826,100,116807,267623
20,11390793,1024,826,100,107516,9663
21,12443712,1024,826,100,124645,269031
22,12458172,1024,826,100,106663,268081
23,10339011,1024,826,100,77655,8767
24,10309397,1024,826,100,79017,275303
25,12451087,1024,826,100,113846,267623
26,12459788,1024,826,100,105503,9663
27,11392273,1024,826,100,100086,268135
28,12462548,1024,826,100,109984,836
29,11370381,1024,826,100,91526,1727
30,12421472,1024,826,100,131783,268342
31,11393029,1024,826,100,108409,276144
32,11397296,1024,826,100,101255,831
33,11390537,1024,826,100,101664,1471
34,11387573,1024,826,100,105454,831
35,11376495,1024,826,100,87595,269287
36,12459134,1024,826,100,117811,1471
37,12464686,1024,826,100,119737,279171
38,11390720,1024,826,100,87485,269671
39,10356708,1024,826,100,85895,1727
40,11391539,1024,826,100,106325,1471
41,12456932,1024,826,100,101240,9216
42,11376292,1024,826,100,105229,831
43,11393259,1024,826,100,109565,267623
44,12452739,1024,826,100,117783,1343
45,12462034,1024,826,100,124296,1559
46,11393393,1024,826,100,108532,277136
47,12472502,1024,826,100,98396,271175
48,12455334,1024,826,100,117737,831
49,11402985,1024,826,100,116132,270535
50,11419142,1024,826,100,100836,273863
51,11402793,1024,826,100,102001,270023
52,11406096,1024,826,100,88517,270279
53,11381751,1024,826,100,108949,9056
54,12438324,1024,826,100,98098,8895
55,11412944,1024,826,100,104915,831
56,11396199,1024,826,100,86928,269639
57,10358208,1024,826,100,77449,7487
58,10351868,1024,826,100,84030,9224
59,12455590,1024,826,100,99247,275783
60,11395396,1024,826,100,107732,269895
61,11371593,1024,826,100,107685,268999
62,11407289,1024,826,100,105131,269471
63,12448895,1024,826,100,100641,277191
64,12464221,1024,826,100,103000,2367
65,12464246,1024,826,100,107269,275143
66,12441414,1024,826,100,114359,268743
67,12439846,1024,826,100,96443,278727
68,11389168,1024,826,100,106420,9056
69,11365571,1024,826,100,108564,1215
70,11396797,1024,826,100,85265,8639
71,12469634,1024,826,100,120051,268743
72,11418628,1024,826,100,88470,3263
73,12458860,1024,826,100,117813,277136
74,11387429,1024,826,100,108575,1087
75,11394505,1024,826,100,97555,80803
76,11392734,1024,826,100,89363,2879
77,11402391,1024,826,100,115500,270407
78,12469294,1024,826,100,137715,271047
79,11393295,1024,826,100,89510,276039
80,12469337,1024,826,100,101654,7871
81,11401904,1024,826,100,106558,1343
82,12459087,1024,826,100,120621,275911
83,10358153,1024,826,100,77343,8087
84,12459409,1024,826,100,99235,7871
85,11372802,1024,826,100,106745,1343
86,12450339,1024,826,100,127385,1215
87,11401671,1024,826,100,110512,270864
88,12459649,1024,826,100,99118,8127
89,11393261,1024,826,100,85328,276295
90,11396056,1024,826,100,106329,270791
91,12440070,1024,826,100,97224,8343
92,12427557,1024,826,100,97580,8767
93,10339725,1024,826,100,81688,232451
94,12454353,1024,826,100,99565,276167
95,11382340,1024,826,100,107917,9440
96,12465224,1024,826,100,119481,8868
97,12465490,1024,826,100,99731,7871
98,10340642,1024,826,100,90125,269127
99,12425507,1024,826,100,98019,8895
100,11391510,1024,826,100,108754,831
101,12426330,1024,826,100,129214,11447
102,11401673,1024,826,100,88637,275783
103,12454305,1024,826,100,119987,268743
104,11402020,1024,826,100,89411,8639
105,11387312,1024,826,100,90526,269255
106,11402297,1024,826,100,100861,268959
107,11415695,1024,826,100,106600,268743
108,11401292,1024,826,100,108987,1087
109,12456574,1024,826,100,99704,7871
110,12466372,1024,826,100,95390,9535
111,10363774,1024,826,100,79368,275783
112,11380589,1024,826,100,87111,8895
113,12442675,1024,826,100,97365,159747
114,12456212,1024,826,100,117712,2016
115,11421464,1024,826,100,94591,2495
116,11422738,1024,826,100,109666,268743
117,11394653,1024,826,100,104939,268999
118,11405485,1024,826,100,104283,268743
119,12464028,1024,826,100,104136,9663
120,11409262,1024,826,100,89831,8639
121,12437096,1024,826,100,117849,269255
122,11389166,1024,826,100,87195,10132
123,12421782,1024,826,100,97902,273479
124,12451957,1024,826,100,97814,276295
125,11429474,1024,826,100,110375,268999
126,12454135,1024,826,100,130359,271047
127,11377653,1024,826,100,109171,277264
128,12466687,1024,826,100,120927,268999
129,10330396,1024,826,100,99515,1087
130,12457276,1024,826,100,118521,1343
131,12436891,1024,826,100,98296,275655
132,12460661,1024,826,100,118786,277136
133,10352561,1024,826,100,77769,7871
134,11395260,1024,826,100,102109,4415
135,11392989,1024,826,100,87618,276039
136,11395404,1024,826,100,95410,1471
137,12487004,1024,826,100,108326,277063
138,12453037,1024,826,100,117004,268999
139,11411135,1024,826,100,107169,268871
140,12465092,1024,826,100,129127,1215
