Index,Exec_time,stride,inner_cycle,out_cycle,hit_rate
422,3020426,1024,676,100,49.17
423,3020373,1024,676,100,7.02
424,3020049,1024,676,100,67.10
425,3021338,1024,676,100,36.98
426,3020930,1024,676,100,41.16
427,3027281,1024,676,100,14.86
428,3020282,1024,676,100,17.61
429,3020296,1024,676,100,755.07
430,3021404,1024,676,100,20.09
431,3022445,1024,676,100,6.73
432,3020374,1024,676,100,29.62
433,3019790,1024,676,100,46.55
434,3020410,1024,676,100,771.15
435,3020884,1024,676,100,1,517.22
436,3021662,1024,676,100,12.69
437,3020546,1024,676,100,9.68
438,3021315,1024,676,100,4.60
439,3022184,1024,676,100,18.04
440,3020074,1024,676,100,6.24
441,3020967,1024,676,100,529.99
442,3021076,1024,676,100,18.09
443,3020015,1024,676,100,6.85
444,3020359,1024,676,100,11.53
445,3021217,1024,676,100,5.71
446,3021648,1024,676,100,69.63
447,3021173,1024,676,100,2.80
448,3020627,1024,676,100,748.87
449,3020591,1024,676,100,7.40
450,3019536,1024,676,100,245.35
451,3022637,1024,676,100,2.20
452,3020082,1024,676,100,65.79
453,3020865,1024,676,100,26.00
454,3019831,1024,676,100,47.72
455,3020319,1024,676,100,24.07
456,3020454,1024,676,100,48.78
457,3019926,1024,676,100,7.05
458,3020000,1024,676,100,7.07
459,3021139,1024,676,100,137.85
460,3020668,1024,676,100,37.20
461,3021115,1024,676,100,66.09
462,3020631,1024,676,100,43.12
463,3020705,1024,676,100,74.00
464,3020245,1024,676,100,6.63
465,3020626,1024,676,100,20.43
466,3020667,1024,676,100,37.95
467,3020865,1024,676,100,2,494.73
468,3020224,1024,676,100,160.28
469,3021095,1024,676,100,25.17
470,3020668,1024,676,100,48.56
471,3020292,1024,676,100,4.30
472,3020711,1024,676,100,70.03
473,3020361,1024,676,100,1,437.31
474,3020540,1024,676,100,62.37
475,3020018,1024,676,100,1,294.80
476,3019557,1024,676,100,16.61
477,3021137,1024,676,100,13.64
478,3021810,1024,676,100,19.68
479,3022065,1024,676,100,7.77
480,3020402,1024,676,100,49.08
481,3020329,1024,676,100,582.67
482,3020656,1024,676,100,94.97
483,3020295,1024,676,100,69.00
484,3021068,1024,676,100,44.73
485,3020680,1024,676,100,33.12
486,3020000,1024,676,100,9.64
487,3020664,1024,676,100,1,639.30
488,3023276,1024,676,100,602.95
489,3020250,1024,676,100,17.71
490,3020619,1024,676,100,7.07
491,3020555,1024,676,100,312.05
492,3021273,1024,676,100,140.07
493,3019966,1024,676,100,26.72
494,3020815,1024,676,100,16.09
495,3020468,1024,676,100,10.75
496,3020568,1024,676,100,121.72
497,3020345,1024,676,100,2.35
498,3028232,1024,676,100,40.40
499,3020074,1024,676,100,15.31
500,3019759,1024,676,100,27.49
501,3020191,1024,676,100,29.67
502,3020670,1024,676,100,39.58
503,3020993,1024,676,100,82.57
504,3020476,1024,676,100,2.52
505,3020702,1024,676,100,42.87
506,3020601,1024,676,100,44.34
507,3020709,1024,676,100,2.85
508,3021138,1024,676,100,749.01
509,3022396,1024,676,100,4.67
510,3021164,1024,676,100,1,172.57
511,3019873,1024,676,100,34.25
512,3021295,1024,676,100,17.08
513,3022416,1024,676,100,9.54
514,3020758,1024,676,100,7.14
515,3022866,1024,676,100,7.35
516,3021879,1024,676,100,11.37
517,3021055,1024,676,100,99.96
518,3019573,1024,676,100,7.32
519,3021213,1024,676,100,89.50
520,3021008,1024,676,100,1,210.08
521,3020997,1024,676,100,160.56
522,3021205,1024,676,100,519.09
523,3021871,1024,676,100,3.60
524,3022468,1024,676,100,167.59
525,3021845,1024,676,100,67.67
526,3020581,1024,676,100,255.92
527,3023206,1024,676,100,3.63
528,3020978,1024,676,100,83.17
529,3020942,1024,676,100,130.56
530,3020991,1024,676,100,55.41
531,3020691,1024,676,100,6.67
532,3020388,1024,676,100,16.71
533,3021722,1024,676,100,6.29
534,3020733,1024,676,100,2.76
535,3021484,1024,676,100,2.33
536,3020763,1024,676,100,33.30
537,3020347,1024,676,100,36.39
538,3021099,1024,676,100,8.37
539,3020763,1024,676,100,42.46
540,3020233,1024,676,100,28.79
541,3021256,1024,676,100,143.92
542,3021035,1024,676,100,162.86
543,3020708,1024,676,100,17.99
544,3020785,1024,676,100,83.65
545,3020950,1024,676,100,249.30
546,3020249,1024,676,100,49.67
547,3020241,1024,676,100,26.61
548,3020441,1024,676,100,3,346.44
549,3022150,1024,676,100,4.67
550,3019859,1024,676,100,13.97
551,3020201,1024,676,100,15.44
552,3020497,1024,676,100,42.64
553,3020284,1024,676,100,623.93
554,3020502,1024,676,100,904.31
555,3020389,1024,676,100,81.09
556,3020035,1024,676,100,29.32
557,3021892,1024,676,100,2.88
558,3020544,1024,676,100,1,694.02
559,3019795,1024,676,100,32.10
560,3021428,1024,676,100,3.73
561,3021037,1024,676,100,3.19
562,3020488,1024,676,100,3.58
563,3020653,1024,676,100,2,061.71
564,3020453,1024,676,100,4.99
565,3020592,1024,676,100,19.52
566,3020546,1024,676,100,75.15
567,3021174,1024,676,100,58.53
568,3021238,1024,676,100,73.41
569,3020725,1024,676,100,63.13
570,3020879,1024,676,100,6.74
571,3021195,1024,676,100,45.72
572,3026741,1024,676,100,181.14
573,3020716,1024,676,100,40.94
574,3020676,1024,676,100,14.60
575,3020467,1024,676,100,80.18
576,3020518,1024,676,100,7.07
577,3021182,1024,676,100,68.95
578,3020999,1024,676,100,76.08
579,3027345,1024,676,100,19.78
580,3020585,1024,676,100,1,209.52
581,3020524,1024,676,100,69.73
582,3020628,1024,676,100,74.12
583,3020796,1024,676,100,2.43
584,3020644,1024,676,100,19.09
585,3020973,1024,676,100,6.50
586,3021167,1024,676,100,17.83
587,3021058,1024,676,100,41.91
588,3022035,1024,676,100,9.05
589,3020780,1024,676,100,60.16
590,3021265,1024,676,100,67.04
591,3020429,1024,676,100,3.79
592,3022581,1024,676,100,7.01
593,3021014,1024,676,100,41.84
594,3020921,1024,676,100,12.47
595,3021207,1024,676,100,21.32
596,3022281,1024,676,100,25.68
597,3021691,1024,676,100,3.85
598,3021131,1024,676,100,6.91
599,3025545,1024,676,100,76.30
600,3022001,1024,676,100,37.40
601,3020977,1024,676,100,143.95
602,3021025,1024,676,100,73.16
603,3021418,1024,676,100,851.50
604,3021152,1024,676,100,66.25
605,3021186,1024,676,100,11.47
606,3020393,1024,676,100,52.29
607,3020008,1024,676,100,29.06
608,3020551,1024,676,100,59.60
609,3021636,1024,676,100,1,210.30
610,3019763,1024,676,100,7.04
611,3021326,1024,676,100,62.41
612,3020498,1024,676,100,41.00
613,3020164,1024,676,100,6.55
614,3020395,1024,676,100,34.25
615,3021677,1024,676,100,37.79
616,3021763,1024,676,100,106.25
617,3020468,1024,676,100,3.50
618,3023210,1024,676,100,5.98
619,3023366,1024,676,100,7.45
620,3026682,1024,676,100,6.40
621,3020865,1024,676,100,2.37
622,3020047,1024,676,100,18.41
623,3020644,1024,676,100,44.23
624,3020779,1024,676,100,171.04
625,3020471,1024,676,100,76.79
626,3021848,1024,676,100,40.15
627,3020921,1024,676,100,44.10
628,3021265,1024,676,100,7.04
629,3020775,1024,676,100,7.04
630,3022425,1024,676,100,67.79
631,3020386,1024,676,100,68.67
632,3020336,1024,676,100,64.34
633,3020536,1024,676,100,168.09
634,3021735,1024,676,100,3.12
635,3020616,1024,676,100,282.57
636,3021191,1024,676,100,40.41
637,3020677,1024,676,100,97.62
638,3019991,1024,676,100,155.06
639,3021052,1024,676,100,20.87
640,3020193,1024,676,100,672.32
641,3020929,1024,676,100,64.52
642,3021202,1024,676,100,12.74
643,3021264,1024,676,100,9.11
644,3020650,1024,676,100,78.36
645,3020301,1024,676,100,637.53
646,3022370,1024,676,100,205.41
647,3020429,1024,676,100,11.18
648,3020750,1024,676,100,42.69
649,3021566,1024,676,100,93.88
650,3019871,1024,676,100,2.51
651,3020444,1024,676,100,2.45
652,3021041,1024,676,100,29.97
653,3020617,1024,676,100,78.06
654,3021096,1024,676,100,68.28
655,3027070,1024,676,100,7.29
656,3020858,1024,676,100,2.48
657,3020541,1024,676,100,3.55
658,3020786,1024,676,100,7.11
659,3022304,1024,676,100,43.80
660,3020306,1024,676,100,1,690.14
661,3020212,1024,676,100,1,209.52
662,3020481,1024,676,100,48.40
663,3020041,1024,676,100,26.53
664,3020610,1024,676,100,34.67
665,3020593,1024,676,100,11.78
666,3020653,1024,676,100,6.42
667,3020400,1024,676,100,25.89
668,3020613,1024,676,100,38.25
669,3020131,1024,676,100,22.66
670,3021234,1024,676,100,98.59
671,3020735,1024,676,100,448.76
672,3021906,1024,676,100,3.61
673,3020990,1024,676,100,4.13
674,3020527,1024,676,100,76.50
675,3020546,1024,676,100,7.14
676,3019945,1024,676,100,539.32
677,3020499,1024,676,100,405.31
678,3020286,1024,676,100,65.74
679,3019844,1024,676,100,77.83
680,3019607,1024,676,100,62.30
681,3020539,1024,676,100,76.46
682,3020545,1024,676,100,17.35
683,3021209,1024,676,100,161.51
684,3021542,1024,676,100,21.31
685,3020713,1024,676,100,4.20
686,3022598,1024,676,100,2.42
687,3020850,1024,676,100,2.33
688,3020185,1024,676,100,62.81
689,3020708,1024,676,100,2.47
690,3020865,1024,676,100,22.93
691,3021104,1024,676,100,7.06
692,3020823,1024,676,100,19.35
693,3020500,1024,676,100,23.12
694,3021335,1024,676,100,68.98
695,3021297,1024,676,100,45.78
696,3020653,1024,676,100,21.10
697,3021227,1024,676,100,187.15
698,3021134,1024,676,100,757.89
699,3024553,1024,676,100,2.24
700,3020768,1024,676,100,41.07
701,3020832,1024,676,100,24.38
702,3020615,1024,676,100,93.59
703,3020706,1024,676,100,40.69
704,3021145,1024,676,100,8.89
705,3023780,1024,676,100,7.00
706,3020699,1024,676,100,15.17
707,3020381,1024,676,100,3.57
708,3020257,1024,676,100,12.08
709,3021035,1024,676,100,115.02
710,3021285,1024,676,100,15.83
711,3022046,1024,676,100,4.96
712,3021968,1024,676,100,7.73
713,3021238,1024,676,100,67.46
714,3020103,1024,676,100,539.37
715,3021576,1024,676,100,71.87
716,3021526,1024,676,100,40.79
717,3020412,1024,676,100,71.10
718,3021150,1024,676,100,593.71
719,3020665,1024,676,100,335.09
720,3020588,1024,676,100,16.48
721,3020420,1024,676,100,545.62
722,3021286,1024,676,100,117.97
723,3020690,1024,676,100,58.16
724,3021266,1024,676,100,191.12
725,3020580,1024,676,100,47.45
726,3019214,1024,676,100,113.43
727,3020867,1024,676,100,26.32
728,3026650,1024,676,100,5.59
729,3027088,1024,676,100,89.67
730,3019781,1024,676,100,2.40
731,3021245,1024,676,100,6.34
732,3021111,1024,676,100,2.51
733,3020798,1024,676,100,2.50
734,3023482,1024,676,100,7.19
735,3020466,1024,676,100,2.45
736,3021183,1024,676,100,2,001.84
737,3020998,1024,676,100,35.44
738,3021123,1024,676,100,57.49
739,3021121,1024,676,100,78.52
740,3020809,1024,676,100,4.47
741,3020147,1024,676,100,25.10
742,3020285,1024,676,100,46.60
743,3021741,1024,676,100,5.80
744,3020207,1024,676,100,6.43
745,3019986,1024,676,100,27.05
746,3020478,1024,676,100,6.94
747,3021633,1024,676,100,5.05
748,3020892,1024,676,100,29.49
749,3019698,1024,676,100,21.33
750,3020182,1024,676,100,19.43
751,3020302,1024,676,100,32.17
752,3020557,1024,676,100,539.41
753,3019729,1024,676,100,935.59
754,3020808,1024,676,100,746.82
755,3020545,1024,676,100,145.44
756,3020319,1024,676,100,29.56
757,3020418,1024,676,100,57.42
758,3022236,1024,676,100,2.66
759,3020780,1024,676,100,927.78
760,3020398,1024,676,100,43.77
761,3020111,1024,676,100,38.78
762,3021410,1024,676,100,65.29
763,3020836,1024,676,100,43.60
764,3020786,1024,676,100,38.41
765,3019752,1024,676,100,128.94
766,3020284,1024,676,100,3.42
767,3019964,1024,676,100,20.19
768,3020257,1024,676,100,63.81
769,3020620,1024,676,100,14.26
770,3020621,1024,676,100,32.73
771,3020175,1024,676,100,1,748.06
772,3020879,1024,676,100,32.89
773,3021062,1024,676,100,3.92
774,3020842,1024,676,100,65.20
775,3020904,1024,676,100,18.63
776,3020346,1024,676,100,77.72
777,3020528,1024,676,100,62.91
778,3021901,1024,676,100,8.94
779,3020860,1024,676,100,40.21
780,3020759,1024,676,100,48.11
781,3021010,1024,676,100,27.78
782,3022194,1024,676,100,18.43
783,3020320,1024,676,100,21.17
784,3020601,1024,676,100,300.52
785,3021118,1024,676,100,318.71
786,3020830,1024,676,100,15.45
787,3021500,1024,676,100,4.11
788,3021404,1024,676,100,4.11
789,3020187,1024,676,100,74.60
790,3019065,1024,676,100,6.57
791,3021142,1024,676,100,8.03
792,3020137,1024,676,100,83.09
793,3020815,1024,676,100,748.29
794,3019911,1024,676,100,73.94
795,3021874,1024,676,100,5.98
796,3020891,1024,676,100,64.69
797,3020303,1024,676,100,289.97
798,3020266,1024,676,100,34.82
799,3020979,1024,676,100,30.84
800,3020579,1024,676,100,73.04
801,3019496,1024,676,100,40.06
802,3021474,1024,676,100,64.15
803,3019985,1024,676,100,139.25
804,3020477,1024,676,100,87.06
805,3020338,1024,676,100,93.61
806,3020335,1024,676,100,18.66
807,3020674,1024,676,100,24.44
808,3021121,1024,676,100,54.43
809,3020215,1024,676,100,7.32
810,3021536,1024,676,100,11.89
811,3021408,1024,676,100,73.49
812,3021123,1024,676,100,61.34
813,3020770,1024,676,100,50.89
