Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,23600992,1024,1094,100,216957,274643
2,23601179,1024,1094,100,217229,276500
3,23599540,1024,1094,100,226234,276779
4,23600224,1024,1094,100,219510,276947
5,23617711,1024,1094,100,216690,277075
6,23600125,1024,1094,100,218184,275604
7,23619390,1024,1094,100,336586,417171
8,23601189,1024,1094,100,218434,276395
9,23599823,1024,1094,100,216545,278227
10,23600754,1024,1094,100,329661,277451
11,23601538,1024,1094,100,206385,274899
12,23599811,1024,1094,100,214834,281624
13,23600203,1024,1094,100,317045,277459
14,23600947,1024,1094,100,222850,276691
15,23618453,1024,1094,100,202762,275139
16,23617910,1024,1094,100,322537,271827
17,23599460,1024,1094,100,211434,272811
18,23600394,1024,1094,100,218986,277331
19,23600180,1024,1094,100,204163,279572
20,23599742,1024,1094,100,220326,545755
21,23599830,1024,1094,100,222171,275411
22,23598740,1024,1094,100,216527,277331
23,23619369,1024,1094,100,220766,544347
24,23600022,1024,1094,100,217967,282004
25,23629370,1024,1094,100,234657,276563
26,23618557,1024,1094,100,207013,278420
27,23600739,1024,1094,100,303273,279251
28,23600234,1024,1094,100,221051,276819
29,23600078,1024,1094,100,221663,277291
30,23600811,1024,1094,100,217431,278414
31,23601494,1024,1094,100,222692,412363
32,23600119,1024,1094,100,216010,276819
33,23602265,1024,1094,100,221115,276435
34,23624624,1024,1094,100,213441,281620
35,23599667,1024,1094,100,211555,277203
36,23600008,1024,1094,100,212520,276819
37,23601232,1024,1094,100,227192,278227
38,23599930,1024,1094,100,336695,277203
39,23624889,1024,1094,100,216705,277075
40,23600866,1024,1094,100,227887,277843
41,23618683,1024,1094,100,330643,433491
42,23618403,1024,1094,100,227140,276779
43,23621112,1024,1094,100,219371,276307
44,23599541,1024,1094,100,293871,276435
45,23618266,1024,1094,100,210077,277238
46,23600160,1024,1094,100,216625,326242
47,23604018,1024,1094,100,218662,276435
48,23601803,1024,1094,100,221981,277971
49,23618824,1024,1094,100,312122,276563
50,23598365,1024,1094,100,214544,277163
51,23599569,1024,1094,100,217668,277203
52,23642393,1024,1094,100,221218,489120
