Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,3061051,1024,691,100,31700,1720
2,3061278,1024,691,100,11454,1464
3,3060629,1024,691,100,18121,696
4,3061110,1024,691,100,15645,274112
5,3061111,1024,691,100,12158,696
6,3061636,1024,691,100,11785,696
7,3061741,1024,691,100,16087,696
8,3061115,1024,691,100,24582,4152
9,3061182,1024,691,100,21914,6968
10,3062238,1024,691,100,38721,272576
11,3062619,1024,691,100,11703,1720
12,3061480,1024,691,100,22992,274496
13,3060449,1024,691,100,11623,912
14,3061604,1024,691,100,20737,696
15,3061423,1024,691,100,14768,696
16,3060355,1024,691,100,21629,824
17,3060539,1024,691,100,11567,268992
18,3061556,1024,691,100,11942,696
19,3061475,1024,691,100,11192,7169
20,3062247,1024,691,100,11566,696
21,3060663,1024,691,100,11701,2104
22,3060366,1024,691,100,12049,696
23,3060635,1024,691,100,12153,1720
24,3061245,1024,691,100,43261,4152
25,3061241,1024,691,100,11671,696
26,3060530,1024,691,100,12678,696
27,3061340,1024,691,100,11936,1080
28,3061074,1024,691,100,12159,952
29,3061906,1024,691,100,12232,952
30,3061802,1024,691,100,12156,696
31,3061682,1024,691,100,12150,1080
32,3060931,1024,691,100,11094,952
33,3062081,1024,691,100,19709,7096
34,3061590,1024,691,100,12154,1168
35,3061301,1024,691,100,19910,7352
36,3060665,1024,691,100,11640,696
37,3060538,1024,691,100,11187,696
38,3061038,1024,691,100,12152,269120
39,3061136,1024,691,100,11561,696
40,3060682,1024,691,100,12176,1336
41,3062187,1024,691,100,12420,1464
42,3061831,1024,691,100,11186,2872
43,3061563,1024,691,100,18996,696
44,3060799,1024,691,100,11591,268864
45,3061589,1024,691,100,12615,1032
46,3061178,1024,691,100,19727,1080
47,3061854,1024,691,100,12187,952
48,3060282,1024,691,100,14429,4152
49,3061153,1024,691,100,34483,5432
50,3060906,1024,691,100,11591,1080
51,3061483,1024,691,100,11490,696
52,3061768,1024,691,100,27205,7608
53,3061379,1024,691,100,20349,268608
54,3060687,1024,691,100,12592,1848
55,3060442,1024,691,100,33287,218788
56,3060795,1024,691,100,22916,6328
57,3060525,1024,691,100,12040,2104
58,3061303,1024,691,100,11720,696
59,3061280,1024,691,100,12169,696
60,3061207,1024,691,100,25033,2872
61,3060648,1024,691,100,11668,6017
62,3060937,1024,691,100,12080,696
63,3061924,1024,691,100,12036,2104
64,3061212,1024,691,100,24497,3256
65,3060542,1024,691,100,11694,1592
