Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
87,15257064,1024,926,100,119379,276139
88,16259678,1024,926,100,153061,276867
89,16279023,1024,926,100,154153,276852
90,16275608,1024,926,100,134305,278315
91,15286135,1024,926,100,143424,271531
92,15233394,1024,926,100,144383,269059
93,16258526,1024,926,100,137771,74983
94,15214183,1024,926,100,120839,179915
95,16268569,1024,926,100,153157,281708
96,16238275,1024,926,100,146018,268843
97,17309206,1024,926,100,143359,277035
98,17307834,1024,926,100,155098,274987
99,15241274,1024,926,100,143231,1187
100,16272527,1024,926,100,139187,277803
101,16274393,1024,926,100,147035,8099
102,16268349,1024,926,100,149782,277803
103,17311387,1024,926,100,141229,275883
104,16268926,1024,926,100,140462,9211
105,15228738,1024,926,100,118928,276227
106,17305217,1024,926,100,157783,270379
107,16267602,1024,926,100,142922,6819
108,16249931,1024,926,100,148921,8955
109,15239877,1024,926,100,140653,276907
110,16241157,1024,926,100,151046,1187
111,16254495,1024,926,100,137078,276139
112,15241138,1024,926,100,132895,8739
113,16268194,1024,926,100,154033,8483
114,16254337,1024,926,100,136904,275755
115,17283419,1024,926,100,155797,277123
116,16287835,1024,926,100,139406,277364
117,16258468,1024,926,100,156112,271659
118,17308573,1024,926,100,151495,275627
119,16259062,1024,926,100,153825,1187
120,17305251,1024,926,100,161433,276907
121,15230274,1024,926,100,136258,276267
122,17308439,1024,926,100,164869,277419
123,16260172,1024,926,100,134540,276267
124,17306347,1024,926,100,159307,268971
125,15236803,1024,926,100,124124,271667
126,16292681,1024,926,100,164148,2083
127,15233845,1024,926,100,140772,270507
128,16278884,1024,926,100,149390,269355
129,16236862,1024,926,100,149944,8548
130,16269242,1024,926,100,174830,2339
131,16273707,1024,926,100,147352,269739
132,17297216,1024,926,100,151919,275499
133,15218874,1024,926,100,140884,277035
134,17304672,1024,926,100,164011,269739
135,15215293,1024,926,100,130034,150339
136,17310147,1024,926,100,147764,7285
137,16306286,1024,926,100,149146,269099
138,16268433,1024,926,100,153307,9452
139,15286575,1024,926,100,163851,2467
140,15206902,1024,926,100,142637,269867
141,17309720,1024,926,100,166664,145667
142,17300400,1024,926,100,141025,182955
143,16280626,1024,926,100,133386,8955
144,16267073,1024,926,100,147082,270507
145,17311360,1024,926,100,152240,276011
