
=====Visting the 12.156250 KB array, loop 4096*1 times======
      1656	 250.000000
      1664	 250.000000
      1672	 472.000000
      1680	 466.000000
      1688	 462.000000
      1696	 466.000000
      1704	 462.000000
      1712	 466.000000
      1720	 460.000000
      1728	 466.000000
      1736	 246.000000
      1744	 250.000000
      1752	 246.000000
      1760	 250.000000
      1768	 246.000000
      1776	 250.000000
      1784	 244.000000
      1792	 250.000000
      1800	 478.000000
      1808	 470.000000
      1816	 466.000000
      1824	 472.000000
      1832	 468.000000
      1840	 472.000000
      1848	 466.000000
      1856	 470.000000
      1864	 246.000000
      1872	 250.000000
      1880	 246.000000
      1888	 250.000000
      1896	 246.000000
      1904	 250.000000
      1912	 244.000000
      1920	 250.000000
      1928	 484.000000
      1936	 476.000000
      1944	 472.000000
      1952	 478.000000
      1960	 472.000000
      1968	 476.000000
      1976	 472.000000
      1984	 476.000000
      1992	 246.000000
      2000	 250.000000
      2008	 246.000000
      2016	 250.000000
      2024	 246.000000
      2032	 250.000000
      2040	 244.000000
      2048	 250.000000
      2056	 472.000000
      2064	 464.000000
      2072	 460.000000
      2080	 464.000000
      2088	 460.000000
      2096	 464.000000
      2104	 458.000000
      2112	 464.000000
      2120	 246.000000
      2128	 250.000000
      2136	 246.000000
      2144	 250.000000
      2152	 246.000000
      2160	 250.000000
      2168	 244.000000
      2176	 250.000000
      2184	 478.000000
      2192	 470.000000
      2200	 466.000000
      2208	 468.000000
      2216	 464.000000
      2224	 468.000000
      2232	 462.000000
      2240	 470.000000
      2248	 246.000000
      2256	 250.000000
      2264	 246.000000
      2272	 250.000000
      2280	 246.000000
      2288	 250.000000
      2296	 244.000000
      2304	 250.000000
      2312	 478.000000
      2320	 468.000000
      2328	 464.000000
      2336	 468.000000
      2344	 464.000000
      2352	 468.000000
      2360	 462.000000
      2368	 470.000000
      2376	 246.000000
      2384	 250.000000
      2392	 246.000000
      2400	 250.000000
      2408	 246.000000
      2416	 250.000000
      2424	 244.000000
      2432	 250.000000
      2440	 470.000000
      2448	 462.000000
      2456	 458.000000
      2464	 462.000000
      2472	 456.000000
      2480	 462.000000
      2488	 456.000000
      2496	 462.000000
      2504	 246.000000
      2512	 250.000000
      2520	 246.000000
      2528	 250.000000
      2536	 246.000000
      2544	 250.000000
      2552	 244.000000
      2560	 250.000000
      2568	 484.000000
      2576	 476.000000
      2584	 472.000000
      2592	 476.000000
      2600	 474.000000
      2608	 476.000000
      2616	 470.000000
      2624	 478.000000
      2632	 246.000000
      2640	 250.000000
      2648	 246.000000
      2656	 250.000000
      2664	 246.000000
      2672	 250.000000
      2680	 244.000000
      2688	 250.000000
      2696	 480.000000
      2704	 474.000000
      2712	 468.000000
      2720	 472.000000
      2728	 468.000000
      2736	 474.000000
      2744	 468.000000
      2752	 472.000000
      2760	 246.000000
      2768	 250.000000
      2776	 246.000000
      2784	 250.000000
      2792	 246.000000
      2800	 250.000000
      2808	 244.000000
      2816	 250.000000
      2824	 472.000000
      2832	 466.000000
      2840	 462.000000
      2848	 466.000000
      2856	 462.000000
      2864	 466.000000
      2872	 460.000000
      2880	 466.000000
      2888	 246.000000
      2896	 250.000000
      2904	 246.000000
      2912	 250.000000
      2920	 246.000000
      2928	 250.000000
      2936	 244.000000
      2944	 250.000000
      2952	 478.000000
      2960	 470.000000
      2968	 466.000000
      2976	 472.000000
      2984	 468.000000
      2992	 472.000000
      3000	 464.000000
      3008	 470.000000
      3016	 246.000000
      3024	 250.000000
      3032	 246.000000
      3040	 250.000000
      3048	 246.000000
      3056	 250.000000
      3064	 244.000000
      3072	 250.000000
      3080	 480.000000
      3088	 472.000000
      3096	 468.000000
      3104	 472.000000
         0	 468.000000
         8	 462.000000
        16	 456.000000
        24	 460.000000
        32	 458.000000
        40	 462.000000
        48	 458.000000
        56	 462.000000
        64	 458.000000
        72	 250.000000
        80	 244.000000
        88	 250.000000
        96	 246.000000
       104	 250.000000
       112	 246.000000
       120	 250.000000
       128	 246.000000
       136	 476.000000
       144	 458.000000
       152	 464.000000
       160	 460.000000
       168	 464.000000
       176	 460.000000
       184	 464.000000
       192	 458.000000
       200	 250.000000
       208	 244.000000
       216	 250.000000
       224	 246.000000
       232	 250.000000
       240	 246.000000
       248	 250.000000
       256	 246.000000
       264	 480.000000
       272	 464.000000
       280	 470.000000
       288	 466.000000
       296	 468.000000
       304	 464.000000
       312	 468.000000
       320	 464.000000
       328	 250.000000
       336	 244.000000
       344	 250.000000
       352	 246.000000
       360	 250.000000
       368	 246.000000
       376	 250.000000
       384	 246.000000
       392	 482.000000
       400	 464.000000
       408	 468.000000
       416	 464.000000
       424	 468.000000
       432	 464.000000
       440	 468.000000
       448	 464.000000
       456	 250.000000
       464	 244.000000
       472	 250.000000
       480	 246.000000
       488	 250.000000
       496	 246.000000
       504	 250.000000
       512	 246.000000
       520	 476.000000
       528	 458.000000
       536	 464.000000
       544	 460.000000
       552	 464.000000
       560	 460.000000
       568	 464.000000
       576	 458.000000
       584	 250.000000
       592	 244.000000
       600	 250.000000
       608	 246.000000
       616	 250.000000
       624	 246.000000
       632	 250.000000
       640	 246.000000
       648	 480.000000
       656	 464.000000
       664	 470.000000
       672	 466.000000
       680	 468.000000
       688	 464.000000
       696	 468.000000
       704	 464.000000
       712	 250.000000
       720	 244.000000
       728	 250.000000
       736	 246.000000
       744	 250.000000
       752	 246.000000
       760	 250.000000
       768	 246.000000
       776	 482.000000
       784	 464.000000
       792	 468.000000
       800	 464.000000
       808	 468.000000
       816	 464.000000
       824	 468.000000
       832	 464.000000
       840	 250.000000
       848	 244.000000
       856	 250.000000
       864	 246.000000
       872	 250.000000
       880	 246.000000
       888	 250.000000
       896	 246.000000
       904	 474.000000
       912	 456.000000
       920	 462.000000
       928	 458.000000
       936	 460.000000
       944	 458.000000
       952	 462.000000
       960	 458.000000
       968	 250.000000
       976	 244.000000
       984	 250.000000
       992	 246.000000
      1000	 250.000000
      1008	 246.000000
      1016	 250.000000
      1024	 246.000000
      1032	 488.000000
      1040	 472.000000
      1048	 476.000000
      1056	 472.000000
      1064	 478.000000
      1072	 472.000000
      1080	 476.000000
      1088	 474.000000
      1096	 250.000000
      1104	 244.000000
      1112	 250.000000
      1120	 246.000000
      1128	 250.000000
      1136	 246.000000
      1144	 250.000000
      1152	 246.000000
      1160	 484.000000
      1168	 468.000000
      1176	 472.000000
      1184	 468.000000
      1192	 472.000000
      1200	 468.000000
      1208	 474.000000
      1216	 470.000000
      1224	 250.000000
      1232	 244.000000
      1240	 250.000000
      1248	 246.000000
      1256	 250.000000
      1264	 246.000000
      1272	 250.000000
      1280	 246.000000
      1288	 476.000000
      1296	 460.000000
      1304	 466.000000
      1312	 462.000000
      1320	 466.000000
      1328	 462.000000
      1336	 466.000000
      1344	 462.000000
      1352	 250.000000
      1360	 244.000000
      1368	 250.000000
      1376	 246.000000
      1384	 250.000000
      1392	 246.000000
      1400	 250.000000
      1408	 246.000000
      1416	 482.000000
      1424	 464.000000
      1432	 470.000000
      1440	 466.000000
      1448	 472.000000
      1456	 468.000000
      1464	 472.000000
      1472	 468.000000
      1480	 250.000000
      1488	 244.000000
      1496	 250.000000
      1504	 246.000000
      1512	 250.000000
      1520	 246.000000
      1528	 250.000000
      1536	 246.000000
      1544	 484.000000
      1552	 466.000000
      1560	 472.000000
      1568	 468.000000
      1576	 472.000000
      1584	 470.000000
      1592	 474.000000
      1600	 468.000000
      1608	 250.000000
      1616	 244.000000
      1624	 250.000000
      1632	 246.000000
      1640	 250.000000
      1648	 246.000000
      1656	 250.000000
      1664	 246.000000
      1672	 478.000000
      1680	 460.000000
      1688	 466.000000
      1696	 462.000000
      1704	 466.000000
      1712	 462.000000
      1720	 466.000000
      1728	 462.000000
      1736	 250.000000
      1744	 244.000000
      1752	 250.000000
      1760	 246.000000
      1768	 250.000000
      1776	 246.000000
      1784	 250.000000
      1792	 246.000000
      1800	 482.000000
      1808	 464.000000
      1816	 472.000000
      1824	 468.000000
      1832	 472.000000
      1840	 468.000000
      1848	 470.000000
      1856	 466.000000
      1864	 250.000000
      1872	 244.000000
      1880	 250.000000
      1888	 246.000000
      1896	 250.000000
      1904	 246.000000
      1912	 250.000000
      1920	 246.000000
      1928	 488.000000
      1936	 470.000000
      1944	 478.000000
      1952	 472.000000
      1960	 476.000000
      1968	 474.000000
      1976	 476.000000
      1984	 472.000000
      1992	 250.000000
      2000	 244.000000
      2008	 250.000000
      2016	 246.000000
      2024	 250.000000
      2032	 246.000000
      2040	 250.000000
      2048	 246.000000
      2056	 476.000000
      2064	 458.000000
      2072	 464.000000
      2080	 460.000000
      2088	 464.000000
      2096	 460.000000
      2104	 464.000000
      2112	 460.000000
      2120	 250.000000
      2128	 244.000000
      2136	 250.000000
      2144	 246.000000
      2152	 250.000000
      2160	 246.000000
      2168	 250.000000
      2176	 246.000000
      2184	 482.000000
      2192	 462.000000
      2200	 468.000000
      2208	 464.000000
      2216	 468.000000
      2224	 464.000000
      2232	 468.000000
      2240	 464.000000
      2248	 250.000000
      2256	 244.000000
      2264	 250.000000
      2272	 246.000000
      2280	 250.000000
      2288	 246.000000
      2296	 250.000000
      2304	 246.000000
      2312	 482.000000
      2320	 462.000000
      2328	 468.000000
      2336	 464.000000
      2344	 468.000000
      2352	 464.000000
      2360	 468.000000
      2368	 464.000000
      2376	 250.000000
      2384	 244.000000
      2392	 250.000000
      2400	 246.000000
      2408	 250.000000
      2416	 246.000000
      2424	 250.000000
      2432	 246.000000
      2440	 474.000000
      2448	 456.000000
      2456	 462.000000
      2464	 458.000000
      2472	 462.000000
      2480	 458.000000
      2488	 462.000000
      2496	 458.000000
      2504	 250.000000
      2512	 244.000000
      2520	 250.000000
      2528	 246.000000
      2536	 250.000000
      2544	 246.000000
      2552	 250.000000
      2560	 246.000000
      2568	 488.000000
      2576	 472.000000
      2584	 476.000000
      2592	 472.000000
      2600	 478.000000
      2608	 472.000000
      2616	 476.000000
      2624	 474.000000
      2632	 250.000000
      2640	 244.000000
      2648	 250.000000
      2656	 246.000000
      2664	 250.000000
      2672	 246.000000
      2680	 250.000000
      2688	 246.000000
      2696	 484.000000
      2704	 468.000000
      2712	 472.000000
      2720	 468.000000
      2728	 472.000000
      2736	 470.000000
      2744	 474.000000
      2752	 468.000000
      2760	 250.000000
      2768	 244.000000
      2776	 250.000000
      2784	 246.000000
      2792	 250.000000
      2800	 246.000000
      2808	 250.000000
      2816	 246.000000
      2824	 476.000000
      2832	 460.000000
      2840	 466.000000
      2848	 462.000000
      2856	 466.000000
      2864	 462.000000
      2872	 466.000000
      2880	 462.000000
      2888	 250.000000
      2896	 244.000000
      2904	 250.000000
      2912	 246.000000
      2920	 250.000000
      2928	 246.000000
      2936	 250.000000
      2944	 246.000000
      2952	 482.000000
      2960	 464.000000
      2968	 472.000000
      2976	 468.000000
      2984	 472.000000
      2992	 468.000000
      3000	 470.000000
      3008	 466.000000
      3016	 250.000000
      3024	 244.000000
      3032	 250.000000
      3040	 246.000000
      3048	 250.000000
      3056	 246.000000
      3064	 250.000000
      3072	 246.000000
      3080	 484.000000
      3088	 466.000000
