Index,Exec_time,addr,GPU_addr
377,14902.307617,0x7f2f82000000,0x7f2e80000000
378,14901.995117,0x7f0d70000000,0x7f0c6e000000
379,15011.458008,0x7f74e2000000,0x7f73da000000
380,15010.776367,0x7fcc04000000,0x7fcb02000000
381,15013.247070,0x7eff30000000,0x7efe2c000000
382,14949.312500,0x7f1da4000000,0x7f1ca2000000
383,14949.522461,0x7fc552000000,0x7fc44e000000
384,14950.061523,0x7f14bc000000,0x7f13b4000000
385,15013.972656,0x7fa77e000000,0x7fa67c000000
386,15012.157227,0x7efada000000,0x7ef9d8000000
387,15010.975586,0x7f8514000000,0x7f840c000000
388,15008.916016,0x7f6994000000,0x7f6892000000
389,15010.208008,0x7f1004000000,0x7f0efc000000
390,14901.263672,0x7f25fa000000,0x7f24f8000000
391,15013.385742,0x7efaee000000,0x7ef9e6000000
392,15013.260742,0x7f4aa4000000,0x7f49a2000000
393,14948.717773,0x7f4e74000000,0x7f4d72000000
394,15009.413086,0x7f674a000000,0x7f6642000000
395,14901.010742,0x7ff00a000000,0x7fef08000000
396,14904.375000,0x7fcfb0000000,0x7fcea8000000
397,15011.601562,0x7f2ef0000000,0x7f2dee000000
398,15010.927734,0x7f3104000000,0x7f2ffc000000
399,15011.662109,0x7fca92000000,0x7fc990000000
400,15011.409180,0x7fa8b4000000,0x7fa7b0000000
401,14948.537109,0x7f64a0000000,0x7f6398000000
402,14949.543945,0x7f7134000000,0x7f702c000000
403,15011.622070,0x7f3f54000000,0x7f3e4c000000
404,14901.885742,0x7f9a54000000,0x7f9952000000
405,14903.807617,0x7f23b0000000,0x7f22a8000000
406,14900.481445,0x7fb17a000000,0x7fb078000000
407,14949.429688,0x7fabd4000000,0x7faad2000000
408,15011.211914,0x7fa204000000,0x7fa102000000
409,14950.028320,0x7f5b6a000000,0x7f5a68000000
410,15012.552734,0x7fdcd0000000,0x7fdbce000000
411,15012.067383,0x7f6bca000000,0x7f6ac2000000
412,14948.567383,0x7fc462000000,0x7fc360000000
413,15010.660156,0x7f0700000000,0x7f05fe000000
414,14948.456055,0x7fd694000000,0x7fd590000000
415,15012.944336,0x7f487a000000,0x7f4778000000
416,15012.960938,0x7fa762000000,0x7fa65a000000
417,14900.919922,0x7f85ba000000,0x7f84b8000000
418,14900.933594,0x7fe322000000,0x7fe220000000
