Index,Exec_time,addr,GPU_addr
75,2547970.500000,0x7f6170000000,0x7f612e000000
76,2547899.750000,0x7f3ce8000000,0x7f3ca0000000
77,2547096.000000,0x7f3c00000000,0x7f3bb8000000
78,2547839.250000,0x7fd2ce000000,0x7fd28c000000
79,2548654.500000,0x7fd7be000000,0x7fd776000000
80,2547415.250000,0x7f3b9e000000,0x7f3b5c000000
81,2549143.750000,0x7f9028000000,0x7f8fe6000000
82,2546380.000000,0x7f5940000000,0x7f58fe000000
83,2547055.500000,0x7f0efe000000,0x7f0ebc000000
84,2548251.000000,0x7f02e0000000,0x7f0298000000
85,2546593.250000,0x7fafa8000000,0x7faf60000000
86,2548901.500000,0x7fbefe000000,0x7fbebc000000
87,2546515.250000,0x7f36a0000000,0x7f3658000000
88,2547063.500000,0x7f8262000000,0x7f821a000000
89,2548324.500000,0x7f8780000000,0x7f8738000000
90,2547510.500000,0x7f9e9e000000,0x7f9e5c000000
91,2547874.750000,0x7f5008000000,0x7f4fc6000000
92,2546656.000000,0x7fa022000000,0x7f9fda000000
93,2547107.250000,0x7fa588000000,0x7fa540000000
94,2545711.500000,0x7f48de000000,0x7f489c000000
95,2547011.250000,0x7f81fe000000,0x7f81bc000000
96,2546887.000000,0x7fad08000000,0x7facc0000000
97,2546757.750000,0x7f8bf8000000,0x7f8bb6000000
98,2547161.250000,0x7f9ca0000000,0x7f9c58000000
99,2546821.500000,0x7f8e62000000,0x7f8e1a000000
100,2548172.750000,0x7f6980000000,0x7f6938000000
101,2546866.000000,0x7f82e0000000,0x7f8298000000
102,2546447.500000,0x7f3a50000000,0x7f3a08000000
103,2548945.000000,0x7f5b1e000000,0x7f5adc000000
104,2549103.000000,0x7f3f10000000,0x7f3ec8000000
105,2547715.250000,0x7fe5fc000000,0x7fe5b4000000
106,2547158.500000,0x7f487e000000,0x7f483c000000
107,2548576.250000,0x7f5752000000,0x7f570a000000
108,2546919.750000,0x7f7e68000000,0x7f7e26000000
109,2546373.500000,0x7fc132000000,0x7fc0ea000000
110,2548348.750000,0x7fd782000000,0x7fd740000000
111,2546349.000000,0x7f1a90000000,0x7f1a4e000000
112,2547601.250000,0x7f349e000000,0x7f3456000000
113,2548755.250000,0x7fb3b0000000,0x7fb36e000000
114,2547044.500000,0x7f1a4c000000,0x7f1a0a000000
115,2549257.750000,0x7f2812000000,0x7f27ca000000
116,2546648.250000,0x7f29cc000000,0x7f298a000000
117,2547783.500000,0x7f0e7c000000,0x7f0e34000000
118,2547960.250000,0x7fde7e000000,0x7fde3c000000
119,2548247.500000,0x7fcef0000000,0x7fceae000000
120,2549043.250000,0x7f7fce000000,0x7f7f8c000000
121,2546742.250000,0x7f9070000000,0x7f902e000000
122,2548220.000000,0x7f9c82000000,0x7f9c42000000
123,2548976.250000,0x7f2032000000,0x7f1fea000000
124,2547309.250000,0x7f9b08000000,0x7f9ac6000000
125,2547954.750000,0x7f08d0000000,0x7f0888000000
126,2547864.750000,0x7f7842000000,0x7f77fa000000
127,2547054.500000,0x7f7e18000000,0x7f7dd0000000
128,2549482.250000,0x7f1138000000,0x7f10f0000000
129,2547216.000000,0x7f5ba0000000,0x7f5b5e000000
130,2545982.000000,0x7fa6ee000000,0x7fa6ac000000
131,2547575.750000,0x7f4696000000,0x7f4654000000
132,2547343.750000,0x7ff36e000000,0x7ff32c000000
133,2547980.500000,0x7f3d10000000,0x7f3cc8000000
134,2547294.500000,0x7f443c000000,0x7f43f4000000
135,2548369.500000,0x7fe938000000,0x7fe8f6000000
136,2549132.000000,0x7f9d80000000,0x7f9d3e000000
137,2547899.250000,0x7f0f60000000,0x7f0f18000000
138,2548622.000000,0x7fbb62000000,0x7fbb1a000000
139,2546904.500000,0x7f0068000000,0x7f0020000000
140,2548244.750000,0x7f8e42000000,0x7f8e00000000
141,2547016.750000,0x7f7d08000000,0x7f7cc0000000
142,2546457.500000,0x7f406e000000,0x7f402c000000
143,2548755.750000,0x7f8950000000,0x7f8908000000
144,2546128.000000,0x7f6778000000,0x7f6730000000
145,2547384.750000,0x7f4320000000,0x7f42d8000000
146,2546731.750000,0x7fb270000000,0x7fb228000000
147,2546200.000000,0x7f1f50000000,0x7f1f08000000
148,2547740.000000,0x7f1b10000000,0x7f1ace000000
149,2545884.250000,0x7fc55a000000,0x7fc518000000
150,2547726.500000,0x7f026e000000,0x7f0226000000
151,2546591.000000,0x7f0388000000,0x7f0346000000
152,2546444.750000,0x7f6960000000,0x7f691e000000
153,2546974.250000,0x7f4c5a000000,0x7f4c12000000
154,2547917.500000,0x7f1468000000,0x7f1426000000
155,2546779.250000,0x7f0f28000000,0x7f0ee0000000
156,2546973.750000,0x7fbf30000000,0x7fbeee000000
157,2548010.250000,0x7f20c2000000,0x7f2080000000
158,2546947.250000,0x7fa49c000000,0x7fa454000000
159,2547959.250000,0x7fe4f2000000,0x7fe4aa000000
160,2547789.000000,0x7f9f92000000,0x7f9f4a000000
161,2545683.250000,0x7f2e52000000,0x7f2e10000000
162,2546788.000000,0x7f7faa000000,0x7f7f62000000
163,2545990.500000,0x7f931e000000,0x7f92d6000000
164,2553366.500000,0x7fc2c0000000,0x7fc27e000000
165,2547141.750000,0x7fb432000000,0x7fb3ea000000
166,2546148.500000,0x7f94c2000000,0x7f9480000000
167,2547286.500000,0x7f3272000000,0x7f3232000000
168,2546468.000000,0x7f1de2000000,0x7f1d9a000000
169,2547531.750000,0x7f432e000000,0x7f42ec000000
170,2545923.250000,0x7f841e000000,0x7f83dc000000
171,2547491.250000,0x7f9678000000,0x7f9636000000
172,2546595.500000,0x7fce88000000,0x7fce40000000
173,2546669.000000,0x7fe2be000000,0x7fe27c000000
174,2549285.750000,0x7f4b7e000000,0x7f4b3c000000
175,2547130.500000,0x7ffb3e000000,0x7ffafc000000
176,2546267.500000,0x7f0ff2000000,0x7f0fb0000000
177,2546573.750000,0x7fb742000000,0x7fb6fa000000
178,2546131.750000,0x7f6570000000,0x7f6528000000
179,2547845.250000,0x7fde98000000,0x7fde56000000
180,2546233.000000,0x7f89ec000000,0x7f89a4000000
181,2547901.750000,0x7eff50000000,0x7eff08000000
182,2548258.250000,0x7f00e2000000,0x7f009a000000
183,2546898.250000,0x7fa45e000000,0x7fa41c000000
184,2548392.750000,0x7faf58000000,0x7faf10000000
185,2546353.500000,0x7fe606000000,0x7fe5be000000
186,2547109.500000,0x7f8052000000,0x7f8010000000
187,2546324.250000,0x7f5a52000000,0x7f5a0a000000
188,2545145.750000,0x7fe2ee000000,0x7fe2a6000000
189,2548048.750000,0x7fb3a0000000,0x7fb35e000000
190,2547965.250000,0x7fcec8000000,0x7fce80000000
191,2546492.250000,0x7f58d2000000,0x7f588a000000
192,2545764.250000,0x7f2fee000000,0x7f2fac000000
193,2546804.000000,0x7fdd40000000,0x7fdcf8000000
194,2549352.500000,0x7fef02000000,0x7feec0000000
195,2548801.750000,0x7f8878000000,0x7f8836000000
196,2547307.750000,0x7f982e000000,0x7f97e6000000
197,2549432.250000,0x7fb4d8000000,0x7fb496000000
198,2547397.000000,0x7fede8000000,0x7feda6000000
199,2545887.000000,0x7f4c5e000000,0x7f4c16000000
200,2546716.250000,0x7f9828000000,0x7f97e0000000
201,2548697.000000,0x7f5d10000000,0x7f5cc8000000
202,2546317.750000,0x7f8b32000000,0x7f8aea000000
203,2548926.750000,0x7f2808000000,0x7f27c0000000
204,2546658.500000,0x7fcdb8000000,0x7fcd70000000
205,2548051.500000,0x7f27f2000000,0x7f27b0000000
206,2546739.250000,0x7f5422000000,0x7f53da000000
207,2547097.250000,0x7f8e60000000,0x7f8e18000000
208,2546346.750000,0x7efd48000000,0x7efd06000000
209,2547307.250000,0x7f1a28000000,0x7f19e0000000
210,2549117.500000,0x7f2130000000,0x7f20ee000000
211,2546133.250000,0x7f2210000000,0x7f21ce000000
212,2548409.250000,0x7f84de000000,0x7f8496000000
213,2547119.750000,0x7f471e000000,0x7f46d6000000
214,2548530.750000,0x7f2220000000,0x7f21de000000
215,2547515.500000,0x7f9772000000,0x7f972a000000
216,2548651.500000,0x7f7dce000000,0x7f7d86000000
217,2547734.500000,0x7f0ea2000000,0x7f0e60000000
218,2546718.750000,0x7f4722000000,0x7f46da000000
219,2547917.250000,0x7f1868000000,0x7f1820000000
220,2547283.250000,0x7fdac2000000,0x7fda7a000000
221,2547908.500000,0x7f5942000000,0x7f58fa000000
222,2548214.250000,0x7f3bb8000000,0x7f3b76000000
223,2547005.000000,0x7f9a88000000,0x7f9a46000000
224,2546798.250000,0x7fae10000000,0x7fadce000000
225,2547561.500000,0x7f6a78000000,0x7f6a30000000
226,2548640.000000,0x7efec2000000,0x7efe7a000000
227,2546965.500000,0x7ff862000000,0x7ff820000000
228,2547076.000000,0x7f4658000000,0x7f4610000000
229,2547277.000000,0x7f46ae000000,0x7f466c000000
230,2547050.500000,0x7f9692000000,0x7f9650000000
231,2547177.250000,0x7f046e000000,0x7f0426000000
232,2548371.000000,0x7fa1ce000000,0x7fa18c000000
233,2548977.250000,0x7fa5e6000000,0x7fa5a4000000
234,2548147.000000,0x7f1a82000000,0x7f1a40000000
235,2546664.750000,0x7f2ab2000000,0x7f2a6a000000
236,2546823.750000,0x7f65f2000000,0x7f65b2000000
237,2546662.000000,0x7fd5b2000000,0x7fd56a000000
238,2548778.500000,0x7f5502000000,0x7f54c0000000
239,2546439.750000,0x7fe772000000,0x7fe72a000000
240,2549698.000000,0x7f68a0000000,0x7f6858000000
241,2547650.250000,0x7f1d40000000,0x7f1cfe000000
242,2549555.750000,0x7f9e00000000,0x7f9db8000000
243,2548124.000000,0x7f5842000000,0x7f5800000000
244,2546285.250000,0x7f6e9e000000,0x7f6e5c000000
245,2547494.750000,0x7f2482000000,0x7f2440000000
246,2545402.250000,0x7fdc68000000,0x7fdc26000000
247,2550566.500000,0x7ff542000000,0x7ff500000000
248,2547602.750000,0x7f8202000000,0x7f81c0000000
249,2546732.000000,0x7f22ba000000,0x7f2278000000
250,2548027.500000,0x7f2e70000000,0x7f2e2e000000
251,2545912.000000,0x7f5442000000,0x7f5402000000
252,2546345.250000,0x7f301e000000,0x7f2fdc000000
253,2548790.250000,0x7fd4f0000000,0x7fd4a8000000
254,2547031.500000,0x7ff292000000,0x7ff24a000000
255,2547251.750000,0x7f70a8000000,0x7f7060000000
256,2546984.500000,0x7fdea2000000,0x7fde5a000000
257,2546711.750000,0x7f7998000000,0x7f7956000000
258,2547466.500000,0x7f3378000000,0x7f3330000000
259,2548523.500000,0x7facb0000000,0x7fac6e000000
260,2547172.000000,0x7f5c78000000,0x7f5c30000000
261,2547239.750000,0x7fe152000000,0x7fe110000000
262,2547172.000000,0x7f29fa000000,0x7f29b8000000
263,2547595.500000,0x7f7e8c000000,0x7f7e44000000
264,2547256.000000,0x7f5710000000,0x7f56c8000000
265,2546981.000000,0x7fce0e000000,0x7fcdcc000000
266,2547385.000000,0x7f3170000000,0x7f312e000000
267,2548875.750000,0x7f605e000000,0x7f6016000000
268,2546498.500000,0x7f68b8000000,0x7f6876000000
269,2545976.000000,0x7f9618000000,0x7f95d6000000
270,2548664.000000,0x7f9128000000,0x7f90e0000000
271,2547567.750000,0x7f45e8000000,0x7f45a0000000
272,2547084.000000,0x7f5b70000000,0x7f5b28000000
273,2548272.000000,0x7f4dbc000000,0x7f4d7a000000
274,2548522.500000,0x7f46ae000000,0x7f466c000000
275,2546446.000000,0x7f7872000000,0x7f7832000000
276,2548077.000000,0x7f055e000000,0x7f0516000000
277,2547976.000000,0x7f8ee0000000,0x7f8e98000000
278,2599786.500000,0x7fb250000000,0x7fb20e000000
279,2558426.750000,0x7ff4d2000000,0x7ff48a000000
280,2557568.000000,0x7f5560000000,0x7f5518000000
281,2547566.750000,0x7f8e52000000,0x7f8e10000000
282,2546743.250000,0x7f6b02000000,0x7f6aba000000
283,2547588.000000,0x7f3702000000,0x7f36ba000000
284,2546903.500000,0x7fad18000000,0x7facd6000000
285,2547968.750000,0x7f58a8000000,0x7f5860000000
286,2546228.000000,0x7f1332000000,0x7f12f0000000
287,2547975.000000,0x7f920e000000,0x7f91cc000000
288,2545992.500000,0x7f71de000000,0x7f719c000000
289,2545843.750000,0x7f09de000000,0x7f0996000000
290,2548918.750000,0x7f36d8000000,0x7f3690000000
291,2546263.750000,0x7ff6e8000000,0x7ff6a6000000
292,2547041.750000,0x7fb91a000000,0x7fb8d8000000
293,2550329.750000,0x7f669e000000,0x7f665c000000
294,2546135.250000,0x7f4afe000000,0x7f4ab6000000
295,2546667.250000,0x7f83be000000,0x7f8376000000
296,2546535.250000,0x7f68a2000000,0x7f685a000000
297,2546753.500000,0x7f79a2000000,0x7f7962000000
298,2545401.250000,0x7f5542000000,0x7f5500000000
299,2546607.500000,0x7f4838000000,0x7f47f6000000
300,2546304.750000,0x7f65de000000,0x7f659c000000
301,2549037.750000,0x7f4828000000,0x7f47e0000000
302,2547777.750000,0x7fcfe0000000,0x7fcf9e000000
303,2546886.250000,0x7f0450000000,0x7f040e000000
304,2546700.500000,0x7f3398000000,0x7f3350000000
305,2547315.250000,0x7f4aa8000000,0x7f4a60000000
306,2548091.250000,0x7f5628000000,0x7f55e0000000
307,2547119.250000,0x7fba5a000000,0x7fba12000000
308,2547248.250000,0x7f0798000000,0x7f0756000000
309,2547023.750000,0x7f4fa0000000,0x7f4f5e000000
310,2547698.750000,0x7f0c7e000000,0x7f0c36000000
311,2549805.000000,0x7f3f78000000,0x7f3f30000000
312,2546237.250000,0x7f5d60000000,0x7f5d1e000000
313,2547283.500000,0x7f94be000000,0x7f947c000000
314,2546744.750000,0x7fb6c2000000,0x7fb67a000000
315,2549446.750000,0x7f8030000000,0x7f7fe8000000
316,2546132.750000,0x7fa65e000000,0x7fa61c000000
317,2548886.750000,0x7f7e70000000,0x7f7e2e000000
318,2547445.500000,0x7f5c28000000,0x7f5be6000000
319,2547510.000000,0x7f0ad2000000,0x7f0a90000000
320,2546502.500000,0x7efce2000000,0x7efca2000000
321,2546381.250000,0x7fb54e000000,0x7fb506000000
322,2547090.750000,0x7ff8e8000000,0x7ff8a6000000
323,2547987.750000,0x7f22a2000000,0x7f2260000000
324,2546352.250000,0x7f4d80000000,0x7f4d38000000
325,2549038.250000,0x7f32ec000000,0x7f32aa000000
326,2548325.250000,0x7f3bb2000000,0x7f3b6a000000
327,2547863.750000,0x7f99ec000000,0x7f99a4000000
328,2546039.500000,0x7f3c40000000,0x7f3bf8000000
329,2549301.000000,0x7f1ece000000,0x7f1e86000000
330,2548085.000000,0x7f7e60000000,0x7f7e18000000
331,2546886.000000,0x7f2608000000,0x7f25c0000000
332,2547634.500000,0x7f6092000000,0x7f6050000000
333,2547373.000000,0x7fa1c2000000,0x7fa17a000000
334,2546597.250000,0x7f70c2000000,0x7f707a000000
335,2545990.750000,0x7fc078000000,0x7fc036000000
336,2547435.000000,0x7febf8000000,0x7febb0000000
337,2547201.250000,0x7fc7c2000000,0x7fc77a000000
338,2546346.750000,0x7f0752000000,0x7f0710000000
339,2547134.000000,0x7fbdc2000000,0x7fbd82000000
340,2546968.500000,0x7fccbc000000,0x7fcc7a000000
341,2547587.750000,0x7f1b2e000000,0x7f1ae6000000
342,2548175.000000,0x7f84c8000000,0x7f8480000000
343,2548352.000000,0x7ff5de000000,0x7ff596000000
344,2546606.250000,0x7fb85e000000,0x7fb81c000000
345,2548460.000000,0x7fc5d2000000,0x7fc58a000000
346,2548943.750000,0x7f3382000000,0x7f3340000000
347,2546623.250000,0x7f5fb2000000,0x7f5f6a000000
348,2546682.500000,0x7f87ae000000,0x7f876c000000
349,2545621.750000,0x7f5100000000,0x7f50be000000
350,2547642.000000,0x7f4a40000000,0x7f49f8000000
351,2548964.750000,0x7f3f58000000,0x7f3f16000000
352,2547222.500000,0x7ff210000000,0x7ff1c8000000
353,2548618.000000,0x7faa32000000,0x7fa9f0000000
354,2548510.000000,0x7f9e30000000,0x7f9dee000000
355,2549192.750000,0x7fa030000000,0x7f9fee000000
356,2546313.000000,0x7f4268000000,0x7f4226000000
357,2546410.500000,0x7f2142000000,0x7f2100000000
358,2546181.000000,0x7f3a1e000000,0x7f39dc000000
359,2545895.000000,0x7f1ea0000000,0x7f1e5e000000
360,2548383.750000,0x7f3b08000000,0x7f3ac6000000
361,2545590.500000,0x7fe642000000,0x7fe5fa000000
362,2546993.000000,0x7faf80000000,0x7faf38000000
363,2547581.500000,0x7f0cb8000000,0x7f0c70000000
364,2548628.250000,0x7f4c22000000,0x7f4bda000000
365,2547083.000000,0x7f43a2000000,0x7f435a000000
366,2546926.500000,0x7f05c0000000,0x7f0578000000
367,2547554.250000,0x7f957e000000,0x7f953c000000
368,2547813.750000,0x7fd94e000000,0x7fd906000000
369,2547194.750000,0x7f2582000000,0x7f2542000000
370,2548234.250000,0x7feef8000000,0x7feeb6000000
371,2546418.500000,0x7f7972000000,0x7f792a000000
372,2545843.750000,0x7f4fa2000000,0x7f4f60000000
373,2550088.000000,0x7fe320000000,0x7fe2de000000
374,2547611.500000,0x7f6662000000,0x7f661a000000
375,2548777.000000,0x7fe0ee000000,0x7fe0ac000000
376,2546998.750000,0x7faf5e000000,0x7faf1c000000
377,2547698.500000,0x7f6ef8000000,0x7f6eb0000000
378,2547562.750000,0x7efe40000000,0x7efdf8000000
379,2546558.500000,0x7f1570000000,0x7f1528000000
380,2547023.000000,0x7fe132000000,0x7fe0f0000000
381,2549796.750000,0x7f27f0000000,0x7f27a8000000
382,2548654.500000,0x7fce92000000,0x7fce52000000
383,2548528.500000,0x7f4f10000000,0x7f4ec8000000
384,2546897.000000,0x7f506e000000,0x7f5026000000
385,2547778.000000,0x7fd24e000000,0x7fd206000000
386,2546866.750000,0x7fb538000000,0x7fb4f6000000
387,2546551.500000,0x7f3750000000,0x7f370e000000
388,2548893.000000,0x7f56ec000000,0x7f56a4000000
389,2548971.250000,0x7fda6e000000,0x7fda2c000000
390,2547662.500000,0x7ff8c2000000,0x7ff87a000000
391,2546825.750000,0x7f0da0000000,0x7f0d58000000
392,2546586.000000,0x7f374e000000,0x7f370c000000
393,2548324.250000,0x7fbbdc000000,0x7fbb94000000
394,2546079.500000,0x7f9348000000,0x7f9306000000
395,2546779.750000,0x7f8270000000,0x7f822e000000
396,2547277.000000,0x7f1162000000,0x7f111a000000
397,2547002.250000,0x7f40be000000,0x7f407c000000
398,2547928.500000,0x7f465e000000,0x7f461c000000
399,2547195.750000,0x7fad8e000000,0x7fad46000000
400,2549670.500000,0x7fcb30000000,0x7fcae8000000
401,2545823.500000,0x7fdcb0000000,0x7fdc6e000000
402,2546955.750000,0x7fcde8000000,0x7fcda6000000
403,2547105.750000,0x7fc26e000000,0x7fc226000000
404,2546376.250000,0x7fe3f8000000,0x7fe3b0000000
405,2547949.500000,0x7f0ec0000000,0x7f0e7e000000
406,2549278.750000,0x7f9672000000,0x7f962a000000
407,2547195.000000,0x7f3a0c000000,0x7f39ca000000
408,2547285.250000,0x7f8c9a000000,0x7f8c58000000
409,2546108.000000,0x7f7fe6000000,0x7f7f9e000000
410,2549286.750000,0x7fac90000000,0x7fac48000000
411,2547052.250000,0x7f54e8000000,0x7f54a6000000
412,2548792.250000,0x7ff02e000000,0x7fefe6000000
413,2547789.000000,0x7fadde000000,0x7fad9c000000
414,2547484.500000,0x7f2982000000,0x7f2940000000
415,2549078.250000,0x7f5012000000,0x7f4fca000000
416,2547588.000000,0x7f8242000000,0x7f8200000000
417,2546872.750000,0x7f379e000000,0x7f3756000000
418,2547160.750000,0x7fed90000000,0x7fed4e000000
419,2546885.500000,0x7f29e0000000,0x7f299e000000
420,2547794.000000,0x7f2d6c000000,0x7f2d24000000
421,2548079.250000,0x7fd1ce000000,0x7fd186000000
422,2547146.000000,0x7f39a8000000,0x7f3960000000
423,2547882.250000,0x7f52ee000000,0x7f52ac000000
424,2546198.000000,0x7f4d48000000,0x7f4d06000000
425,2546561.500000,0x7f54fa000000,0x7f54b2000000
426,2547399.750000,0x7fba5a000000,0x7fba12000000
427,2546430.750000,0x7f32cc000000,0x7f328a000000
428,2547388.750000,0x7fedd0000000,0x7fed8e000000
429,2546005.250000,0x7f6d18000000,0x7f6cd0000000
430,2546578.000000,0x7f955e000000,0x7f951c000000
431,2547292.250000,0x7f6e42000000,0x7f6dfa000000
432,2546399.500000,0x7f1e6e000000,0x7f1e26000000
433,2549317.750000,0x7ff5a0000000,0x7ff55e000000
434,2547946.500000,0x7f657e000000,0x7f6536000000
435,2546989.000000,0x7f1832000000,0x7f17ea000000
436,2547284.000000,0x7fcabe000000,0x7fca7c000000
437,2546204.000000,0x7fb332000000,0x7fb2ea000000
438,2547561.250000,0x7fd070000000,0x7fd02e000000
439,2546422.250000,0x7fd602000000,0x7fd5ba000000
440,2546901.000000,0x7febc2000000,0x7feb80000000
441,2546069.750000,0x7f70b0000000,0x7f7068000000
442,2548814.500000,0x7fad10000000,0x7facc8000000
443,2545920.250000,0x7faba8000000,0x7fab66000000
444,2546011.250000,0x7f76be000000,0x7f767c000000
445,2548655.000000,0x7f45b8000000,0x7f4570000000
446,2545973.500000,0x7f1782000000,0x7f1740000000
447,2547151.000000,0x7f8d42000000,0x7f8cfa000000
448,2547621.500000,0x7f8bcc000000,0x7f8b84000000
449,2547117.250000,0x7f2b88000000,0x7f2b46000000
450,2546680.000000,0x7f0a9e000000,0x7f0a56000000
451,2545131.500000,0x7f8980000000,0x7f8938000000
452,2547721.750000,0x7ff73c000000,0x7ff6fa000000
453,2548401.000000,0x7ff34e000000,0x7ff30c000000
454,2545876.750000,0x7fb518000000,0x7fb4d0000000
455,2546519.500000,0x7f6620000000,0x7f65d8000000
456,2548117.000000,0x7f05c0000000,0x7f0578000000
457,2548233.250000,0x7f9210000000,0x7f91c8000000
458,2545855.250000,0x7f2760000000,0x7f2718000000
459,2548151.000000,0x7fd22e000000,0x7fd1ec000000
460,2549419.750000,0x7f83a0000000,0x7f835e000000
461,2546917.000000,0x7f5950000000,0x7f590e000000
462,2547064.750000,0x7f6b6e000000,0x7f6b2c000000
463,2545976.750000,0x7fede8000000,0x7feda6000000
464,2547758.500000,0x7f46b2000000,0x7f4670000000
465,2546392.750000,0x7f76d8000000,0x7f7696000000
466,2547322.250000,0x7fa570000000,0x7fa528000000
467,2547146.250000,0x7feb62000000,0x7feb20000000
468,2546846.250000,0x7f28be000000,0x7f287c000000
469,2547416.750000,0x7f6b52000000,0x7f6b10000000
470,2548710.250000,0x7fcb5e000000,0x7fcb1c000000
471,2547200.250000,0x7f69d2000000,0x7f698a000000
472,2546713.500000,0x7f9752000000,0x7f970a000000
473,2547484.000000,0x7fe98e000000,0x7fe94c000000
474,2546474.000000,0x7f7bf0000000,0x7f7ba8000000
475,2548120.000000,0x7fb122000000,0x7fb0e0000000
476,2548172.500000,0x7f9512000000,0x7f94d0000000
477,2548101.750000,0x7f699e000000,0x7f6956000000
478,2548448.250000,0x7f1abe000000,0x7f1a7c000000
479,2546374.000000,0x7f755e000000,0x7f7516000000
480,2546841.500000,0x7f92c2000000,0x7f9280000000
481,2547741.250000,0x7f6760000000,0x7f671e000000
482,2546710.250000,0x7f11c8000000,0x7f1180000000
483,2547325.000000,0x7f82e8000000,0x7f82a0000000
484,2547393.750000,0x7f2842000000,0x7f2800000000
485,2548338.750000,0x7f9260000000,0x7f9218000000
486,2547544.750000,0x7fbc48000000,0x7fbc00000000
487,2548593.750000,0x7fc88e000000,0x7fc84c000000
488,2547076.750000,0x7f98b0000000,0x7f9868000000
489,2546423.000000,0x7fb450000000,0x7fb408000000
