Index,Exec_time,addr,GPU_addr
351,3668.833740,0x7fe828000000,0x7fe720000000
352,3662.924561,0x7ff242000000,0x7ff140000000
353,3668.163330,0x7f8d68000000,0x7f8c66000000
354,3674.469971,0x7fbf0c000000,0x7fbe04000000
355,3675.948975,0x7f6050000000,0x7f5f48000000
356,3675.674805,0x7fa752000000,0x7fa64a000000
357,3668.141846,0x7f10b0000000,0x7f0fae000000
358,3666.440674,0x7f96e0000000,0x7f95d8000000
359,3667.440918,0x7f1502000000,0x7f13fa000000
360,3669.520752,0x7f39f8000000,0x7f38f6000000
361,3667.186279,0x7fc1a8000000,0x7fc0a0000000
362,3668.073975,0x7f086c000000,0x7f076a000000
363,3671.952881,0x7ff700000000,0x7ff5fe000000
364,3665.781250,0x7f7cba000000,0x7f7bb8000000
365,3671.943848,0x7ff508000000,0x7ff406000000
366,3665.968262,0x7f7fa2000000,0x7f7ea0000000
367,3670.398682,0x7f92f8000000,0x7f91f0000000
368,3671.186523,0x7f1912000000,0x7f180a000000
369,3666.178223,0x7fdc48000000,0x7fdb46000000
370,3670.004639,0x7fd49e000000,0x7fd39c000000
371,3665.348633,0x7f05be000000,0x7f04bc000000
372,3669.119629,0x7f0e4e000000,0x7f0d46000000
373,3664.510254,0x7fe4f0000000,0x7fe3ee000000
374,3675.563232,0x7f1192000000,0x7f1090000000
375,3668.957031,0x7f1e30000000,0x7f1d28000000
376,3667.789795,0x7f8dfe000000,0x7f8cfc000000
377,3675.014893,0x7f7bb2000000,0x7f7aaa000000
378,3668.465820,0x7f01b0000000,0x7f00a8000000
379,3673.493896,0x7f90e8000000,0x7f8fe6000000
380,3666.560303,0x7f96ae000000,0x7f95ac000000
381,3669.297119,0x7f1828000000,0x7f1720000000
382,3675.911133,0x7fb662000000,0x7fb55a000000
383,3668.614746,0x7efd8c000000,0x7efc8a000000
384,3669.426270,0x7fc998000000,0x7fc890000000
385,3670.485596,0x7f55c8000000,0x7f54c6000000
386,3675.229736,0x7f3c4e000000,0x7f3b4c000000
387,3668.680176,0x7f7040000000,0x7f6f3e000000
388,3670.451416,0x7efeb6000000,0x7efdae000000
389,3666.987305,0x7fe958000000,0x7fe856000000
390,3670.448242,0x7fe9c2000000,0x7fe8ba000000
391,3665.139160,0x7f77d2000000,0x7f76ca000000
392,3666.893555,0x7f3d20000000,0x7f3c1e000000
393,3671.896240,0x7f2cd2000000,0x7f2bca000000
394,3674.249756,0x7fc750000000,0x7fc648000000
395,3674.240967,0x7fbd00000000,0x7fbbf8000000
396,3669.801514,0x7fe630000000,0x7fe52e000000
397,3671.578369,0x7f4e52000000,0x7f4d4a000000
398,3664.812744,0x7fe970000000,0x7fe868000000
399,3675.479492,0x7fbd82000000,0x7fbc80000000
400,3673.258301,0x7f2db0000000,0x7f2ca8000000
401,3667.264648,0x7fa8e0000000,0x7fa7d8000000
402,3669.388428,0x7f85ca000000,0x7f84c8000000
403,3669.348877,0x7ff9c2000000,0x7ff8c0000000
404,3675.838623,0x7f0fbc000000,0x7f0eba000000
405,3675.838867,0x7fe408000000,0x7fe300000000
406,3665.329834,0x7f6430000000,0x7f6328000000
407,3668.924072,0x7f4d40000000,0x7f4c3e000000
408,3667.746094,0x7fbb68000000,0x7fba60000000
409,3669.028564,0x7f0672000000,0x7f0572000000
410,3664.428223,0x7f7398000000,0x7f7296000000
411,3671.816162,0x7f1f66000000,0x7f1e5e000000
412,3669.304688,0x7f03f2000000,0x7f02f0000000
413,3666.368652,0x7fc3f8000000,0x7fc2f0000000
414,3675.596680,0x7f7052000000,0x7f6f4a000000
415,3668.634277,0x7f9410000000,0x7f930e000000
416,3665.859863,0x7f3bde000000,0x7f3ad6000000
417,3669.468506,0x7f2270000000,0x7f2168000000
418,3674.388184,0x7ff66e000000,0x7ff566000000
419,3669.548096,0x7fddf8000000,0x7fdcf0000000
420,3668.680420,0x7f83dc000000,0x7f82da000000
421,3668.286377,0x7eff68000000,0x7efe60000000
422,3671.455078,0x7fcb92000000,0x7fca90000000
423,3668.847656,0x7f6dd8000000,0x7f6cd6000000
424,3676.102295,0x7f30f0000000,0x7f2fe8000000
425,3667.980469,0x7f7472000000,0x7f7370000000
426,3670.603271,0x7f45ee000000,0x7f44e6000000
427,3672.854492,0x7f6792000000,0x7f668a000000
428,3664.291992,0x7fd8b0000000,0x7fd7ae000000
429,3667.540527,0x7f8e42000000,0x7f8d40000000
430,3666.921387,0x7f9c28000000,0x7f9b26000000
431,3672.194092,0x7ff3f0000000,0x7ff2e8000000
432,3667.749023,0x7f097c000000,0x7f087a000000
433,3672.604492,0x7f5150000000,0x7f504e000000
434,3668.576660,0x7f76ec000000,0x7f75ea000000
435,3674.399658,0x7f15ce000000,0x7f14cc000000
436,3667.668457,0x7f9292000000,0x7f918a000000
437,3668.908203,0x7f3a8c000000,0x7f398a000000
438,3669.930664,0x7f95d2000000,0x7f94d0000000
439,3668.071777,0x7f6830000000,0x7f672e000000
440,3669.205322,0x7fed70000000,0x7fec6e000000
441,3671.092773,0x7fea92000000,0x7fe990000000
442,3669.449951,0x7fa438000000,0x7fa330000000
443,3666.837402,0x7f54e0000000,0x7f53d8000000
444,3666.102051,0x7fb7d0000000,0x7fb6c8000000
445,3665.122559,0x7f07c8000000,0x7f06c6000000
446,3666.973877,0x7fbd50000000,0x7fbc48000000
447,3665.694336,0x7f5b90000000,0x7f5a88000000
448,3669.893066,0x7f58ee000000,0x7f57ec000000
449,3669.336914,0x7fb5a8000000,0x7fb4a0000000
450,3668.944336,0x7f7122000000,0x7f7020000000
451,3670.117188,0x7f44c2000000,0x7f43ba000000
452,3672.552246,0x7efda2000000,0x7efca2000000
453,3673.529297,0x7fda3e000000,0x7fd936000000
454,3670.819336,0x7f4862000000,0x7f475a000000
455,3668.811279,0x7fea0e000000,0x7fe906000000
456,3669.656250,0x7f5a38000000,0x7f5930000000
457,3668.506348,0x7fb1a2000000,0x7fb09a000000
458,3671.468018,0x7f8630000000,0x7f852e000000
459,3673.681152,0x7fa0a8000000,0x7f9fa6000000
460,3673.830566,0x7f76e0000000,0x7f75d8000000
461,3672.908447,0x7f821e000000,0x7f811c000000
462,3670.298828,0x7f278c000000,0x7f2684000000
463,3678.444824,0x7fa1fa000000,0x7fa0f8000000
464,3668.799072,0x7fc29e000000,0x7fc19c000000
465,3673.767090,0x7f0550000000,0x7f0448000000
466,3670.367188,0x7efefc000000,0x7efdf4000000
467,3669.298340,0x7f0630000000,0x7f0528000000
468,3669.565918,0x7f95d8000000,0x7f94d6000000
469,3668.402100,0x7f39be000000,0x7f38bc000000
470,3670.326660,0x7fd57c000000,0x7fd47a000000
471,3672.612061,0x7f7500000000,0x7f73fe000000
472,3669.049805,0x7fd940000000,0x7fd838000000
473,3669.173828,0x7f6788000000,0x7f6680000000
474,3666.337646,0x7f7ba8000000,0x7f7aa6000000
475,3665.718994,0x7f3dce000000,0x7f3ccc000000
476,3675.412842,0x7f06ae000000,0x7f05a6000000
477,3669.442871,0x7f2eda000000,0x7f2dd2000000
478,3666.374023,0x7f074c000000,0x7f0644000000
479,3666.728516,0x7f8336000000,0x7f822e000000
480,3668.507324,0x7f1c28000000,0x7f1b20000000
481,3668.588135,0x7f34e2000000,0x7f33e0000000
482,3668.752930,0x7f2c7e000000,0x7f2b76000000
483,3670.844971,0x7fb85e000000,0x7fb756000000
484,3674.752441,0x7f89b2000000,0x7f88b0000000
485,3674.019287,0x7fcc40000000,0x7fcb3e000000
486,3676.978516,0x7f9252000000,0x7f9150000000
487,3667.013672,0x7fad70000000,0x7fac6e000000
488,3668.950439,0x7f499e000000,0x7f4896000000
489,3674.218750,0x7f6a6e000000,0x7f696c000000
490,3670.968994,0x7f4580000000,0x7f4478000000
491,3676.916748,0x7fa330000000,0x7fa228000000
