Index,Exec_time,addr,GPU_addr
155,11022.735352,0x7fe1ee000000,0x7fe0e6000000
156,11015.935547,0x7f0ec8000000,0x7f0dc6000000
157,11006.124023,0x7fde3e000000,0x7fdd36000000
158,11005.922852,0x7f1872000000,0x7f176a000000
159,11018.615234,0x7f800e000000,0x7f7f06000000
160,11002.480469,0x7fd992000000,0x7fd890000000
161,11010.600586,0x7f467e000000,0x7f457c000000
162,11010.980469,0x7f6538000000,0x7f6436000000
163,11018.669922,0x7f1eb0000000,0x7f1da8000000
164,11005.183594,0x7f8b8e000000,0x7f8a8c000000
165,11026.254883,0x7f0908000000,0x7f0806000000
166,11026.501953,0x7fa632000000,0x7fa530000000
167,11006.227539,0x7fdc90000000,0x7fdb8e000000
168,11001.998047,0x7f5402000000,0x7f52fa000000
169,10999.015625,0x7f1e2e000000,0x7f1d2c000000
170,11019.078125,0x7f8cc2000000,0x7f8bc0000000
171,10997.459961,0x7fee08000000,0x7fed00000000
172,10999.906250,0x7f5942000000,0x7f5840000000
173,11002.017578,0x7f0482000000,0x7f037a000000
174,11023.277344,0x7fc32e000000,0x7fc22c000000
175,11018.546875,0x7fc4dc000000,0x7fc3da000000
176,11003.360352,0x7f6df0000000,0x7f6ce8000000
177,11006.267578,0x7f8530000000,0x7f842e000000
178,11004.942383,0x7fd768000000,0x7fd660000000
179,11001.072266,0x7f8812000000,0x7f8710000000
180,10998.305664,0x7f43ac000000,0x7f42a4000000
181,11008.221680,0x7f434c000000,0x7f424a000000
182,11000.932617,0x7f8b48000000,0x7f8a46000000
183,11006.715820,0x7f5ab0000000,0x7f59ae000000
184,10993.875000,0x7f7098000000,0x7f6f96000000
185,11030.413086,0x7f2100000000,0x7f1ffe000000
186,11008.246094,0x7f14e8000000,0x7f13e0000000
187,11013.369141,0x7f169c000000,0x7f159a000000
188,11007.421875,0x7fe4c0000000,0x7fe3be000000
189,11008.739258,0x7ff0a8000000,0x7fefa0000000
190,11007.515625,0x7fdc22000000,0x7fdb1a000000
191,11003.796875,0x7f913c000000,0x7f903a000000
192,11002.731445,0x7f704e000000,0x7f6f4c000000
193,11025.135742,0x7fa97c000000,0x7fa87a000000
194,11004.694336,0x7fc320000000,0x7fc21e000000
195,11011.880859,0x7f9040000000,0x7f8f3e000000
196,11004.767578,0x7fc8ca000000,0x7fc7c8000000
197,11009.188477,0x7fe920000000,0x7fe81e000000
198,11008.849609,0x7f0d80000000,0x7f0c7e000000
199,11008.769531,0x7fa3b0000000,0x7fa2a8000000
200,11002.970703,0x7f2b98000000,0x7f2a90000000
201,11012.681641,0x7f011e000000,0x7f001c000000
202,11018.240234,0x7fbb5a000000,0x7fba58000000
203,11019.610352,0x7f59cc000000,0x7f58ca000000
204,11023.586914,0x7ff500000000,0x7ff3f8000000
205,11005.151367,0x7f4058000000,0x7f3f56000000
206,11004.937500,0x7efce8000000,0x7efbe6000000
207,10999.940430,0x7ff000000000,0x7feefe000000
208,11025.519531,0x7f6342000000,0x7f6240000000
209,11020.150391,0x7f14a8000000,0x7f13a0000000
210,11007.886719,0x7fc8b8000000,0x7fc7b6000000
211,11002.917969,0x7f1638000000,0x7f1536000000
212,11008.031250,0x7fe672000000,0x7fe570000000
213,11006.668945,0x7f28a0000000,0x7f2798000000
214,11029.685547,0x7f290e000000,0x7f2806000000
215,11007.951172,0x7f62ae000000,0x7f61ac000000
216,11007.907227,0x7f0322000000,0x7f0220000000
217,11007.840820,0x7f0d10000000,0x7f0c08000000
218,11010.700195,0x7f2b68000000,0x7f2a66000000
219,11009.588867,0x7f9298000000,0x7f9190000000
220,11005.261719,0x7fe632000000,0x7fe52a000000
221,11008.539062,0x7f1102000000,0x7f1002000000
222,11009.613281,0x7f3d62000000,0x7f3c5a000000
223,11009.018555,0x7f38ac000000,0x7f37a4000000
224,10997.631836,0x7ff4fe000000,0x7ff3fc000000
225,11005.113281,0x7f5d5e000000,0x7f5c56000000
226,11009.769531,0x7f4cd8000000,0x7f4bd6000000
227,11020.801758,0x7f085e000000,0x7f0756000000
228,10999.880859,0x7fef22000000,0x7fee20000000
229,10999.679688,0x7f8910000000,0x7f880e000000
230,11027.781250,0x7f8cfc000000,0x7f8bfa000000
231,11008.916992,0x7f4a22000000,0x7f491a000000
232,11026.407227,0x7fb780000000,0x7fb67e000000
233,11028.903320,0x7fc782000000,0x7fc67a000000
234,11019.515625,0x7fd0aa000000,0x7fcfa2000000
235,11004.087891,0x7fbf38000000,0x7fbe36000000
236,11004.226562,0x7fb6d2000000,0x7fb5ca000000
237,11012.456055,0x7faee8000000,0x7fade0000000
238,11001.707031,0x7f06ce000000,0x7f05c6000000
239,11009.576172,0x7fb432000000,0x7fb32a000000
240,11023.533203,0x7f36e2000000,0x7f35e2000000
241,11025.496094,0x7fe33c000000,0x7fe234000000
242,11027.418945,0x7f1e70000000,0x7f1d68000000
243,11005.378906,0x7fc948000000,0x7fc846000000
244,10986.711914,0x7fe4f8000000,0x7fe3f0000000
245,11029.745117,0x7f984e000000,0x7f974c000000
246,11009.019531,0x7fdcc8000000,0x7fdbc6000000
247,11008.487305,0x7f05a2000000,0x7f049a000000
248,11002.958008,0x7fc89e000000,0x7fc796000000
249,11023.960938,0x7f5238000000,0x7f5136000000
250,11007.372070,0x7f2222000000,0x7f2120000000
251,11023.661133,0x7f22f8000000,0x7f21f0000000
252,11005.676758,0x7f18de000000,0x7f17d6000000
253,10999.817383,0x7fc74e000000,0x7fc646000000
254,10998.445312,0x7f6330000000,0x7f622e000000
255,11002.750000,0x7fce48000000,0x7fcd40000000
256,11005.402344,0x7f9d1c000000,0x7f9c1a000000
257,11011.778320,0x7f248e000000,0x7f2386000000
258,11015.594727,0x7efe10000000,0x7efd08000000
259,11003.206055,0x7f1f42000000,0x7f1e40000000
260,11040.715820,0x7f05d8000000,0x7f04d6000000
261,11007.018555,0x7f1d00000000,0x7f1bfe000000
262,11008.481445,0x7f82c0000000,0x7f81be000000
263,10998.380859,0x7f46ec000000,0x7f45ea000000
264,11005.062500,0x7f6ad2000000,0x7f69ca000000
265,11012.559570,0x7f7718000000,0x7f7616000000
266,11010.678711,0x7f6482000000,0x7f637a000000
267,11030.683594,0x7fc370000000,0x7fc26e000000
268,10993.047852,0x7f7c30000000,0x7f7b2e000000
269,11028.330078,0x7fe7e2000000,0x7fe6da000000
270,11025.916016,0x7f1fa6000000,0x7f1e9e000000
271,11013.190430,0x7f8cc0000000,0x7f8bbe000000
272,11015.778320,0x7f2860000000,0x7f2758000000
273,11012.090820,0x7febc0000000,0x7feabe000000
274,11023.770508,0x7fdb52000000,0x7fda50000000
275,11023.405273,0x7ff948000000,0x7ff846000000
276,11008.478516,0x7fdcc0000000,0x7fdbb8000000
277,11011.021484,0x7f15d8000000,0x7f14d6000000
278,11023.498047,0x7fb002000000,0x7faf00000000
279,10999.621094,0x7ff150000000,0x7ff04e000000
280,10998.280273,0x7f8bb8000000,0x7f8ab6000000
281,11006.900391,0x7f58c8000000,0x7f57c0000000
282,11008.363281,0x7f16be000000,0x7f15bc000000
283,11025.041992,0x7f95d0000000,0x7f94c8000000
284,11008.662109,0x7f7cb2000000,0x7f7baa000000
285,11013.778320,0x7f8bf8000000,0x7f8af0000000
286,11008.905273,0x7fccb8000000,0x7fcbb6000000
287,11001.458984,0x7fbba0000000,0x7fba9e000000
288,11006.223633,0x7fb792000000,0x7fb690000000
289,11005.200195,0x7f7b3e000000,0x7f7a3c000000
290,11003.990234,0x7f08e0000000,0x7f07de000000
291,11009.933594,0x7fce1c000000,0x7fcd1a000000
292,11015.838867,0x7fec1e000000,0x7feb1c000000
293,11010.478516,0x7fdbf8000000,0x7fdaf6000000
294,11009.070312,0x7f73b8000000,0x7f72b6000000
295,11011.677734,0x7f9eb0000000,0x7f9da8000000
296,10986.270508,0x7f5712000000,0x7f5610000000
297,11003.727539,0x7f2ad0000000,0x7f29c8000000
298,11029.920898,0x7f4400000000,0x7f42f8000000
299,11008.866211,0x7eff2a000000,0x7efe22000000
300,10998.035156,0x7f2dd0000000,0x7f2cce000000
301,11024.106445,0x7fc5ce000000,0x7fc4cc000000
302,11032.758789,0x7f698e000000,0x7f688c000000
303,11008.333984,0x7f0b18000000,0x7f0a16000000
304,11018.394531,0x7f1648000000,0x7f1546000000
305,10999.085938,0x7f8e30000000,0x7f8d2e000000
306,11015.312500,0x7fa212000000,0x7fa10a000000
307,11008.540039,0x7fab18000000,0x7faa10000000
308,11037.358398,0x7fd4d0000000,0x7fd3c8000000
309,11009.317383,0x7f77be000000,0x7f76b6000000
310,11009.322266,0x7f2132000000,0x7f2030000000
311,11017.597656,0x7fbefe000000,0x7fbdf6000000
312,11020.778320,0x7f2ea2000000,0x7f2da0000000
313,11008.089844,0x7f04b8000000,0x7f03b0000000
314,11028.855469,0x7f3190000000,0x7f3088000000
315,11024.494141,0x7f8d4e000000,0x7f8c4c000000
316,11020.929688,0x7fc53e000000,0x7fc43c000000
317,11007.544922,0x7f0658000000,0x7f0550000000
318,11012.629883,0x7fbf2e000000,0x7fbe26000000
319,11011.312500,0x7f190e000000,0x7f1806000000
320,10995.564453,0x7fe862000000,0x7fe75a000000
321,11010.577148,0x7f5a70000000,0x7f596e000000
322,11002.319336,0x7ff6f0000000,0x7ff5ee000000
323,11009.011719,0x7fc6fc000000,0x7fc5fa000000
324,11001.669922,0x7f0268000000,0x7f0166000000
325,11014.522461,0x7fcaee000000,0x7fc9ec000000
326,11009.719727,0x7ff442000000,0x7ff33a000000
327,11026.791992,0x7fd290000000,0x7fd18e000000
328,11008.956055,0x7f1fee000000,0x7f1ee6000000
329,11010.345703,0x7f961c000000,0x7f951a000000
330,11012.003906,0x7f7e12000000,0x7f7d0a000000
331,11009.004883,0x7f5b60000000,0x7f5a58000000
332,11003.940430,0x7fd63c000000,0x7fd534000000
333,11020.154297,0x7fe2b0000000,0x7fe1ae000000
334,11025.384766,0x7fe6c8000000,0x7fe5c0000000
335,11026.486328,0x7f6f5e000000,0x7f6e56000000
336,10997.762695,0x7fd432000000,0x7fd32a000000
337,11008.804688,0x7f2ae8000000,0x7f29e0000000
338,11008.468750,0x7f1442000000,0x7f1340000000
339,11001.551758,0x7f15e0000000,0x7f14de000000
340,11001.907227,0x7f5100000000,0x7f4ffe000000
341,11019.239258,0x7f5b82000000,0x7f5a7a000000
342,11010.329102,0x7eff22000000,0x7efe1a000000
343,10992.844727,0x7f94ce000000,0x7f93cc000000
344,11004.223633,0x7f28a8000000,0x7f27a0000000
345,11014.375977,0x7f17ee000000,0x7f16e6000000
346,11021.145508,0x7f280c000000,0x7f270a000000
347,11023.370117,0x7f2562000000,0x7f2460000000
348,11014.786133,0x7f8d12000000,0x7f8c0a000000
349,11009.971680,0x7f5ea8000000,0x7f5da6000000
350,11027.779297,0x7fc9fa000000,0x7fc8f8000000
351,11009.221680,0x7f0b82000000,0x7f0a7a000000
352,11025.358398,0x7fd798000000,0x7fd696000000
353,11005.349609,0x7f6f18000000,0x7f6e16000000
354,11018.045898,0x7f10a2000000,0x7f0fa0000000
355,11014.323242,0x7f966a000000,0x7f9562000000
356,11020.557617,0x7fa8e2000000,0x7fa7da000000
357,11030.176758,0x7f747e000000,0x7f737c000000
358,11043.938477,0x7f9ea0000000,0x7f9d9e000000
359,11021.751953,0x7f38ae000000,0x7f37ac000000
360,11028.187500,0x7fbc7e000000,0x7fbb7c000000
361,11019.909180,0x7f5e4a000000,0x7f5d42000000
362,11010.375977,0x7f4fd2000000,0x7f4ed0000000
363,11010.191406,0x7f5ea8000000,0x7f5da0000000
364,11007.290039,0x7ff302000000,0x7ff1fa000000
365,11006.852539,0x7f56fa000000,0x7f55f2000000
366,11011.619141,0x7efe12000000,0x7efd10000000
367,11034.331055,0x7f92d2000000,0x7f91d0000000
368,11006.747070,0x7f234a000000,0x7f2242000000
369,11018.695312,0x7fa7ee000000,0x7fa6e6000000
370,11010.226562,0x7ff1ee000000,0x7ff0ec000000
371,11006.462891,0x7f98d0000000,0x7f97ce000000
372,11006.478516,0x7f11be000000,0x7f10bc000000
373,11010.704102,0x7faf00000000,0x7fadf8000000
374,11010.170898,0x7f28ee000000,0x7f27ec000000
375,11003.516602,0x7fbe4e000000,0x7fbd4c000000
376,11003.193359,0x7fe942000000,0x7fe840000000
377,11001.075195,0x7f86da000000,0x7f85d2000000
378,11010.593750,0x7efb02000000,0x7ef9fa000000
379,11000.747070,0x7fa892000000,0x7fa78a000000
380,11023.632812,0x7fd62e000000,0x7fd52c000000
381,11000.928711,0x7f6688000000,0x7f6580000000
382,10998.089844,0x7f114c000000,0x7f1044000000
383,11028.437500,0x7fcdc2000000,0x7fccba000000
384,11018.775391,0x7f6ff2000000,0x7f6eea000000
385,11012.690430,0x7f7352000000,0x7f7250000000
386,10999.539062,0x7f0a30000000,0x7f0928000000
387,11033.814453,0x7f0b10000000,0x7f0a08000000
388,11005.856445,0x7fd340000000,0x7fd238000000
389,11022.778320,0x7f8d92000000,0x7f8c90000000
390,11011.154297,0x7fef22000000,0x7fee20000000
391,11009.916016,0x7fc642000000,0x7fc53a000000
392,11019.675781,0x7f9dbe000000,0x7f9cbc000000
393,11030.697266,0x7f0640000000,0x7f0538000000
394,11000.492188,0x7fb5a0000000,0x7fb49e000000
395,11000.420898,0x7f467e000000,0x7f4576000000
396,11004.102539,0x7ff4f0000000,0x7ff3e8000000
397,11001.724609,0x7f1a68000000,0x7f1966000000
398,11004.725586,0x7f04b2000000,0x7f03b0000000
399,11029.754883,0x7f56d8000000,0x7f55d6000000
400,11025.162109,0x7f913e000000,0x7f903c000000
401,11012.268555,0x7f8ce2000000,0x7f8be0000000
402,11023.560547,0x7fe640000000,0x7fe53e000000
403,11009.431641,0x7f5742000000,0x7f563a000000
404,11003.953125,0x7f2bd8000000,0x7f2ad6000000
405,11019.967773,0x7fe200000000,0x7fe0f8000000
406,11007.513672,0x7f16a2000000,0x7f159a000000
407,11035.320312,0x7f3cf2000000,0x7f3bea000000
408,11006.858398,0x7f1650000000,0x7f154e000000
409,11012.448242,0x7faae2000000,0x7fa9da000000
410,10998.829102,0x7fa8d2000000,0x7fa7ca000000
411,11014.134766,0x7f4122000000,0x7f4022000000
412,11010.319336,0x7f7b02000000,0x7f7a00000000
413,11007.955078,0x7efdf2000000,0x7efcf0000000
414,11030.263672,0x7f1cde000000,0x7f1bdc000000
415,11019.323242,0x7f7ace000000,0x7f79cc000000
416,11021.671875,0x7ff4e8000000,0x7ff3e0000000
417,11016.551758,0x7ff260000000,0x7ff15e000000
418,11009.342773,0x7fc788000000,0x7fc686000000
419,11000.719727,0x7f3d6c000000,0x7f3c64000000
420,11004.032227,0x7f5790000000,0x7f5688000000
421,11021.372070,0x7f77e2000000,0x7f76da000000
422,10992.997070,0x7fa168000000,0x7fa060000000
423,11000.118164,0x7fab4c000000,0x7faa4a000000
424,11015.851562,0x7ff402000000,0x7ff300000000
425,11028.623047,0x7f5e02000000,0x7f5d00000000
426,11030.354492,0x7f9b62000000,0x7f9a5a000000
427,11030.157227,0x7f7ccc000000,0x7f7bca000000
428,11002.354492,0x7fd4b2000000,0x7fd3aa000000
429,11003.083984,0x7f1fe2000000,0x7f1eda000000
430,11016.659180,0x7fdf20000000,0x7fde1e000000
431,11000.054688,0x7f4d00000000,0x7f4bf8000000
432,11018.157227,0x7f4b6e000000,0x7f4a6c000000
433,11012.270508,0x7f34c8000000,0x7f33c0000000
434,11006.219727,0x7f0182000000,0x7f007a000000
435,11007.265625,0x7f68d8000000,0x7f67d0000000
436,10987.079102,0x7f511e000000,0x7f5016000000
437,11000.601562,0x7f9010000000,0x7f8f0e000000
438,11022.826172,0x7f8f5e000000,0x7f8e56000000
439,11012.680664,0x7ff658000000,0x7ff550000000
440,11015.041992,0x7f9cc0000000,0x7f9bb8000000
441,11010.471680,0x7ff4fa000000,0x7ff3f8000000
442,11021.151367,0x7f526c000000,0x7f5164000000
443,11008.924805,0x7fbab2000000,0x7fb9aa000000
444,10998.673828,0x7f72f2000000,0x7f71ea000000
445,11014.909180,0x7fd130000000,0x7fd02e000000
446,11026.521484,0x7f66c8000000,0x7f65c6000000
447,10991.225586,0x7f7bb2000000,0x7f7aaa000000
448,11008.855469,0x7f8900000000,0x7f87f8000000
449,11011.506836,0x7ff4aa000000,0x7ff3a2000000
450,11031.001953,0x7f3258000000,0x7f3156000000
451,11019.497070,0x7f3a90000000,0x7f398e000000
452,11003.818359,0x7f1fb0000000,0x7f1ea8000000
453,11009.285156,0x7fe2f0000000,0x7fe1ee000000
454,11030.320312,0x7f4db0000000,0x7f4cae000000
455,11002.105469,0x7f80a0000000,0x7f7f9e000000
456,11004.538086,0x7fbc4e000000,0x7fbb46000000
457,11004.185547,0x7f2a52000000,0x7f294a000000
458,11008.002930,0x7fadde000000,0x7facd6000000
459,11007.389648,0x7f329e000000,0x7f3196000000
460,11015.756836,0x7ff18c000000,0x7ff08a000000
461,11006.597656,0x7f6e98000000,0x7f6d96000000
462,11008.000977,0x7f3cde000000,0x7f3bd6000000
463,11025.021484,0x7f5420000000,0x7f531e000000
464,11020.837891,0x7fb628000000,0x7fb520000000
465,11003.938477,0x7f31a8000000,0x7f30a6000000
466,11002.232422,0x7efd92000000,0x7efc8a000000
467,11010.230469,0x7f097e000000,0x7f087c000000
468,11002.982422,0x7febf0000000,0x7feae8000000
469,11021.583984,0x7f86f2000000,0x7f85ea000000
470,11011.010742,0x7f8e20000000,0x7f8d1e000000
471,11021.279297,0x7f4e32000000,0x7f4d30000000
472,11014.639648,0x7fdc66000000,0x7fdb5e000000
473,11015.949219,0x7f3638000000,0x7f3536000000
474,11022.966797,0x7f5c80000000,0x7f5b7e000000
475,11027.169922,0x7f2cf2000000,0x7f2bea000000
476,10996.519531,0x7f5a90000000,0x7f598e000000
477,11001.531250,0x7f327e000000,0x7f317c000000
478,11026.810547,0x7f3c3e000000,0x7f3b3c000000
479,11020.111328,0x7fe82e000000,0x7fe72c000000
480,11026.044922,0x7f8b00000000,0x7f89fe000000
481,11023.048828,0x7fd8d2000000,0x7fd7ca000000
482,10998.729492,0x7f4dd2000000,0x7f4cca000000
483,11019.597656,0x7f7092000000,0x7f6f8a000000
484,11002.258789,0x7f7692000000,0x7f7590000000
485,11033.218750,0x7f52be000000,0x7f51bc000000
486,11021.327148,0x7f2512000000,0x7f2410000000
487,11003.571289,0x7efea2000000,0x7efd9a000000
488,11008.954102,0x7f266e000000,0x7f256c000000
489,11032.597656,0x7f2d4c000000,0x7f2c4a000000
490,11004.346680,0x7fd012000000,0x7fcf0a000000
491,11011.210938,0x7f1ec2000000,0x7f1dc0000000
492,11017.467773,0x7f2100000000,0x7f1ffe000000
493,11029.069336,0x7f49b2000000,0x7f48b0000000
494,11006.521484,0x7fb932000000,0x7fb82a000000
495,11043.000000,0x7f3f52000000,0x7f3e4a000000
496,11025.715820,0x7f95b2000000,0x7f94aa000000
497,11009.902344,0x7f7dc2000000,0x7f7cc0000000
498,11019.741211,0x7fcabe000000,0x7fc9bc000000
499,11004.438477,0x7fe3ae000000,0x7fe2a6000000
500,11019.843750,0x7fdbf8000000,0x7fdaf0000000
501,11031.163086,0x7f0340000000,0x7f0238000000
502,11015.821289,0x7f54f0000000,0x7f53e8000000
503,11010.818359,0x7fc0c2000000,0x7fbfc2000000
