Index,Exec_time,addr,GPU_addr
196,72.704002,0x7fefb2000000,0x7feeb0000000
197,73.760002,0x7f719a000000,0x7f7092000000
198,73.279999,0x7fbfac000000,0x7fbeaa000000
199,73.503998,0x7f0050000000,0x7eff4e000000
200,73.568001,0x7f9b98000000,0x7f9a96000000
201,73.632004,0x7efc80000000,0x7efb7e000000
202,73.472000,0x7f6080000000,0x7f5f7e000000
203,73.503998,0x7f5fb2000000,0x7f5eb0000000
204,73.279999,0x7fb4c2000000,0x7fb3c2000000
205,79.520004,0x7f843c000000,0x7f833a000000
206,72.991997,0x7fc662000000,0x7fc560000000
207,72.384003,0x7fe268000000,0x7fe160000000
208,72.927994,0x7f4716000000,0x7f460e000000
209,73.728004,0x7fefe2000000,0x7feee0000000
210,73.215996,0x7ff8f0000000,0x7ff7e8000000
211,76.608002,0x7fa8b0000000,0x7fa7ae000000
212,73.536003,0x7fe5c0000000,0x7fe4be000000
213,73.440002,0x7f59a0000000,0x7f5898000000
214,73.056000,0x7fe96c000000,0x7fe86a000000
215,73.375999,0x7f2d32000000,0x7f2c30000000
216,73.183998,0x7f26dc000000,0x7f25da000000
217,73.632004,0x7fd192000000,0x7fd090000000
218,73.599998,0x7f6390000000,0x7f6288000000
219,72.416000,0x7f3162000000,0x7f305a000000
220,73.632004,0x7f580e000000,0x7f570c000000
221,73.087997,0x7fb95e000000,0x7fb856000000
222,74.015999,0x7f671e000000,0x7f6616000000
223,73.344002,0x7f9e20000000,0x7f9d1e000000
224,74.496002,0x7ff22e000000,0x7ff12c000000
225,80.480003,0x7f9658000000,0x7f9550000000
226,72.608002,0x7fd4cc000000,0x7fd3ca000000
227,73.824005,0x7fa7ca000000,0x7fa6c2000000
228,80.512001,0x7fe178000000,0x7fe076000000
229,73.760002,0x7ff61e000000,0x7ff51c000000
230,73.632004,0x7f12b2000000,0x7f11b0000000
231,73.887993,0x7f3900000000,0x7f37fe000000
232,74.175995,0x7f9cf0000000,0x7f9be8000000
233,72.832001,0x7fe37c000000,0x7fe27a000000
234,73.087997,0x7f0f0e000000,0x7f0e0c000000
235,72.896004,0x7fb6ae000000,0x7fb5a6000000
236,72.736000,0x7f2140000000,0x7f203e000000
237,72.927994,0x7fd3de000000,0x7fd2dc000000
238,74.015999,0x7fc200000000,0x7fc0f8000000
239,73.279999,0x7f936e000000,0x7f926c000000
240,73.728004,0x7f6ee0000000,0x7f6dd8000000
241,71.232002,0x7fd3dc000000,0x7fd2d4000000
242,73.599998,0x7f4e52000000,0x7f4d4a000000
243,73.152000,0x7f7a9c000000,0x7f7994000000
244,80.639999,0x7fc610000000,0x7fc50e000000
245,72.736000,0x7fe9e0000000,0x7fe8d8000000
246,73.695999,0x7fd7e2000000,0x7fd6da000000
247,79.807999,0x7ff252000000,0x7ff150000000
248,73.311996,0x7fc510000000,0x7fc40e000000
249,73.919998,0x7fd3be000000,0x7fd2b6000000
250,73.951996,0x7f76c2000000,0x7f75ba000000
251,73.407997,0x7f5b28000000,0x7f5a26000000
252,73.087997,0x7f804c000000,0x7f7f44000000
253,73.632004,0x7faab2000000,0x7fa9aa000000
254,74.079994,0x7f26da000000,0x7f25d2000000
255,73.311996,0x7f0f32000000,0x7f0e30000000
256,72.864006,0x7fa008000000,0x7f9f00000000
257,70.784004,0x7fe650000000,0x7fe548000000
258,73.023994,0x7f93ae000000,0x7f92ac000000
259,73.056000,0x7f6398000000,0x7f6296000000
260,73.311996,0x7f0062000000,0x7eff5a000000
261,73.279999,0x7f3a22000000,0x7f3920000000
262,72.927994,0x7fd6f2000000,0x7fd5f0000000
263,73.023994,0x7fb110000000,0x7fb008000000
264,73.440002,0x7fea72000000,0x7fe96a000000
265,73.824005,0x7f76d2000000,0x7f75d0000000
266,73.056000,0x7f19de000000,0x7f18d6000000
267,72.959999,0x7f6182000000,0x7f607a000000
268,80.031998,0x7f7712000000,0x7f760a000000
269,74.528000,0x7f6d8e000000,0x7f6c86000000
270,73.344002,0x7f1ecc000000,0x7f1dc4000000
271,73.760002,0x7ff40a000000,0x7ff302000000
272,73.023994,0x7fe552000000,0x7fe44a000000
273,71.103996,0x7f5abe000000,0x7f59bc000000
274,72.991997,0x7fde90000000,0x7fdd88000000
275,80.384003,0x7f1e0c000000,0x7f1d04000000
276,73.087997,0x7ff322000000,0x7ff220000000
277,73.664001,0x7f6a90000000,0x7f698e000000
278,73.440002,0x7f64d2000000,0x7f63ca000000
279,73.760002,0x7f5da0000000,0x7f5c98000000
280,73.183998,0x7fb2e0000000,0x7fb1d8000000
281,73.568001,0x7f6fa0000000,0x7f6e9e000000
282,78.400002,0x7f11a0000000,0x7f1098000000
283,72.576004,0x7f0662000000,0x7f0560000000
284,80.832001,0x7fdcf8000000,0x7fdbf6000000
285,73.183998,0x7f7c28000000,0x7f7b26000000
286,73.472000,0x7f8008000000,0x7f7f00000000
287,73.824005,0x7f4ed8000000,0x7f4dd6000000
288,74.239998,0x7f6692000000,0x7f658a000000
289,73.983994,0x7fe29e000000,0x7fe19c000000
290,72.704002,0x7fa082000000,0x7f9f7a000000
291,73.792000,0x7f6c7a000000,0x7f6b78000000
292,73.407997,0x7f1330000000,0x7f1228000000
293,74.624001,0x7f39bc000000,0x7f38b4000000
294,73.503998,0x7f34fe000000,0x7f33f6000000
295,73.440002,0x7f8952000000,0x7f8850000000
296,74.112000,0x7ff688000000,0x7ff586000000
297,73.695999,0x7f3b18000000,0x7f3a10000000
298,71.136002,0x7fdca2000000,0x7fdba0000000
299,72.832001,0x7fae02000000,0x7fad00000000
300,72.896004,0x7f18e0000000,0x7f17d8000000
301,73.375999,0x7fa2d2000000,0x7fa1d0000000
302,73.856003,0x7f3242000000,0x7f313a000000
303,72.480003,0x7f0468000000,0x7f0366000000
304,73.599998,0x7fa30e000000,0x7fa20c000000
305,73.023994,0x7f9560000000,0x7f945e000000
306,73.407997,0x7f57c2000000,0x7f56ba000000
307,71.456001,0x7f343e000000,0x7f333c000000
308,72.736000,0x7f0d3e000000,0x7f0c3c000000
309,73.279999,0x7fbb7a000000,0x7fba78000000
310,72.991997,0x7f4860000000,0x7f4758000000
311,72.351997,0x7fc4f8000000,0x7fc3f0000000
312,73.728004,0x7fe0de000000,0x7fdfdc000000
313,73.856003,0x7f8f7e000000,0x7f8e76000000
314,73.728004,0x7f0ec0000000,0x7f0dbe000000
315,73.919998,0x7f8162000000,0x7f805a000000
316,74.015999,0x7fe9b2000000,0x7fe8b0000000
317,74.624001,0x7f3440000000,0x7f333e000000
318,73.215996,0x7f9398000000,0x7f9290000000
319,72.255997,0x7fca80000000,0x7fc978000000
320,73.824005,0x7fbae8000000,0x7fb9e6000000
321,72.768005,0x7f3282000000,0x7f317a000000
322,73.056000,0x7f3352000000,0x7f324a000000
323,73.375999,0x7fdf72000000,0x7fde70000000
324,73.375999,0x7f15b0000000,0x7f14a8000000
325,73.375999,0x7f3aa2000000,0x7f39a0000000
326,72.512001,0x7ff420000000,0x7ff318000000
327,73.279999,0x7ff23e000000,0x7ff13c000000
328,74.367996,0x7f8eee000000,0x7f8de6000000
329,74.239998,0x7f7390000000,0x7f728e000000
330,78.368004,0x7f4bd8000000,0x7f4ad0000000
331,73.087997,0x7f3ba8000000,0x7f3aa6000000
332,71.904007,0x7f2382000000,0x7f227a000000
333,73.568001,0x7fc3d0000000,0x7fc2ce000000
334,72.896004,0x7f6702000000,0x7f6600000000
335,74.367996,0x7f9a50000000,0x7f994e000000
336,73.152000,0x7f5de0000000,0x7f5cd8000000
337,80.543999,0x7f4428000000,0x7f4326000000
338,73.919998,0x7f57dc000000,0x7f56da000000
339,78.239998,0x7fe39c000000,0x7fe294000000
340,72.991997,0x7f4bb0000000,0x7f4aa8000000
341,78.208000,0x7f28de000000,0x7f27d6000000
342,74.175995,0x7f8afe000000,0x7f89f6000000
343,73.983994,0x7fc4e8000000,0x7fc3e6000000
344,74.335999,0x7f138e000000,0x7f1286000000
345,73.887993,0x7fa192000000,0x7fa090000000
346,72.959999,0x7fe138000000,0x7fe036000000
347,73.728004,0x7f8698000000,0x7f8590000000
348,73.183998,0x7f9642000000,0x7f9540000000
349,73.344002,0x7f8022000000,0x7f7f20000000
350,73.119995,0x7fb42a000000,0x7fb328000000
351,80.000000,0x7efbc8000000,0x7efac0000000
352,81.408005,0x7fadae000000,0x7facac000000
353,73.375999,0x7f2ce8000000,0x7f2be6000000
354,73.664001,0x7f3060000000,0x7f2f5e000000
355,70.751999,0x7fe632000000,0x7fe52a000000
356,73.344002,0x7f77cc000000,0x7f76ca000000
357,73.824005,0x7f3f8e000000,0x7f3e86000000
358,72.896004,0x7f60c2000000,0x7f5fc0000000
359,73.344002,0x7f1b90000000,0x7f1a8e000000
360,73.695999,0x7fbfbe000000,0x7fbebc000000
361,72.991997,0x7f4170000000,0x7f4068000000
362,73.472000,0x7f04e8000000,0x7f03e6000000
363,72.959999,0x7f63e2000000,0x7f62da000000
364,72.288002,0x7fdd1c000000,0x7fdc14000000
365,73.632004,0x7fb362000000,0x7fb25a000000
366,80.799995,0x7fc1e8000000,0x7fc0e0000000
367,74.175995,0x7f7c8e000000,0x7f7b86000000
368,73.056000,0x7fb070000000,0x7faf6e000000
369,73.023994,0x7f4e1c000000,0x7f4d14000000
370,72.927994,0x7faa1e000000,0x7fa91c000000
371,73.599998,0x7f2bd2000000,0x7f2ad0000000
372,73.568001,0x7f4b3e000000,0x7f4a36000000
373,80.736000,0x7efc38000000,0x7efb36000000
374,73.375999,0x7fbf7e000000,0x7fbe7c000000
375,72.416000,0x7fa036000000,0x7f9f2e000000
376,72.768005,0x7f1d78000000,0x7f1c70000000
377,73.664001,0x7fccb2000000,0x7fcbaa000000
378,73.728004,0x7fd020000000,0x7fcf18000000
379,73.632004,0x7f7be0000000,0x7f7ad8000000
380,73.023994,0x7f8e82000000,0x7f8d7a000000
381,79.295998,0x7f5920000000,0x7f581e000000
382,73.248001,0x7fea60000000,0x7fe958000000
383,72.768005,0x7fa622000000,0x7fa51a000000
384,81.120003,0x7fe922000000,0x7fe820000000
385,73.536003,0x7f7208000000,0x7f7100000000
386,73.023994,0x7effa2000000,0x7efea0000000
387,70.624001,0x7f4eba000000,0x7f4db8000000
388,73.856003,0x7f4930000000,0x7f482e000000
389,73.599998,0x7f0568000000,0x7f0466000000
390,73.983994,0x7f5c38000000,0x7f5b36000000
391,73.311996,0x7ff758000000,0x7ff656000000
392,74.208000,0x7fd150000000,0x7fd04e000000
393,73.568001,0x7f721c000000,0x7f711a000000
394,72.959999,0x7f8560000000,0x7f845e000000
395,73.407997,0x7f4700000000,0x7f45fe000000
396,72.639999,0x7ff970000000,0x7ff86e000000
397,75.167999,0x7f4818000000,0x7f4716000000
398,73.152000,0x7f2b18000000,0x7f2a16000000
399,73.568001,0x7f065e000000,0x7f055c000000
400,73.792000,0x7eff80000000,0x7efe78000000
401,73.375999,0x7f7928000000,0x7f7820000000
402,78.208000,0x7f62de000000,0x7f61d6000000
403,80.223999,0x7fa612000000,0x7fa50a000000
404,80.255997,0x7f50ae000000,0x7f4fa6000000
405,79.264000,0x7f78e0000000,0x7f77d8000000
406,76.863998,0x7f3760000000,0x7f365e000000
407,78.688004,0x7f9060000000,0x7f8f58000000
408,80.447998,0x7f7b1c000000,0x7f7a1a000000
409,79.648003,0x7f7ab0000000,0x7f79ae000000
410,73.951996,0x7f1650000000,0x7f1548000000
411,78.112000,0x7f2592000000,0x7f248a000000
412,76.959999,0x7f9400000000,0x7f92fe000000
413,80.127998,0x7fe51e000000,0x7fe41c000000
414,76.863998,0x7f7790000000,0x7f7688000000
415,74.624001,0x7f4eee000000,0x7f4dec000000
416,73.503998,0x7efbb2000000,0x7efaaa000000
417,76.127998,0x7fa968000000,0x7fa860000000
418,76.480003,0x7f10a0000000,0x7f0f98000000
419,76.192001,0x7f3a42000000,0x7f393a000000
420,74.208000,0x7f3d52000000,0x7f3c50000000
421,73.472000,0x7f8358000000,0x7f8256000000
422,75.071999,0x7ffa8c000000,0x7ff98a000000
423,76.543999,0x7f7ef2000000,0x7f7df0000000
424,75.616005,0x7f461e000000,0x7f4516000000
425,74.784004,0x7f4ea8000000,0x7f4da0000000
426,74.047997,0x7f93e8000000,0x7f92e6000000
427,75.424004,0x7f8c90000000,0x7f8b8e000000
428,71.328003,0x7feb62000000,0x7fea60000000
429,77.472000,0x7f9448000000,0x7f9346000000
430,75.007996,0x7f8536000000,0x7f842e000000
431,74.592003,0x7fd06e000000,0x7fcf6c000000
432,75.935997,0x7f97b2000000,0x7f96aa000000
433,75.808006,0x7ff258000000,0x7ff156000000
434,76.416000,0x7f4f32000000,0x7f4e30000000
435,75.616005,0x7fe55c000000,0x7fe454000000
436,74.528000,0x7fc4de000000,0x7fc3d6000000
437,76.639999,0x7fb6c8000000,0x7fb5c0000000
438,74.879997,0x7f76c8000000,0x7f75c0000000
439,75.328003,0x7f26e2000000,0x7f25da000000
440,76.831993,0x7fddf2000000,0x7fdcea000000
441,78.975998,0x7fa04a000000,0x7f9f48000000
442,74.816002,0x7f980e000000,0x7f970c000000
443,73.792000,0x7f1bde000000,0x7f1ad6000000
444,72.480003,0x7f92fe000000,0x7f91f6000000
445,73.599998,0x7ff1e2000000,0x7ff0e2000000
446,77.792000,0x7f0378000000,0x7f0270000000
447,80.031998,0x7fd400000000,0x7fd2fe000000
448,78.656006,0x7fa4e0000000,0x7fa3de000000
449,79.295998,0x7f8050000000,0x7f7f4e000000
450,77.664001,0x7f0c90000000,0x7f0b8e000000
451,77.919998,0x7fed82000000,0x7fec7a000000
452,81.024002,0x7f1f9e000000,0x7f1e96000000
453,75.616005,0x7f8948000000,0x7f8840000000
454,76.127998,0x7f9d30000000,0x7f9c28000000
455,75.199997,0x7f5e92000000,0x7f5d90000000
456,74.464005,0x7f4992000000,0x7f4890000000
457,81.632004,0x7f4a50000000,0x7f4948000000
458,73.760002,0x7fb660000000,0x7fb558000000
459,74.944000,0x7f9278000000,0x7f9176000000
460,72.159996,0x7f90ce000000,0x7f8fcc000000
461,73.599998,0x7fed2e000000,0x7fec2c000000
462,81.440002,0x7f2ff0000000,0x7f2eee000000
463,73.887993,0x7fba40000000,0x7fb938000000
464,74.175995,0x7f479e000000,0x7f4696000000
465,73.728004,0x7f343e000000,0x7f333c000000
466,79.648003,0x7faa90000000,0x7fa988000000
467,73.503998,0x7f2d5c000000,0x7f2c54000000
468,73.056000,0x7f6048000000,0x7f5f40000000
469,73.632004,0x7fbaee000000,0x7fb9e6000000
470,73.503998,0x7f6fde000000,0x7f6edc000000
471,81.664001,0x7feb12000000,0x7fea10000000
472,73.344002,0x7ff03e000000,0x7fef3c000000
473,73.375999,0x7f408e000000,0x7f3f8c000000
474,78.944000,0x7f7fe2000000,0x7f7ee0000000
475,74.496002,0x7f511c000000,0x7f5014000000
476,74.112000,0x7f8b5e000000,0x7f8a56000000
477,74.784004,0x7ff9b0000000,0x7ff8a8000000
478,74.752007,0x7fd142000000,0x7fd03a000000
479,74.400002,0x7f0e42000000,0x7f0d3a000000
480,75.136002,0x7f9fb2000000,0x7f9eb0000000
481,76.895996,0x7fb280000000,0x7fb17e000000
482,73.632004,0x7fd2e2000000,0x7fd1da000000
483,73.568001,0x7f8fbe000000,0x7f8eb6000000
484,73.919998,0x7fe26e000000,0x7fe16c000000
485,74.079994,0x7f75a8000000,0x7f74a0000000
486,74.047997,0x7fd398000000,0x7fd290000000
487,74.688004,0x7f65b8000000,0x7f64b6000000
488,74.560005,0x7ff78e000000,0x7ff686000000
489,73.824005,0x7f2158000000,0x7f2056000000
490,73.728004,0x7f9e92000000,0x7f9d8a000000
491,73.951996,0x7f2ac0000000,0x7f29b8000000
492,80.959999,0x7f96c8000000,0x7f95c6000000
493,74.079994,0x7f9ca0000000,0x7f9b98000000
494,73.568001,0x7f326e000000,0x7f316c000000
495,73.983994,0x7f38a2000000,0x7f37a0000000
496,73.983994,0x7f8baa000000,0x7f8aa2000000
497,74.496002,0x7f5b7e000000,0x7f5a7c000000
498,75.584000,0x7fce8e000000,0x7fcd8c000000
499,70.655998,0x7f2028000000,0x7f1f20000000
500,74.431999,0x7f7732000000,0x7f7630000000
501,80.512001,0x7fb5e0000000,0x7fb4de000000
502,74.175995,0x7f5732000000,0x7f562a000000
503,79.616005,0x7f5930000000,0x7f582e000000
504,74.015999,0x7f4b2c000000,0x7f4a24000000
505,78.720001,0x7f8a5c000000,0x7f8954000000
506,74.271996,0x7fbb4e000000,0x7fba4c000000
507,80.512001,0x7f2a6e000000,0x7f2966000000
508,72.768005,0x7fb768000000,0x7fb660000000
509,81.919998,0x7f8dae000000,0x7f8cac000000
510,74.208000,0x7f6600000000,0x7f64f8000000
511,73.311996,0x7fac80000000,0x7fab7e000000
512,74.175995,0x7f78f8000000,0x7f77f6000000
513,73.248001,0x7fa878000000,0x7fa776000000
514,73.183998,0x7eff00000000,0x7efdfe000000
515,71.712006,0x7fa792000000,0x7fa690000000
516,73.919998,0x7fa0a2000000,0x7f9fa0000000
517,73.728004,0x7faa02000000,0x7fa8fa000000
518,73.760002,0x7f6468000000,0x7f6366000000
519,73.983994,0x7f5b3a000000,0x7f5a32000000
520,73.023994,0x7fa428000000,0x7fa326000000
521,73.407997,0x7f67a8000000,0x7f66a0000000
522,73.695999,0x7f311e000000,0x7f301c000000
523,78.656006,0x7fe7de000000,0x7fe6dc000000
