Index,Exec_time,addr,GPU_addr
60,2483.444092,0x7fb20a000000,0x7fb108000000
61,2502.796387,0x7fb8cc000000,0x7fb7ca000000
62,2505.519287,0x7fc91a000000,0x7fc812000000
63,2491.858643,0x7f2c70000000,0x7f2b6e000000
64,2502.562500,0x7f72f4000000,0x7f71f0000000
65,2502.698975,0x7f723a000000,0x7f7138000000
66,2483.005859,0x7fbb20000000,0x7fba18000000
67,2490.982422,0x7f7512000000,0x7f740a000000
68,2491.413330,0x7f61f2000000,0x7f60f0000000
69,2483.738281,0x7fb294000000,0x7fb18c000000
70,2501.825439,0x7fb710000000,0x7fb608000000
71,2501.989258,0x7fe262000000,0x7fe15a000000
72,2502.023193,0x7fa440000000,0x7fa33c000000
73,2491.430176,0x7f3a50000000,0x7f3948000000
74,2483.029053,0x7fdd6c000000,0x7fdc64000000
75,2483.440186,0x7fe7e0000000,0x7fe6de000000
76,2507.199707,0x7f855c000000,0x7f845a000000
77,2502.624512,0x7fee7a000000,0x7fed78000000
78,2492.041260,0x7fb962000000,0x7fb85a000000
79,2483.731445,0x7fda82000000,0x7fd97a000000
80,2483.533936,0x7f3502000000,0x7f33fe000000
81,2502.525146,0x7fe444000000,0x7fe340000000
82,2483.308594,0x7f0982000000,0x7f0880000000
83,2505.464111,0x7f4c44000000,0x7f4b3c000000
84,2482.950684,0x7f7882000000,0x7f777e000000
85,2501.970703,0x7fc0f4000000,0x7fbff2000000
86,2501.944580,0x7f6404000000,0x7f6302000000
87,2491.323486,0x7fc022000000,0x7fbf20000000
88,2501.694092,0x7fb1b2000000,0x7fb0ae000000
89,2483.007080,0x7fb3f0000000,0x7fb2ee000000
90,2504.469727,0x7fa284000000,0x7fa17c000000
91,2482.725098,0x7fe03a000000,0x7fdf32000000
92,2501.792969,0x7fac44000000,0x7fab42000000
93,2502.894531,0x7f1a72000000,0x7f1970000000
94,2502.851318,0x7f2bc8000000,0x7f2ac6000000
95,2502.490967,0x7f1e64000000,0x7f1d5c000000
96,2502.741943,0x7fe310000000,0x7fe20e000000
97,2507.256836,0x7f17b4000000,0x7f16ac000000
98,2502.754883,0x7fe1b4000000,0x7fe0ac000000
99,2483.559570,0x7f11fe000000,0x7f10fc000000
100,2502.734375,0x7f37b2000000,0x7f36ae000000
101,2502.482666,0x7fd392000000,0x7fd290000000
102,2483.752441,0x7fd784000000,0x7fd684000000
103,2501.783447,0x7f651e000000,0x7f641c000000
104,2503.504150,0x7fd202000000,0x7fd100000000
105,2502.241699,0x7f67f2000000,0x7f66ea000000
106,2482.953613,0x7fb844000000,0x7fb742000000
107,2501.664062,0x7f6294000000,0x7f6192000000
108,2491.064941,0x7fe432000000,0x7fe32e000000
109,2483.014404,0x7fb8f4000000,0x7fb7f4000000
110,2482.917969,0x7f3f34000000,0x7f3e32000000
111,2501.950195,0x7f5d82000000,0x7f5c7a000000
112,2483.190430,0x7f1070000000,0x7f0f6e000000
113,2491.926758,0x7fdc0a000000,0x7fdb02000000
114,2502.428467,0x7efe04000000,0x7efd02000000
115,2483.359619,0x7f1f70000000,0x7f1e68000000
116,2502.637939,0x7f59fa000000,0x7f58f8000000
117,2491.730713,0x7f6c74000000,0x7f6b72000000
118,2504.268799,0x7f0de0000000,0x7f0cd8000000
119,2502.502441,0x7f4f9a000000,0x7f4e98000000
120,2483.114746,0x7f04ea000000,0x7f03e8000000
121,2483.029541,0x7fb190000000,0x7fb088000000
122,2491.351318,0x7f9aea000000,0x7f99e8000000
123,2501.733154,0x7f734e000000,0x7f724c000000
124,2482.895020,0x7f89e0000000,0x7f88de000000
125,2482.897705,0x7fdb98000000,0x7fda90000000
126,2501.794189,0x7fe750000000,0x7fe64e000000
127,2501.617188,0x7fb730000000,0x7fb628000000
128,2482.965576,0x7f0852000000,0x7f074a000000
129,2501.820557,0x7f8c5a000000,0x7f8b52000000
130,2483.530762,0x7fdf02000000,0x7fddfa000000
131,2483.306396,0x7f9d02000000,0x7f9bfa000000
132,2504.435303,0x7fad80000000,0x7fac78000000
133,2502.525879,0x7f1ef0000000,0x7f1dee000000
134,2483.398193,0x7f1fe0000000,0x7f1ede000000
135,2492.006348,0x7f7d22000000,0x7f7c20000000
136,2483.432861,0x7f57de000000,0x7f56da000000
137,2502.418457,0x7ff190000000,0x7ff08c000000
138,2483.631592,0x7fbd32000000,0x7fbc2a000000
139,2502.625977,0x7fd5e4000000,0x7fd4e2000000
140,2506.140625,0x7f9a40000000,0x7f993e000000
141,2483.024414,0x7f0f32000000,0x7f0e30000000
142,2501.512939,0x7f7794000000,0x7f768c000000
143,2483.075439,0x7f03f4000000,0x7f02f2000000
144,2501.919434,0x7fca0a000000,0x7fc908000000
145,2501.737549,0x7f4db0000000,0x7f4cac000000
146,2502.025391,0x7f77b8000000,0x7f76b6000000
147,2504.962158,0x7f223a000000,0x7f2138000000
148,2491.243896,0x7ff5a2000000,0x7ff4a0000000
149,2502.669678,0x7f715c000000,0x7f705a000000
150,2483.383301,0x7f0520000000,0x7f041e000000
151,2483.527832,0x7f77c0000000,0x7f76b8000000
152,2483.411621,0x7fcaea000000,0x7fc9e6000000
153,2502.430420,0x7f8512000000,0x7f840e000000
154,2504.381348,0x7f78aa000000,0x7f77a2000000
155,2483.505615,0x7f118e000000,0x7f1086000000
156,2483.384521,0x7f84fe000000,0x7f83fc000000
157,2502.729004,0x7f3e50000000,0x7f3d4e000000
158,2502.148193,0x7f38e2000000,0x7f37e0000000
159,2482.745605,0x7ff144000000,0x7ff042000000
160,2483.145264,0x7fbdd2000000,0x7fbcd0000000
161,2501.920166,0x7f8d2e000000,0x7f8c2a000000
162,2501.824219,0x7fc3ba000000,0x7fc2b8000000
163,2483.064453,0x7ff254000000,0x7ff152000000
164,2482.905518,0x7fe6f2000000,0x7fe5f0000000
165,2483.046875,0x7f3a60000000,0x7f395e000000
166,2501.927979,0x7f3f8e000000,0x7f3e8c000000
167,2502.389893,0x7f9d4a000000,0x7f9c48000000
168,2503.428223,0x7f01fe000000,0x7f00f6000000
169,2502.617432,0x7f1cd4000000,0x7f1bcc000000
170,2502.354736,0x7fcb4a000000,0x7fca42000000
171,2491.811279,0x7f01be000000,0x7f00b6000000
172,2502.953125,0x7efd74000000,0x7efc6c000000
173,2491.744629,0x7f59aa000000,0x7f58a2000000
174,2483.477539,0x7fa924000000,0x7fa822000000
175,2484.874268,0x7f5df0000000,0x7f5cee000000
176,2483.398193,0x7f35ba000000,0x7f34b6000000
177,2501.810791,0x7f2964000000,0x7f285c000000
178,2482.876221,0x7fdc34000000,0x7fdb2c000000
179,2501.996826,0x7f8e90000000,0x7f8d88000000
180,2482.847412,0x7f93f2000000,0x7f92ea000000
181,2501.952148,0x7fde2e000000,0x7fdd2c000000
182,2503.649414,0x7f27a2000000,0x7f26a0000000
183,2491.216064,0x7fec24000000,0x7feb22000000
184,2501.527832,0x7fde5a000000,0x7fdd58000000
185,2482.971680,0x7fe5dc000000,0x7fe4da000000
186,2483.444092,0x7f4044000000,0x7f3f3c000000
187,2502.444824,0x7fbcb2000000,0x7fbbb0000000
188,2483.168945,0x7fd660000000,0x7fd55e000000
189,2485.743652,0x7f4dca000000,0x7f4cc2000000
190,2502.621582,0x7f604a000000,0x7f5f48000000
191,2483.477295,0x7f5550000000,0x7f544e000000
192,2483.429688,0x7fac32000000,0x7fab30000000
193,2483.387695,0x7f9624000000,0x7f951c000000
194,2502.617188,0x7fb7d4000000,0x7fb6d2000000
195,2502.372559,0x7efc30000000,0x7efb28000000
196,2504.001709,0x7fe680000000,0x7fe578000000
197,2482.894287,0x7f1290000000,0x7f1188000000
198,2482.887451,0x7fcdc8000000,0x7fccc6000000
199,2501.434326,0x7f9f60000000,0x7f9e5e000000
200,2501.754150,0x7f52ee000000,0x7f51ec000000
201,2501.898193,0x7f6670000000,0x7f656e000000
202,2501.888916,0x7fc7a2000000,0x7fc69a000000
203,2506.499023,0x7f9162000000,0x7f905a000000
204,2482.839844,0x7f72c0000000,0x7f71bc000000
205,2502.625244,0x7f4fa2000000,0x7f4ea0000000
206,2483.508301,0x7f6b7a000000,0x7f6a72000000
207,2483.341064,0x7f9260000000,0x7f915e000000
208,2502.468506,0x7f5414000000,0x7f5312000000
209,2503.011963,0x7f8ba4000000,0x7f8a9c000000
210,2485.573730,0x7efc34000000,0x7efb32000000
211,2502.478271,0x7fa18a000000,0x7fa082000000
212,2483.462402,0x7f484a000000,0x7f4748000000
213,2502.645020,0x7f0670000000,0x7f0568000000
214,2482.789795,0x7f102c000000,0x7f0f28000000
215,2482.908691,0x7f3084000000,0x7f2f82000000
216,2482.907471,0x7f9e1a000000,0x7f9d16000000
217,2505.317627,0x7f6c70000000,0x7f6b6c000000
218,2501.612305,0x7fcf6a000000,0x7fce68000000
219,2501.569824,0x7fb75c000000,0x7fb65a000000
220,2501.985352,0x7fdaf2000000,0x7fd9ea000000
221,2501.763672,0x7f417a000000,0x7f4078000000
222,2501.419434,0x7f9f70000000,0x7f9e6e000000
223,2502.518066,0x7f3084000000,0x7f2f7c000000
224,2484.413086,0x7fa050000000,0x7f9f4c000000
225,2502.459717,0x7f21ee000000,0x7f20ec000000
226,2492.015625,0x7f9960000000,0x7f985e000000
227,2502.795898,0x7f7204000000,0x7f70fc000000
228,2502.829102,0x7f8160000000,0x7f8058000000
229,2491.688965,0x7fa0c0000000,0x7f9fbe000000
230,2502.210693,0x7f2ac2000000,0x7f29be000000
231,2503.895508,0x7f7f50000000,0x7f7e4e000000
232,2502.640625,0x7f16e0000000,0x7f15de000000
233,2483.050781,0x7f21e4000000,0x7f20e0000000
234,2501.966797,0x7f8684000000,0x7f8584000000
235,2501.745850,0x7f5f9e000000,0x7f5e9c000000
236,2502.114746,0x7f1080000000,0x7f0f78000000
237,2482.890625,0x7fe4d0000000,0x7fe3c8000000
238,2494.037598,0x7fc4c0000000,0x7fc3bc000000
239,2501.906250,0x7f8360000000,0x7f825e000000
240,2482.780762,0x7f2caa000000,0x7f2ba2000000
241,2483.084473,0x7f8210000000,0x7f810e000000
242,2483.462158,0x7f5904000000,0x7f5802000000
243,2502.703369,0x7f4dae000000,0x7f4ca6000000
244,2492.118896,0x7f8884000000,0x7f8782000000
245,2504.826416,0x7fb580000000,0x7fb478000000
246,2483.301025,0x7ff594000000,0x7ff492000000
247,2502.410156,0x7f0b52000000,0x7f0a50000000
248,2502.605225,0x7f97a4000000,0x7f96a2000000
249,2491.979736,0x7fc310000000,0x7fc20e000000
250,2483.530762,0x7fade4000000,0x7face2000000
251,2482.939453,0x7f62d4000000,0x7f61d4000000
252,2484.393311,0x7fe354000000,0x7fe24c000000
253,2483.065430,0x7f69fa000000,0x7f68f8000000
254,2491.239990,0x7f5960000000,0x7f585c000000
255,2501.550781,0x7f9c90000000,0x7f9b8c000000
256,2491.539795,0x7fc54c000000,0x7fc44a000000
257,2483.072998,0x7fcc34000000,0x7fcb2c000000
258,2501.911865,0x7ff3e4000000,0x7ff2e0000000
259,2501.824951,0x7f513a000000,0x7f5038000000
260,2502.710693,0x7fe890000000,0x7fe788000000
261,2502.755127,0x7f3060000000,0x7f2f5e000000
262,2502.170898,0x7f74c0000000,0x7f73bc000000
263,2483.334961,0x7f7424000000,0x7f7322000000
264,2491.862061,0x7f6470000000,0x7f636c000000
265,2483.162109,0x7f7874000000,0x7f776c000000
266,2505.639404,0x7f40f4000000,0x7f3ff2000000
267,2502.703125,0x7fd512000000,0x7fd410000000
268,2483.569824,0x7f2f5e000000,0x7f2e56000000
269,2483.411377,0x7fbcc0000000,0x7fbbbc000000
270,2501.911621,0x7f521a000000,0x7f5118000000
271,2501.832764,0x7f59d4000000,0x7f58cc000000
272,2501.484619,0x7fa21a000000,0x7fa116000000
273,2492.567627,0x7f3210000000,0x7f310e000000
274,2501.849609,0x7f4ec2000000,0x7f4dba000000
275,2501.831055,0x7fddbe000000,0x7fdcb6000000
276,2491.325684,0x7f73ba000000,0x7f72b2000000
277,2501.679932,0x7f985a000000,0x7f9752000000
278,2501.796875,0x7f2a1e000000,0x7f291a000000
279,2502.851807,0x7fafba000000,0x7faeb8000000
280,2484.417725,0x7f65ba000000,0x7f64b8000000
281,2483.543701,0x7fd924000000,0x7fd81c000000
282,2502.597168,0x7f5652000000,0x7f554e000000
283,2502.740723,0x7f6be2000000,0x7f6ada000000
284,2502.650879,0x7f4334000000,0x7f422c000000
285,2502.630371,0x7f0882000000,0x7f077a000000
286,2483.469971,0x7f6c3e000000,0x7f6b36000000
287,2484.750244,0x7f21b2000000,0x7f20b0000000
288,2502.148682,0x7fc1da000000,0x7fc0d2000000
289,2491.361816,0x7f058a000000,0x7f0482000000
290,2482.934814,0x7fd93a000000,0x7fd838000000
291,2501.704102,0x7f61e4000000,0x7f60e2000000
292,2502.045898,0x7f1bb0000000,0x7f1aa8000000
293,2501.933350,0x7f28ea000000,0x7f27e2000000
294,2485.315186,0x7f7c40000000,0x7f7b3c000000
295,2482.999023,0x7fd22a000000,0x7fd128000000
296,2501.859375,0x7f7952000000,0x7f7850000000
297,2483.592041,0x7f28ee000000,0x7f27ec000000
298,2502.990723,0x7f8eb8000000,0x7f8db4000000
299,2492.159424,0x7fdae4000000,0x7fd9dc000000
300,2483.621582,0x7f15aa000000,0x7f14a2000000
301,2493.911133,0x7f124e000000,0x7f114c000000
302,2483.303711,0x7f23f4000000,0x7f22f4000000
303,2483.609619,0x7f4398000000,0x7f4290000000
304,2483.528320,0x7f1280000000,0x7f117e000000
305,2502.479248,0x7fc910000000,0x7fc808000000
306,2483.316162,0x7f4b14000000,0x7f4a10000000
307,2501.782227,0x7fa7e2000000,0x7fa6e0000000
308,2504.177246,0x7f7422000000,0x7f731e000000
309,2501.794678,0x7eff54000000,0x7efe52000000
310,2483.033203,0x7f15d4000000,0x7f14d0000000
311,2482.728760,0x7f5b0a000000,0x7f5a08000000
312,2501.740479,0x7f8f84000000,0x7f8e7c000000
313,2501.572021,0x7fb210000000,0x7fb10c000000
314,2491.473877,0x7f2a32000000,0x7f2930000000
315,2503.173340,0x7fe744000000,0x7fe63c000000
316,2483.381592,0x7f9412000000,0x7f9310000000
317,2483.333740,0x7fe790000000,0x7fe68e000000
318,2502.421631,0x7f5c8a000000,0x7f5b82000000
319,2502.336182,0x7f4da4000000,0x7f4ca4000000
320,2502.548096,0x7f0d50000000,0x7f0c48000000
321,2502.529297,0x7f2bc4000000,0x7f2ac4000000
322,2484.296875,0x7f0964000000,0x7f085c000000
323,2491.745605,0x7f7b52000000,0x7f7a50000000
324,2502.588867,0x7f1280000000,0x7f117e000000
325,2502.303467,0x7f495e000000,0x7f485c000000
326,2482.919189,0x7f0900000000,0x7f07fe000000
327,2501.798340,0x7f02a4000000,0x7f019c000000
328,2483.102539,0x7fc422000000,0x7fc320000000
329,2503.526855,0x7f4dd4000000,0x7f4cd2000000
330,2508.946777,0x7f3af4000000,0x7f39ec000000
331,2486.596924,0x7fc1d0000000,0x7fc0ce000000
332,2502.220703,0x7f84ca000000,0x7f83c6000000
333,2482.905518,0x7fc5e2000000,0x7fc4da000000
334,2483.469482,0x7f1ff4000000,0x7f1ef2000000
335,2501.381348,0x7f4902000000,0x7f4800000000
336,2483.245605,0x7f7f82000000,0x7f7e7a000000
337,2490.951904,0x7ff12a000000,0x7ff028000000
338,2482.452148,0x7f11a4000000,0x7f10a4000000
339,2490.887939,0x7f8bf2000000,0x7f8af0000000
340,2482.648682,0x7fb884000000,0x7fb784000000
341,2501.537598,0x7fc404000000,0x7fc302000000
342,2501.520020,0x7fb902000000,0x7fb7fe000000
343,2483.364746,0x7f34e4000000,0x7f33dc000000
344,2491.657959,0x7f4e5a000000,0x7f4d56000000
345,2502.165771,0x7ff404000000,0x7ff300000000
346,2502.074707,0x7efdca000000,0x7efcc6000000
347,2501.910400,0x7fc682000000,0x7fc580000000
348,2502.083252,0x7f64a4000000,0x7f63a4000000
349,2502.360596,0x7f7a18000000,0x7f7916000000
350,2493.696777,0x7ff094000000,0x7fef92000000
351,2482.937744,0x7f6820000000,0x7f671e000000
352,2502.106445,0x7f9952000000,0x7f984a000000
353,2490.852783,0x7fce94000000,0x7fcd8c000000
354,2501.186279,0x7f647a000000,0x7f6372000000
355,2482.737061,0x7f068a000000,0x7f0588000000
356,2482.753662,0x7fee72000000,0x7fed6a000000
357,2501.441406,0x7fcc14000000,0x7fcb0c000000
358,2501.089600,0x7fe5c0000000,0x7fe4be000000
359,2501.552979,0x7fb512000000,0x7fb410000000
360,2482.489990,0x7f35b0000000,0x7f34a8000000
361,2482.562500,0x7efc52000000,0x7efb50000000
362,2502.070068,0x7f2e5a000000,0x7f2d58000000
363,2483.000244,0x7fb0e2000000,0x7fafe0000000
364,2505.427490,0x7fa3ac000000,0x7fa2aa000000
365,2491.189697,0x7f5b10000000,0x7f5a0e000000
366,2482.946289,0x7f55a4000000,0x7f54a0000000
367,2491.396484,0x7f9128000000,0x7f9026000000
368,2485.783936,0x7f3f64000000,0x7f3e60000000
369,2482.994629,0x7f6642000000,0x7f653a000000
370,2502.287842,0x7f3e34000000,0x7f3d2c000000
371,2503.701172,0x7fc934000000,0x7fc832000000
372,2482.745605,0x7f4b34000000,0x7f4a32000000
373,2482.691650,0x7f864e000000,0x7f8546000000
374,2501.335449,0x7f301a000000,0x7f2f16000000
375,2501.270508,0x7fd382000000,0x7fd280000000
376,2501.296631,0x7f6ab2000000,0x7f69aa000000
377,2482.406982,0x7f6db4000000,0x7f6cb2000000
378,2483.585938,0x7f71f2000000,0x7f70f0000000
379,2491.041748,0x7f1c62000000,0x7f1b60000000
380,2501.207764,0x7f93ca000000,0x7f92c8000000
381,2502.070312,0x7f23e4000000,0x7f22e2000000
382,2491.377686,0x7f69aa000000,0x7f68a8000000
383,2483.182373,0x7fd1da000000,0x7fd0d2000000
384,2482.921143,0x7f22a4000000,0x7f21a0000000
385,2503.286621,0x7f4e0a000000,0x7f4d08000000
386,2491.153809,0x7fca44000000,0x7fc942000000
387,2502.092773,0x7ff454000000,0x7ff34c000000
388,2501.882812,0x7fc00a000000,0x7fbf02000000
389,2501.879150,0x7feadc000000,0x7fe9da000000
390,2491.252686,0x7f96b8000000,0x7f95b0000000
391,2490.800537,0x7f51ac000000,0x7f50aa000000
392,2484.895752,0x7f519a000000,0x7f5098000000
393,2482.621826,0x7f716a000000,0x7f7066000000
394,2501.390137,0x7ff09e000000,0x7fef9c000000
395,2482.545410,0x7f79a4000000,0x7f78a2000000
396,2501.248047,0x7f6e42000000,0x7f6d40000000
397,2482.856934,0x7fd694000000,0x7fd58c000000
398,2482.350830,0x7efd0a000000,0x7efc08000000
399,2486.179932,0x7f8e42000000,0x7f8d40000000
400,2491.211426,0x7f9634000000,0x7f952c000000
401,2482.753906,0x7f2b32000000,0x7f2a30000000
402,2501.979736,0x7fe3b4000000,0x7fe2ac000000
403,2502.197754,0x7f1274000000,0x7f116c000000
404,2483.125000,0x7f312a000000,0x7f3022000000
405,2502.214844,0x7f787a000000,0x7f7778000000
406,2484.358154,0x7fb794000000,0x7fb692000000
407,2483.267578,0x7fcd9a000000,0x7fcc96000000
408,2502.103271,0x7fca94000000,0x7fc992000000
409,2501.028320,0x7fec60000000,0x7feb5c000000
410,2482.732422,0x7fc48a000000,0x7fc388000000
411,2482.611816,0x7f31a4000000,0x7f30a2000000
412,2501.562256,0x7fa8e0000000,0x7fa7de000000
413,2484.733154,0x7fcf50000000,0x7fce4e000000
414,2501.113037,0x7f7b60000000,0x7f7a5e000000
415,2501.157715,0x7fc5d2000000,0x7fc4d0000000
416,2482.621094,0x7fb67a000000,0x7fb578000000
417,2501.305908,0x7f8c12000000,0x7f8b0a000000
418,2482.953369,0x7f2abe000000,0x7f29bc000000
419,2502.125488,0x7f9d34000000,0x7f9c32000000
420,2484.716553,0x7f5f5c000000,0x7f5e5a000000
421,2501.846191,0x7fa49a000000,0x7fa396000000
422,2482.940918,0x7f7104000000,0x7f7002000000
423,2501.932129,0x7f3844000000,0x7f3742000000
424,2482.890625,0x7feeda000000,0x7fedd6000000
425,2482.873291,0x7f90c4000000,0x7f8fc2000000
426,2501.901611,0x7ffa1c000000,0x7ff91a000000
427,2505.168457,0x7f388a000000,0x7f3782000000
428,2501.355957,0x7fc232000000,0x7fc130000000
429,2501.056396,0x7f4f94000000,0x7f4e92000000
430,2490.898193,0x7f03fc000000,0x7f02fa000000
431,2501.000000,0x7f3120000000,0x7f301e000000
432,2501.322510,0x7f9f0c000000,0x7f9e0a000000
433,2501.265869,0x7f7f3a000000,0x7f7e36000000
434,2493.266357,0x7f1eb0000000,0x7f1dae000000
435,2482.554199,0x7fa52c000000,0x7fa42a000000
436,2491.218506,0x7fb3ba000000,0x7fb2b6000000
437,2502.154785,0x7f3b82000000,0x7f3a80000000
438,2501.901611,0x7f4754000000,0x7f464c000000
439,2501.967285,0x7fd760000000,0x7fd658000000
440,2491.635010,0x7fd3a8000000,0x7fd2a6000000
441,2483.750732,0x7f22f0000000,0x7f21e8000000
442,2501.754883,0x7fddda000000,0x7fdcd2000000
443,2502.045654,0x7f88e2000000,0x7f87e0000000
444,2491.342041,0x7f2b92000000,0x7f2a90000000
445,2502.255127,0x7f75b4000000,0x7f74ac000000
446,2501.482910,0x7f5a72000000,0x7f596a000000
447,2490.862305,0x7fecc4000000,0x7febc2000000
448,2485.337891,0x7f6e92000000,0x7f6d90000000
449,2501.332764,0x7faa52000000,0x7fa94a000000
450,2501.246582,0x7fa6f4000000,0x7fa5f2000000
451,2501.440674,0x7f5984000000,0x7f5882000000
452,2500.942871,0x7f069a000000,0x7f0592000000
453,2491.301758,0x7f7ec0000000,0x7f7dbe000000
454,2491.039795,0x7ff844000000,0x7ff742000000
455,2484.828369,0x7fef70000000,0x7fee6e000000
456,2483.231689,0x7fc5c4000000,0x7fc4bc000000
457,2502.099121,0x7f8d40000000,0x7f8c3e000000
458,2483.273682,0x7f6714000000,0x7f660c000000
459,2483.299316,0x7fa274000000,0x7fa170000000
460,2501.881592,0x7f3a6a000000,0x7f3968000000
461,2483.026123,0x7f6f54000000,0x7f6e54000000
462,2505.152100,0x7f1720000000,0x7f161e000000
463,2483.091797,0x7f70d4000000,0x7f6fd2000000
464,2491.440918,0x7f6590000000,0x7f648e000000
465,2482.609131,0x7f3424000000,0x7f331c000000
466,2490.822754,0x7f4382000000,0x7f427a000000
467,2501.265869,0x7f7840000000,0x7f773c000000
468,2501.152588,0x7f5262000000,0x7f515e000000
469,2504.273926,0x7fe2ac000000,0x7fe1a4000000
470,2491.252686,0x7fa600000000,0x7fa4f8000000
471,2490.780762,0x7f8cda000000,0x7f8bd8000000
472,2482.682129,0x7f7c24000000,0x7f7b1c000000
473,2482.873291,0x7fdc32000000,0x7fdb30000000
474,2482.956055,0x7f3f54000000,0x7f3e52000000
475,2502.234619,0x7f86ca000000,0x7f85c8000000
476,2484.289062,0x7f8c04000000,0x7f8b00000000
477,2482.964111,0x7f1330000000,0x7f1228000000
478,2482.867432,0x7f57ea000000,0x7f56e8000000
479,2482.858643,0x7fc4ba000000,0x7fc3b2000000
480,2501.662109,0x7fa9fa000000,0x7fa8f8000000
481,2482.955566,0x7f5900000000,0x7f57fe000000
482,2491.357666,0x7f0dfa000000,0x7f0cf2000000
483,2491.958252,0x7fdd54000000,0x7fdc4c000000
484,2482.638184,0x7efc30000000,0x7efb2e000000
485,2482.646973,0x7fb704000000,0x7fb604000000
486,2501.441650,0x7efd5a000000,0x7efc58000000
487,2490.818359,0x7f253c000000,0x7f243a000000
488,2482.569336,0x7f4744000000,0x7f4642000000
489,2482.836426,0x7fc284000000,0x7fc180000000
490,2483.614014,0x7fd73a000000,0x7fd632000000
491,2482.663330,0x7ff030000000,0x7fef2c000000
492,2501.932129,0x7f6f5e000000,0x7f6e56000000
493,2483.005127,0x7f4b7a000000,0x7f4a72000000
494,2502.029785,0x7f058a000000,0x7f0488000000
495,2502.071045,0x7f8d52000000,0x7f8c50000000
496,2482.937988,0x7fcec0000000,0x7fcdb8000000
497,2504.720459,0x7f6454000000,0x7f6352000000
498,2502.503418,0x7f2f14000000,0x7f2e12000000
499,2482.989746,0x7f76b2000000,0x7f75ae000000
500,2502.228271,0x7f9572000000,0x7f9470000000
501,2483.026123,0x7f5632000000,0x7f5530000000
502,2501.001465,0x7fdb52000000,0x7fda50000000
503,2482.716553,0x7f7682000000,0x7f7580000000
504,2483.228760,0x7f8f2e000000,0x7f8e2c000000
505,2501.599854,0x7f3610000000,0x7f350e000000
506,2501.237305,0x7f6f74000000,0x7f6e74000000
