Index,Exec_time,stride,inner_cycle,out_cycle,hit_rate
570,2800191,1024,626,100,12.04
571,2799753,1024,626,100,12.56
572,2799691,1024,626,100,388.38
573,2799837,1024,626,100,10.05
574,2800167,1024,626,100,798.32
575,2800655,1024,626,100,14.39
576,2800312,1024,626,100,2.96
577,2800932,1024,626,100,61.36
578,2799906,1024,626,100,5.27
579,2800229,1024,626,100,15.95
580,2799989,1024,626,100,26.13
581,2799551,1024,626,100,52.82
582,2800566,1024,626,100,12.93
583,2800486,1024,626,100,25.46
584,2800447,1024,626,100,9.78
585,2799946,1024,626,100,34.57
586,2801137,1024,626,100,49.91
587,2799502,1024,626,100,6.23
588,2799728,1024,626,100,110.58
589,2800123,1024,626,100,10.17
590,2800368,1024,626,100,57.24
591,2800261,1024,626,100,43.74
592,2800944,1024,626,100,68.90
593,2800521,1024,626,100,49.53
594,2800046,1024,626,100,21.12
595,2800221,1024,626,100,25.34
596,2800622,1024,626,100,87.86
597,2799896,1024,626,100,92.50
598,2800256,1024,626,100,96.76
599,2800004,1024,626,100,176.77
600,2799223,1024,626,100,13.63
601,2800724,1024,626,100,8.29
602,2799499,1024,626,100,126.87
603,2801344,1024,626,100,74.37
604,2800467,1024,626,100,9.78
605,2799938,1024,626,100,6.72
606,2800193,1024,626,100,116.83
607,2800272,1024,626,100,7.07
608,2800792,1024,626,100,34.05
609,2800057,1024,626,100,25.58
610,2799921,1024,626,100,36.03
611,2799567,1024,626,100,18.14
612,2799977,1024,626,100,35.27
613,2799168,1024,626,100,4.15
614,2800680,1024,626,100,883.52
615,2800185,1024,626,100,23.92
616,2801359,1024,626,100,34.15
617,2800596,1024,626,100,23.87
618,2800474,1024,626,100,37.96
619,2800627,1024,626,100,117.30
620,2798893,1024,626,100,13.84
621,2800603,1024,626,100,11.50
622,2800291,1024,626,100,6.67
623,2800399,1024,626,100,12.67
624,2800035,1024,626,100,4.34
625,2801715,1024,626,100,7.54
626,2800267,1024,626,100,6.79
627,2800329,1024,626,100,23.22
628,2799930,1024,626,100,8.51
629,2801569,1024,626,100,54.50
630,2799523,1024,626,100,48.09
631,2799482,1024,626,100,5.75
632,2799209,1024,626,100,13.52
633,2801366,1024,626,100,7.52
634,2800803,1024,626,100,14.93
635,2800151,1024,626,100,18.42
636,2801157,1024,626,100,12.74
637,2800027,1024,626,100,4.12
638,2799842,1024,626,100,5.42
639,2799780,1024,626,100,24.38
640,2800043,1024,626,100,5.20
641,2799957,1024,626,100,16.88
