Index,Exec_time,stride,inner_cycle,out_cycle,hit_rate
118,2130743,1024,476,100,5.02
119,2131436,1024,476,100,7.84
120,2130744,1024,476,100,15.79
121,2131299,1024,476,100,14.53
122,2130862,1024,476,100,56.93
123,2130737,1024,476,100,1,280.94
124,2130896,1024,476,100,30.57
125,2130367,1024,476,100,63.64
126,2131200,1024,476,100,3.94
127,2130492,1024,476,100,2.65
128,2130668,1024,476,100,674.73
129,2130406,1024,476,100,6.54
130,2130423,1024,476,100,27.52
131,2130376,1024,476,100,11.63
132,2129847,1024,476,100,32.34
133,2130246,1024,476,100,64.88
134,2130937,1024,476,100,82.28
135,2129942,1024,476,100,62.06
136,2130243,1024,476,100,17.55
137,2129923,1024,476,100,7.37
138,2133223,1024,476,100,17.58
139,2130211,1024,476,100,33.37
140,2130351,1024,476,100,17.50
141,2130498,1024,476,100,117.46
142,2130475,1024,476,100,11.37
143,2130793,1024,476,100,9.97
144,2130579,1024,476,100,6.62
145,2130296,1024,476,100,21.70
146,2130635,1024,476,100,43.82
147,2130717,1024,476,100,44.83
148,2129663,1024,476,100,5.89
149,2130120,1024,476,100,7.61
150,2131208,1024,476,100,7.13
151,2131207,1024,476,100,7.06
152,2130692,1024,476,100,37.77
153,2130735,1024,476,100,36.88
154,2130344,1024,476,100,3.33
155,2130788,1024,476,100,18.16
156,2130301,1024,476,100,17.24
157,2130021,1024,476,100,6.99
158,2130624,1024,476,100,53.30
159,2131106,1024,476,100,8.60
160,2130659,1024,476,100,11.09
161,2130707,1024,476,100,22.63
162,2131432,1024,476,100,25.14
163,2130728,1024,476,100,75.37
164,2130300,1024,476,100,11.13
165,2130544,1024,476,100,8.77
166,2130324,1024,476,100,24.72
167,2130619,1024,476,100,75.94
168,2130585,1024,476,100,1,214.79
169,2130032,1024,476,100,19.28
170,2130978,1024,476,100,4.46
171,2130311,1024,476,100,16.95
172,2130638,1024,476,100,13.16
173,2130321,1024,476,100,20.62
174,2130194,1024,476,100,22.39
175,2130332,1024,476,100,3.62
176,2131917,1024,476,100,48.68
177,2134531,1024,476,100,6.66
178,2130286,1024,476,100,6.60
179,2130527,1024,476,100,20.52
180,2130255,1024,476,100,26.38
181,2130848,1024,476,100,6.06
182,2130230,1024,476,100,34.40
183,2131670,1024,476,100,63.32
184,2130561,1024,476,100,66.38
185,2131365,1024,476,100,7.96
186,2130894,1024,476,100,140.10
187,2129917,1024,476,100,21.17
188,2130509,1024,476,100,16.85
189,2129863,1024,476,100,39.61
190,2129871,1024,476,100,23.90
191,2130167,1024,476,100,10.26
192,2130638,1024,476,100,6.99
193,2132060,1024,476,100,20.13
194,2130570,1024,476,100,12.25
195,2134768,1024,476,100,8.61
196,2130670,1024,476,100,15.71
197,2131141,1024,476,100,17.57
198,2188008,1024,476,100,14.68
199,2130908,1024,476,100,718.56
200,2130608,1024,476,100,16.19
201,2130626,1024,476,100,16.55
202,2130706,1024,476,100,10.43
203,2131024,1024,476,100,50.77
204,2130706,1024,476,100,14.13
205,2130547,1024,476,100,18.01
206,2131228,1024,476,100,1,136.16
207,2131117,1024,476,100,20.24
208,2130718,1024,476,100,11.66
209,2130650,1024,476,100,9.18
210,2132111,1024,476,100,9.25
211,2131315,1024,476,100,3.65
212,2130051,1024,476,100,40.91
213,2130635,1024,476,100,2.93
214,2131144,1024,476,100,20.43
215,2130276,1024,476,100,70.37
216,2129986,1024,476,100,78.15
217,2129679,1024,476,100,42.01
218,2131399,1024,476,100,89.18
219,2130268,1024,476,100,4.37
220,2130661,1024,476,100,40.85
221,2130344,1024,476,100,4.61
222,2129776,1024,476,100,34.07
223,2130109,1024,476,100,69.05
224,2130302,1024,476,100,151.02
225,2131519,1024,476,100,34.23
226,2130516,1024,476,100,16.86
227,2130678,1024,476,100,8.65
228,2130509,1024,476,100,5.62
229,2130413,1024,476,100,70.58
230,2129926,1024,476,100,236.31
231,2130715,1024,476,100,16.39
232,2129764,1024,476,100,117.44
233,2130150,1024,476,100,12.85
234,2130895,1024,476,100,103.45
235,2130248,1024,476,100,4.64
236,2130718,1024,476,100,65.51
237,2129981,1024,476,100,92.68
238,2130722,1024,476,100,24.33
239,2131344,1024,476,100,14.61
240,2129589,1024,476,100,20.39
241,2131095,1024,476,100,4.23
242,2130721,1024,476,100,14.97
243,2130423,1024,476,100,2,143.81
244,2129911,1024,476,100,2.67
245,2130089,1024,476,100,14.62
246,2130088,1024,476,100,12.37
247,2130387,1024,476,100,12.68
248,2130815,1024,476,100,2,116.86
249,2131323,1024,476,100,25.57
250,2131094,1024,476,100,53.10
251,2130101,1024,476,100,22.10
252,2130333,1024,476,100,26.79
253,2130219,1024,476,100,21.19
254,2130975,1024,476,100,7.58
255,2130770,1024,476,100,20.00
256,2130442,1024,476,100,140.37
257,2130848,1024,476,100,18.63
258,2130442,1024,476,100,28.97
259,2130654,1024,476,100,47.45
260,2130703,1024,476,100,13.85
261,2130453,1024,476,100,26.68
262,2130220,1024,476,100,15.82
263,2129972,1024,476,100,9.30
264,2130206,1024,476,100,25.61
265,2130627,1024,476,100,33.56
266,2130286,1024,476,100,70.16
267,2130056,1024,476,100,32.62
268,2130170,1024,476,100,2.69
269,2130102,1024,476,100,5.00
270,2130789,1024,476,100,16.61
271,2130515,1024,476,100,24.08
272,2131407,1024,476,100,41.36
273,2130063,1024,476,100,2.96
274,2129790,1024,476,100,5.83
275,2131137,1024,476,100,184.08
276,2130983,1024,476,100,707.64
277,2130035,1024,476,100,14.63
278,2129084,1024,476,100,32.73
279,2131450,1024,476,100,29.42
280,2131295,1024,476,100,39.24
281,2130960,1024,476,100,84.56
282,2130280,1024,476,100,16.06
283,2130601,1024,476,100,170.91
284,2130197,1024,476,100,19.18
285,2129931,1024,476,100,12.43
286,2130048,1024,476,100,24.48
287,2129742,1024,476,100,12.50
288,2130396,1024,476,100,12.17
289,2130502,1024,476,100,1,105.69
290,2130501,1024,476,100,29.50
291,2129857,1024,476,100,83.74
292,2129866,1024,476,100,4.03
293,2130943,1024,476,100,7.19
294,2130360,1024,476,100,7.62
295,2130461,1024,476,100,18.96
296,2130434,1024,476,100,15.32
297,2134373,1024,476,100,6.85
298,2130433,1024,476,100,21.35
299,2130930,1024,476,100,33.77
300,2130901,1024,476,100,24.23
301,2130222,1024,476,100,28.37
302,2131293,1024,476,100,14.79
303,2129961,1024,476,100,20.31
304,2130489,1024,476,100,10.79
305,2130085,1024,476,100,4.87
306,2130729,1024,476,100,6.43
307,2130810,1024,476,100,92.52
308,2130244,1024,476,100,3.59
309,2131280,1024,476,100,17.13
310,2130880,1024,476,100,28.95
311,2129780,1024,476,100,159.13
312,2130483,1024,476,100,30.14
313,2130484,1024,476,100,111.72
314,2130233,1024,476,100,14.14
315,2130019,1024,476,100,5.98
316,2131274,1024,476,100,6.74
317,2130458,1024,476,100,11.99
318,2134675,1024,476,100,10.45
319,2130581,1024,476,100,15.19
320,2130882,1024,476,100,7.48
321,2130542,1024,476,100,45.07
322,2131100,1024,476,100,69.05
323,2130607,1024,476,100,27.38
324,2130522,1024,476,100,472.41
325,2130615,1024,476,100,32.34
326,2130418,1024,476,100,29.22
327,2130811,1024,476,100,21.80
328,2130580,1024,476,100,25.08
329,2130806,1024,476,100,3.30
330,2129589,1024,476,100,28.12
331,2129930,1024,476,100,4.75
332,2130330,1024,476,100,3.38
333,2130839,1024,476,100,5.54
334,2130545,1024,476,100,7.17
335,2130713,1024,476,100,52.57
336,2130537,1024,476,100,16.24
337,2129888,1024,476,100,3.19
338,2130103,1024,476,100,19.37
339,2130546,1024,476,100,3.36
340,2130373,1024,476,100,26.48
341,2131254,1024,476,100,7.73
342,2129822,1024,476,100,17.01
343,2130706,1024,476,100,3.17
344,2130026,1024,476,100,7.54
345,2130840,1024,476,100,17.74
346,2129647,1024,476,100,15.86
347,2130269,1024,476,100,15.88
348,2130392,1024,476,100,6.82
349,2131821,1024,476,100,31.41
350,2130831,1024,476,100,12.50
351,2130251,1024,476,100,6.16
352,2130339,1024,476,100,8.07
353,2130794,1024,476,100,15.95
354,2129946,1024,476,100,15.64
355,2131363,1024,476,100,2,443.81
356,2130484,1024,476,100,17.67
357,2130354,1024,476,100,109.64
358,2130048,1024,476,100,8.89
359,2131149,1024,476,100,32.12
360,2131059,1024,476,100,14.64
361,2133134,1024,476,100,16.05
362,2130857,1024,476,100,18.67
363,2130418,1024,476,100,5.14
364,2130343,1024,476,100,18.26
365,2130666,1024,476,100,2.37
366,2131438,1024,476,100,19.53
367,2130436,1024,476,100,27.95
368,2131486,1024,476,100,35.00
369,2130323,1024,476,100,25.79
370,2130907,1024,476,100,7.55
371,2129845,1024,476,100,3.58
372,2130491,1024,476,100,15.60
373,2130644,1024,476,100,26.98
374,2130329,1024,476,100,47.27
375,2130616,1024,476,100,9.06
376,2130218,1024,476,100,14.84
377,2130139,1024,476,100,61.35
378,2130226,1024,476,100,20.51
379,2130011,1024,476,100,6.41
380,2130805,1024,476,100,65.74
381,2130392,1024,476,100,6.88
382,2130231,1024,476,100,21.21
383,2130038,1024,476,100,80.25
384,2130806,1024,476,100,54.41
385,2130877,1024,476,100,28.76
386,2130044,1024,476,100,3.04
387,2130071,1024,476,100,25.68
388,2129756,1024,476,100,72.01
389,2130684,1024,476,100,40.11
390,2130625,1024,476,100,6.97
391,2130232,1024,476,100,4.09
392,2130198,1024,476,100,3.08
393,2129916,1024,476,100,3.11
394,2130886,1024,476,100,95.44
395,2130569,1024,476,100,109.70
396,2130194,1024,476,100,34.22
397,2130604,1024,476,100,7.67
398,2130476,1024,476,100,10.28
399,2130000,1024,476,100,11.39
400,2131310,1024,476,100,18.23
401,2130671,1024,476,100,20.49
402,2130983,1024,476,100,11.45
403,2130835,1024,476,100,6.94
404,2131223,1024,476,100,561.55
405,2130154,1024,476,100,5.82
406,2129962,1024,476,100,22.02
407,2130647,1024,476,100,8.05
408,2130511,1024,476,100,20.32
409,2129988,1024,476,100,7.21
410,2131080,1024,476,100,28.33
411,2129824,1024,476,100,37.05
412,2130295,1024,476,100,87.54
413,2130722,1024,476,100,41.42
414,2130501,1024,476,100,8.31
415,2130598,1024,476,100,27.06
416,2130210,1024,476,100,69.54
417,2130522,1024,476,100,25.55
418,2130574,1024,476,100,31.92
419,2129590,1024,476,100,40.67
420,2130769,1024,476,100,3.61
421,2131078,1024,476,100,67.12
422,2130066,1024,476,100,25.91
423,2130688,1024,476,100,4.68
424,2130848,1024,476,100,4.39
425,2130291,1024,476,100,6.98
426,2130440,1024,476,100,12.54
427,2130348,1024,476,100,36.87
428,2130344,1024,476,100,2.88
429,2129790,1024,476,100,70.96
430,2131173,1024,476,100,10.21
431,2129454,1024,476,100,3.06
432,2130719,1024,476,100,6.71
433,2129928,1024,476,100,20.08
434,2130532,1024,476,100,5.96
435,2132610,1024,476,100,23.65
436,2130718,1024,476,100,28.67
437,2130521,1024,476,100,16.78
438,2130753,1024,476,100,7.15
439,2130503,1024,476,100,3.11
440,2130849,1024,476,100,20.97
441,2130292,1024,476,100,2.98
442,2131268,1024,476,100,17.46
443,2129805,1024,476,100,19.46
444,2129761,1024,476,100,28.15
445,2130523,1024,476,100,2.75
446,2131087,1024,476,100,2.17
447,2130652,1024,476,100,27.77
448,2130499,1024,476,100,92.29
449,2130494,1024,476,100,24.50
450,2129953,1024,476,100,14.81
451,2130433,1024,476,100,10.70
452,2130639,1024,476,100,8.60
453,2131174,1024,476,100,10.51
454,2130050,1024,476,100,22.93
455,2130461,1024,476,100,23.94
456,2130193,1024,476,100,53.11
457,2130192,1024,476,100,60.85
458,2130593,1024,476,100,4.45
459,2130831,1024,476,100,22.86
460,2130107,1024,476,100,39.45
461,2130276,1024,476,100,17.94
462,2130909,1024,476,100,11.60
463,2130744,1024,476,100,36.42
464,2131355,1024,476,100,13.22
465,2130205,1024,476,100,25.35
466,2130216,1024,476,100,7.36
467,2130463,1024,476,100,26.33
468,2131178,1024,476,100,6.19
469,2130133,1024,476,100,17.40
470,2130339,1024,476,100,22.68
471,2129897,1024,476,100,15.48
472,2130933,1024,476,100,3.07
473,2129892,1024,476,100,6.86
474,2130861,1024,476,100,21.82
475,2130439,1024,476,100,77.36
476,2130756,1024,476,100,31.99
477,2130731,1024,476,100,106.47
478,2130695,1024,476,100,36.97
479,2135117,1024,476,100,8.46
480,2131042,1024,476,100,18.76
481,2130038,1024,476,100,19.87
482,2130290,1024,476,100,5.39
483,2130424,1024,476,100,19.35
484,2130214,1024,476,100,13.42
485,2130716,1024,476,100,31.75
486,2130592,1024,476,100,18.27
487,2130314,1024,476,100,41.81
488,2130774,1024,476,100,9.84
489,2130783,1024,476,100,7.21
490,2129682,1024,476,100,14.28
491,2130353,1024,476,100,9.60
492,2130815,1024,476,100,90.18
493,2130624,1024,476,100,20.58
494,2130379,1024,476,100,110.92
495,2130479,1024,476,100,14.85
496,2131259,1024,476,100,12.93
497,2130684,1024,476,100,29.08
498,2130180,1024,476,100,23.22
499,2129781,1024,476,100,29.24
500,2130161,1024,476,100,7.27
501,2130879,1024,476,100,3.97
502,2129980,1024,476,100,3.51
503,2131298,1024,476,100,36.99
504,2130980,1024,476,100,24.73
505,2130598,1024,476,100,23.31
506,2130722,1024,476,100,21.97
507,2130359,1024,476,100,6.26
508,2130505,1024,476,100,9.26
509,2130074,1024,476,100,18.96
510,2130140,1024,476,100,44.14
511,2129996,1024,476,100,19.65
512,2129841,1024,476,100,29.84
513,2130604,1024,476,100,47.69
514,2131254,1024,476,100,15.49
515,2130529,1024,476,100,64.27
516,2130541,1024,476,100,18.83
517,2130660,1024,476,100,6.08
518,2130672,1024,476,100,56.84
519,2130642,1024,476,100,9.26
520,2130660,1024,476,100,21.09
521,2130134,1024,476,100,17.39
522,2130025,1024,476,100,13.30
523,2129450,1024,476,100,22.93
524,2130149,1024,476,100,22.49
525,2130183,1024,476,100,2.86
526,2130816,1024,476,100,1,105.83
527,2130376,1024,476,100,11.20
528,2129744,1024,476,100,16.30
529,2129882,1024,476,100,99.49
530,2131913,1024,476,100,8.31
531,2130512,1024,476,100,29.60
532,2146655,1024,476,100,27.41
533,2134705,1024,476,100,4.74
534,2130907,1024,476,100,26.65
535,2131666,1024,476,100,51.36
536,2130334,1024,476,100,7.33
537,2130031,1024,476,100,79.37
538,2130109,1024,476,100,3.10
539,2129780,1024,476,100,39.04
540,2129623,1024,476,100,14.44
541,2130548,1024,476,100,45.40
542,2130723,1024,476,100,19.61
543,2130528,1024,476,100,112.55
544,2130367,1024,476,100,65.63
545,2130168,1024,476,100,10.54
546,2130263,1024,476,100,3.14
547,2130713,1024,476,100,143.15
548,2130923,1024,476,100,38.49
549,2130614,1024,476,100,70.64
550,2129721,1024,476,100,9.18
551,2129741,1024,476,100,13.38
552,2130270,1024,476,100,19.39
553,2130715,1024,476,100,51.32
554,2130726,1024,476,100,12.93
555,2130216,1024,476,100,108.98
556,2130536,1024,476,100,116.02
557,2130678,1024,476,100,2.89
558,2132253,1024,476,100,4.37
559,2130574,1024,476,100,8.25
560,2130269,1024,476,100,899.31
561,2131587,1024,476,100,14.58
562,2130159,1024,476,100,35.17
563,2130425,1024,476,100,25.37
564,2130573,1024,476,100,20.73
565,2130527,1024,476,100,13.63
566,2131011,1024,476,100,22.05
567,2130345,1024,476,100,72.60
568,2130706,1024,476,100,22.52
569,2130279,1024,476,100,8.14
570,2130751,1024,476,100,30.35
571,2130129,1024,476,100,6.90
572,2130338,1024,476,100,19.96
573,2130914,1024,476,100,18.59
574,2130676,1024,476,100,7.15
575,2129361,1024,476,100,20.37
576,2130629,1024,476,100,24.79
577,2130509,1024,476,100,19.92
578,2129842,1024,476,100,16.26
579,2130872,1024,476,100,5.58
580,2130694,1024,476,100,108.59
581,2130756,1024,476,100,29.92
582,2130466,1024,476,100,4.37
583,2130139,1024,476,100,21.12
584,2130018,1024,476,100,72.76
585,2130849,1024,476,100,3.58
586,2130084,1024,476,100,113.80
587,2130619,1024,476,100,26.40
588,2130304,1024,476,100,17.04
589,2130138,1024,476,100,3.71
590,2134464,1024,476,100,32.44
591,2131177,1024,476,100,79.33
592,2130237,1024,476,100,48.51
593,2130134,1024,476,100,16.84
594,2130004,1024,476,100,9.70
595,2130528,1024,476,100,13.59
596,2130430,1024,476,100,3.05
597,2130428,1024,476,100,10.38
598,2130373,1024,476,100,5.73
599,2130152,1024,476,100,21.77
600,2130238,1024,476,100,8.23
601,2130340,1024,476,100,15.35
602,2130298,1024,476,100,12.59
603,2130167,1024,476,100,27.94
604,2131451,1024,476,100,120.39
605,2130561,1024,476,100,72.07
606,2131263,1024,476,100,19.07
607,2131011,1024,476,100,29.12
608,2130395,1024,476,100,151.11
609,2130352,1024,476,100,8.57
610,2130825,1024,476,100,76.31
611,2130100,1024,476,100,35.63
612,2130292,1024,476,100,17.20
613,2130627,1024,476,100,25.09
614,2131564,1024,476,100,18.38
615,2130446,1024,476,100,113.57
616,2130016,1024,476,100,55.71
617,2129807,1024,476,100,11.62
618,2130390,1024,476,100,53.94
619,2130095,1024,476,100,10.05
620,2129930,1024,476,100,17.93
621,2129592,1024,476,100,14.75
622,2131364,1024,476,100,31.19
623,2130593,1024,476,100,7.94
624,2131122,1024,476,100,15.40
625,2130434,1024,476,100,56.60
626,2130400,1024,476,100,20.90
627,2130543,1024,476,100,4.75
628,2129819,1024,476,100,23.83
629,2130255,1024,476,100,3.06
630,2131243,1024,476,100,77.52
631,2130705,1024,476,100,63.29
632,2131081,1024,476,100,19.69
633,2130487,1024,476,100,22.80
634,2130673,1024,476,100,48.53
635,2131119,1024,476,100,21.51
636,2130567,1024,476,100,3.95
637,2131165,1024,476,100,123.68
638,2130474,1024,476,100,20.25
639,2130798,1024,476,100,9.50
640,2130650,1024,476,100,5.14
641,2130950,1024,476,100,2,567.28
642,2130114,1024,476,100,14.54
643,2130885,1024,476,100,14.25
644,2131917,1024,476,100,87.58
645,2130732,1024,476,100,30.52
646,2130370,1024,476,100,3.30
647,2131323,1024,476,100,67.92
648,2130244,1024,476,100,12.93
649,2130669,1024,476,100,16.08
650,2130701,1024,476,100,41.95
651,2130286,1024,476,100,26.82
652,2130056,1024,476,100,24.32
653,2130174,1024,476,100,5.66
654,2130610,1024,476,100,21.30
655,2130511,1024,476,100,38.67
656,2130081,1024,476,100,65.26
657,2130261,1024,476,100,31.14
658,2130905,1024,476,100,3.91
659,2130198,1024,476,100,20.71
660,2130692,1024,476,100,11.13
661,2129975,1024,476,100,6.10
662,2129743,1024,476,100,33.42
663,2130365,1024,476,100,29.84
664,2130840,1024,476,100,16.09
665,2130424,1024,476,100,20.59
666,2131254,1024,476,100,38.74
667,2130310,1024,476,100,20.67
668,2130386,1024,476,100,7.38
669,2129368,1024,476,100,115.60
670,2130802,1024,476,100,4.91
671,2131378,1024,476,100,22.18
672,2131330,1024,476,100,20.64
673,2130679,1024,476,100,17.52
674,2129976,1024,476,100,14.59
675,2130202,1024,476,100,86.58
676,2129772,1024,476,100,43.14
677,2130099,1024,476,100,16.60
678,2130875,1024,476,100,21.49
679,2130640,1024,476,100,16.33
680,2130289,1024,476,100,9.69
681,2131115,1024,476,100,5.89
682,2130065,1024,476,100,6.22
683,2131213,1024,476,100,34.07
684,2129860,1024,476,100,39.59
685,2131258,1024,476,100,9.40
686,2131004,1024,476,100,27.83
687,2130462,1024,476,100,806.33
688,2130869,1024,476,100,15.34
689,2131253,1024,476,100,12.67
690,2131278,1024,476,100,32.58
691,2130616,1024,476,100,19.70
692,2130821,1024,476,100,39.46
693,2131165,1024,476,100,13.93
694,2129653,1024,476,100,20.47
695,2130484,1024,476,100,3.26
696,2130852,1024,476,100,60.56
697,2130408,1024,476,100,27.31
698,2130140,1024,476,100,100.19
699,2131301,1024,476,100,46.76
700,2129993,1024,476,100,19.76
701,2131137,1024,476,100,7.00
702,2130791,1024,476,100,4.64
703,2131116,1024,476,100,19.65
704,2131000,1024,476,100,12.20
705,2131083,1024,476,100,79.19
706,2130770,1024,476,100,41.00
707,2130798,1024,476,100,29.61
708,2129908,1024,476,100,33.66
709,2130201,1024,476,100,100.07
710,2129476,1024,476,100,6.93
711,2131302,1024,476,100,3.15
712,2130108,1024,476,100,138.01
713,2131065,1024,476,100,13.83
714,2129992,1024,476,100,31.94
715,2130735,1024,476,100,18.46
716,2130338,1024,476,100,145.83
717,2130779,1024,476,100,21.59
718,2130402,1024,476,100,6.08
719,2131066,1024,476,100,11.68
720,2130532,1024,476,100,20.10
721,2130673,1024,476,100,6.85
722,2130265,1024,476,100,8.47
723,2129716,1024,476,100,8.99
724,2129940,1024,476,100,1.99
725,2130414,1024,476,100,42.75
726,2130705,1024,476,100,320.52
727,2130173,1024,476,100,21.08
728,2130463,1024,476,100,21.15
729,2131007,1024,476,100,37.62
730,2129859,1024,476,100,8.92
731,2130584,1024,476,100,34.71
732,2130606,1024,476,100,6.27
733,2131635,1024,476,100,20.56
734,2132462,1024,476,100,7.45
735,2130623,1024,476,100,7.42
736,2130506,1024,476,100,20.99
737,2130068,1024,476,100,31.45
738,2130668,1024,476,100,39.31
739,2130950,1024,476,100,204.24
740,2131181,1024,476,100,4.81
741,2130616,1024,476,100,7.84
742,2131213,1024,476,100,44.18
743,2129494,1024,476,100,60.65
744,2129912,1024,476,100,121.35
745,2130771,1024,476,100,5.91
746,2130421,1024,476,100,14.50
747,2129656,1024,476,100,58.85
748,2130612,1024,476,100,36.37
749,2129776,1024,476,100,11.85
750,2130307,1024,476,100,116.93
751,2130900,1024,476,100,28.74
752,2130210,1024,476,100,46.68
753,2130670,1024,476,100,24.54
754,2131184,1024,476,100,11.74
755,2130297,1024,476,100,12.88
756,2129908,1024,476,100,14.53
757,2131357,1024,476,100,114.31
758,2132458,1024,476,100,645.84
759,2130864,1024,476,100,5.17
760,2130394,1024,476,100,15.31
761,2131071,1024,476,100,1,152.76
762,2130684,1024,476,100,29.36
763,2130825,1024,476,100,50.71
764,2130552,1024,476,100,34.56
765,2131421,1024,476,100,28.94
766,2129939,1024,476,100,108.46
767,2130663,1024,476,100,5.26
768,2131113,1024,476,100,26.67
769,2129661,1024,476,100,5.36
770,2130835,1024,476,100,4.77
771,2130365,1024,476,100,12.67
772,2130788,1024,476,100,19.16
773,2130424,1024,476,100,21.19
774,2129956,1024,476,100,3.71
775,2131181,1024,476,100,59.18
776,2131222,1024,476,100,11.41
777,2131911,1024,476,100,30.97
778,2130512,1024,476,100,20.42
779,2130487,1024,476,100,25.42
780,2130397,1024,476,100,19.14
781,2131111,1024,476,100,6.71
782,2130449,1024,476,100,28.03
783,2129982,1024,476,100,9.46
784,2130868,1024,476,100,94.16
785,2131261,1024,476,100,2.77
786,2131130,1024,476,100,55.73
787,2129429,1024,476,100,23.45
788,2130367,1024,476,100,105.46
789,2130182,1024,476,100,19.37
790,2130635,1024,476,100,14.09
791,2130451,1024,476,100,23.90
792,2130705,1024,476,100,10.08
793,2130143,1024,476,100,3.25
794,2130202,1024,476,100,25.77
795,2130898,1024,476,100,17.75
796,2130805,1024,476,100,2,924.32
797,2130120,1024,476,100,23.91
798,2130486,1024,476,100,78.11
799,2130623,1024,476,100,15.75
800,2130458,1024,476,100,10.83
801,2130383,1024,476,100,7.72
802,2130270,1024,476,100,7.08
803,2130302,1024,476,100,19.10
804,2130128,1024,476,100,4.38
805,2130321,1024,476,100,24.13
806,2131258,1024,476,100,24.44
807,2131591,1024,476,100,30.75
808,2130241,1024,476,100,5.23
809,2130459,1024,476,100,4.86
810,2131682,1024,476,100,17.67
811,2130109,1024,476,100,21.12
812,2130452,1024,476,100,48.24
813,2130173,1024,476,100,12.96
814,2130311,1024,476,100,4.53
815,2130413,1024,476,100,3.51
816,2130921,1024,476,100,15.47
817,2130568,1024,476,100,18.99
818,2129615,1024,476,100,17.13
