ID,Exec_time,Random_num
134,345.505371,259319375
135,344.567871,561736896
136,345.982666,182888258
137,344.929779,291927112
138,345.436218,131660112
139,345.975800,51196581
140,344.927124,419035216
141,345.997620,295057019
142,346.035339,689589981
143,345.493652,101493966
144,346.006744,731641883
145,345.993652,343781410
146,345.521118,336702604
147,346.032562,17842583
148,346.014709,174083598
149,345.552521,583258875
150,346.025513,740774315
151,346.013947,436793905
152,345.563110,613421490
153,346.084778,255105450
154,346.089142,370195811
155,346.080933,84618561
156,344.558624,549727360
157,345.512726,638791781
158,346.000275,331168230
159,346.049500,210354195
160,345.492401,71548996
161,346.055023,569749396
162,346.025330,339201829
163,345.513000,423481277
164,346.034760,287265524
165,346.112396,226336789
166,345.655975,163878379
167,346.047821,613474535
168,346.001099,39466962
169,345.521851,427742804
170,346.030701,603659098
171,346.025757,634639977
172,345.600586,506669335
173,346.044769,581817622
174,345.433289,387479760
175,345.525696,458964012
176,346.014618,643272100
177,346.002106,185069009
178,346.078003,541282189
179,346.019379,634486765
180,345.514771,621703812
181,345.985077,496569127
182,345.426392,377879848
183,345.510132,637568791
184,346.018707,553958993
185,346.037018,629287386
186,345.473663,204513806
187,345.989899,111516961
188,346.034851,447457390
189,345.599365,567311588
190,346.051300,297409372
191,345.992981,648741817
192,345.564514,221486603
193,345.445862,268385808
194,346.008850,285084519
195,345.056915,667039816
196,346.006226,714651647
197,345.998810,55154110
198,345.491638,229309883
199,346.005035,547650867
200,345.553131,340086859
201,346.008606,260933620
202,346.019257,175550755
203,345.502747,519419764
204,345.997009,606878223
205,345.995758,673376802
206,345.470825,532762972
207,345.968567,272441020
208,346.021210,660215013
209,345.498993,491373249
210,345.970703,651813715
211,346.022186,49750420
212,345.655334,744793803
213,345.989838,240457066
214,346.017273,408665699
215,345.518066,627535855
216,346.082184,462017268
217,346.006592,266046961
218,345.600677,634657514
219,346.024841,176742107
220,345.997589,583990895
221,345.548096,771860732
222,346.062012,323026494
223,344.943359,313931504
224,345.923950,289327983
225,346.000458,319677309
226,345.484833,50261351
227,346.030731,236183927
228,346.023193,453832422
229,345.525818,382515485
230,346.036713,247569041
231,345.982880,678484547
232,345.468536,536262294
233,346.004059,426040281
234,345.983063,513878462
235,345.607635,366146433
236,345.467072,6008272
237,346.030792,740090045
238,345.544281,626214190
239,345.435181,462425048
240,346.033447,640795078
241,345.560059,592986441
242,346.011261,329881459
243,345.996338,603084419
244,345.503998,733468446
245,345.979614,301686399
246,345.494781,294487599
247,346.025604,276463718
248,345.435089,604950320
249,344.917603,187684712
250,345.978729,532763839
251,345.465576,450549976
252,345.484741,558357485
253,346.013367,346934787
254,346.018524,550296229
255,345.486877,656093726
256,346.017365,545754349
257,346.006226,759666010
258,345.584625,674340263
259,346.036896,709925606
260,346.013000,280466233
261,345.557068,423003949
262,346.056549,125925551
263,346.008392,687008231
264,345.527618,599110750
265,345.994995,116430118
266,344.604584,148203552
267,345.556122,222610185
268,346.059235,290183663
269,345.488159,679032366
270,345.995300,553069500
271,346.001862,380799950
272,345.480408,679612118
273,346.033844,17144973
274,345.974701,352435746
275,345.483826,18150188
276,345.999207,533142211
277,346.001892,505181969
278,345.488281,603627654
279,345.991394,634817167
280,346.002838,173754615
281,345.620300,317872726
282,346.042847,731342622
283,345.976135,289182594
284,345.526947,663623907
285,346.016418,336737331
286,346.025421,767021787
287,345.576355,650699658
288,346.031372,680193145
289,346.175171,95447444
290,346.189301,210142545
291,346.201019,443293734
292,345.666443,392927947
293,345.581421,522525592
294,346.194336,2564922
295,345.650299,685545566
296,346.188782,715074647
297,346.173401,114184891
298,345.713409,160478339
299,346.167694,365607543
300,345.665894,571727320
301,345.690552,506825190
302,346.191101,433959375
303,346.186829,205290807
304,345.749664,205008325
305,346.240967,4044425
306,346.172760,437901828
307,345.681732,469729981
308,346.154236,439683062
309,346.161255,252081555
310,345.158997,690148568
311,346.203369,91037029
312,346.180237,799221717
313,346.160461,665435729
314,346.104218,782984991
315,345.710388,379323767
316,346.145538,707744732
317,345.654877,119984880
318,345.689240,743042397
319,346.186371,688790357
320,346.200043,397752817
321,345.089752,515935416
322,346.202301,265380391
323,346.191711,753613582
324,345.711304,452205146
325,346.227448,488124777
326,346.253632,735502355
327,345.770355,342626081
328,346.187866,623258783
329,346.199768,701250541
330,345.620667,509569571
331,346.217407,466145308
332,346.185516,285915514
333,345.744965,549556977
334,346.154449,263598045
335,346.191956,531237668
336,346.221283,317546412
337,345.673798,712975464
338,345.156494,286175416
339,346.131775,770244897
340,346.212891,752705628
341,345.654449,720628342
342,346.173950,114899331
343,346.184631,690770261
344,345.675476,298100614
345,346.176971,767042780
346,346.194611,370673730
347,345.677246,286989206
348,346.167114,155877633
349,346.156189,37374323
350,345.783844,308094364
351,346.172882,102341929
352,346.173981,540391098
353,345.691284,90848764
354,346.157806,307645051
355,345.651337,803319704
356,345.782562,745126354
357,345.650146,590708856
358,346.162170,460148380
359,346.204468,375269420
360,346.178986,600839497
361,345.678467,11167788
362,346.188568,766181674
363,346.160431,92511623
364,345.732269,38490555
365,346.172577,128839270
366,346.202698,449383172
367,345.694427,700117425
368,346.195526,61605650
369,345.610657,553902440
370,345.640106,300423834
371,346.172485,643318537
372,346.195740,591754957
373,345.727936,56463657
374,346.210876,506682461
375,346.185944,464573367
376,345.667511,110726404
377,344.732391,166580960
378,346.180237,304752177
379,345.797668,386621313
380,345.615082,229444688
381,346.175720,100280510
382,346.193848,554576619
383,346.250702,768142969
384,345.671753,391710143
385,346.223846,414009267
386,346.179413,523844615
387,345.696960,677195827
388,346.196686,59579801
389,346.170593,484832877
390,344.223846,801310496
391,346.177338,679335524
392,346.177887,686134617
393,345.737091,461186213
394,346.169006,668988414
395,346.193512,119095604
396,345.778931,482814551
397,346.180756,158090878
398,346.178558,715767798
399,345.683868,628115523
400,346.204254,516019594
401,345.578827,73553480
402,345.739655,738382012
403,346.191864,377195467
404,346.168243,258572477
405,346.045288,286800769
406,346.198151,568737043
407,345.740601,625927820
408,346.171448,309950373
409,346.223389,791037246
410,345.658478,71687242
411,346.155914,584553754
412,346.188446,236844519
413,345.673279,92465087
414,346.159393,576783010
415,346.184937,726308187
416,345.670776,671046356
417,346.185150,117230998
418,346.164490,213144693
419,345.787506,457561249
420,346.148163,730590842
421,346.168427,670692715
422,345.706757,752116242
423,346.229675,332594970
424,346.181976,440550810
425,345.738922,232048188
426,346.200470,83584438
427,345.672607,584758013
428,346.169495,725468134
429,346.190491,646159227
430,345.650116,73260089
431,346.174561,782267629
432,346.202332,669948978
433,345.694122,740529746
434,346.189575,637331084
435,345.617828,490092088
436,345.683563,80466413
437,346.200775,462751666
438,346.199524,638238187
439,345.669830,627971149
440,346.165741,550415049
441,346.221222,608301458
442,345.805756,383704518
443,346.226776,737802134
444,345.610168,430970024
445,345.719757,186468766
446,346.191589,485362780
447,346.197083,483031815
448,345.774811,487761785
449,345.628998,329126480
450,345.715973,614270301
451,346.197723,280823049
452,345.669312,704091240
453,345.688385,216373009
454,345.605225,457184816
455,346.194946,238174722
456,345.679382,691164721
457,346.203430,516823380
458,346.207428,332384601
459,345.653534,481678115
460,345.632141,625457320
461,346.163818,526585342
462,345.726318,71714153
463,346.227417,192123159
464,346.163208,551126425
465,345.787048,512712467
466,346.178345,643848009
467,346.198822,166891438
468,345.715637,604571653
469,346.223694,170629380
470,346.158112,550908070
471,346.276642,557055959
472,346.183044,344672650
473,345.678284,4067486
474,346.182404,727900383
475,346.165375,236589023
476,345.685852,361687303
477,346.159485,800091523
478,346.204498,434504220
479,345.117737,525184312
480,346.160339,261814089
481,346.228851,245198310
482,345.695831,476738638
483,346.182526,316876564
484,346.193787,541539977
485,345.684662,499978779
486,346.173401,289883223
487,346.159424,782434975
488,345.195343,385505736
489,346.185883,302884738
490,346.171051,414868323
491,345.722504,663746905
492,346.190155,64490954
493,346.186218,145326649
494,346.257690,775643938
495,346.195770,177072910
496,345.693115,279035322
497,344.737457,53050336
498,346.207672,424273551
499,345.694550,681127413
500,346.221771,359288575
501,346.177185,437944873
502,345.661560,530602174
503,345.587646,378825544
504,346.117401,320887175
505,345.660492,101570373
506,346.154694,573693113
507,346.185150,526875587
508,345.106598,87649464
509,346.211151,786793999
510,346.204468,348303350
511,345.746399,345197210
512,346.189850,619080313
513,346.165802,322566050
514,345.712738,782677212
515,345.611511,760237264
516,346.174042,278006311
517,346.221313,168988385
518,346.194824,370772434
519,345.665253,736228402
520,344.732147,665477856
521,346.204834,391528820
522,345.699738,483291003
523,346.154724,748522555
524,346.201752,801672330
525,345.715515,740413790
526,346.175903,719313805
527,346.198029,529646733
528,345.650574,507650633
529,344.805695,777036384
530,346.195465,457861846
531,345.729523,244443398
532,346.174927,148587054
533,346.204315,279804381
534,345.771576,624776030
535,345.641022,85071640
536,346.191345,549379444
537,345.694183,548067713
538,346.273621,800507809
539,346.190948,621074318
540,346.261383,645022698
541,346.180573,773652615
542,345.706909,232010798
543,346.208557,536668362
544,346.205292,434604979
545,345.703033,804310322
546,345.145660,700598885
547,346.177277,255302803
548,345.675446,752977953
549,346.176636,108604919
550,346.215851,45036116
551,345.785065,13653513
552,346.195221,637337375
553,345.627991,696705592
554,345.726410,525095437
555,345.602264,169657080
556,346.182098,373654325
557,345.806610,260315634
558,346.216583,735402052
559,346.168671,702376039
560,345.732025,366758347
561,346.223907,532586949
562,345.640778,250749520
563,346.286255,323853316
564,346.250977,623500508
565,345.658722,195548867
566,346.164520,202153063
567,346.197449,231268485
568,345.672211,359940882
569,346.239685,409963779
570,346.181885,475826239
571,345.704651,211082349
572,346.227478,50917395
573,346.154785,201705714
574,345.809113,802829181
575,346.207306,371851289
576,346.190948,686074521
577,345.700470,360226635
578,346.278290,473819362
579,345.609558,708348912
580,345.813416,294468734
581,346.209991,448937395
582,346.224243,493978446
583,345.714447,614554172
584,346.206451,105297509
585,345.713501,573205818
586,346.154663,42081326
587,346.230865,445287206
588,345.740875,787067484
589,346.178558,142528195
590,346.246582,462187701
591,345.708832,381390969
592,346.191467,717951796
593,346.212921,362301059
594,345.697723,754347361
595,346.177521,155799661
596,346.215820,358455956
597,345.800354,46265959
598,346.236359,336660217
599,346.169830,507223254
600,345.758514,240412409
601,346.221191,436065020
602,345.682434,156771320
603,345.796936,584316831
604,346.213379,470692868
605,346.181641,637601146
606,345.666962,785392225
607,346.226746,33355378
608,345.666016,224219877
609,346.159363,799466918
610,346.198944,798246150
611,345.677826,124285687
612,344.681274,632581952
613,346.201447,592162429
614,345.686310,237028934
615,346.186279,133409342
616,346.248505,804970065
617,345.747955,347766733
618,346.173126,654257842
619,346.238190,213977812
620,345.775665,732029613
621,346.208588,457253774
622,345.624878,111315944
623,345.680725,520625439
624,346.193817,278927821
625,346.169342,64166661
626,345.798523,448019073
627,346.211700,500670828
628,345.665710,155294328
629,346.195221,335122431
630,346.191437,692433891
631,345.709503,344876461
632,346.191315,784228747
633,346.216644,796739625
634,345.659210,170548158
635,346.200012,156436974
636,346.225403,56424874
637,345.690887,151981366
638,346.305389,103066626
639,346.204041,540132791
640,345.700745,158569549
641,346.158203,352519612
642,346.189758,453403453
643,345.213867,555526776
644,346.204163,592282202
645,346.192963,242202778
646,344.230469,328380256
647,346.192657,537022388
648,346.192383,703152324
649,345.757935,748654942
650,346.198212,272576778
651,346.177795,427887427
652,345.614777,296882984
653,346.206696,159974774
654,345.647156,368873067
655,346.148438,418412433
656,346.204132,177503415
657,345.724670,538811799
658,346.160553,514993605
659,346.257050,731769705
660,345.713623,607289019
661,346.218781,555554732
662,346.214874,702434217
663,345.676910,185673049
664,346.211639,339516383
665,345.622955,3585096
666,345.813995,423045787
667,346.270966,384160119
668,346.182465,286965574
669,345.721588,298224500
670,346.220490,568435007
671,346.255859,271469137
672,345.760040,85658957
673,345.625549,302412176
674,346.197174,98906533
675,346.176147,681978562
676,346.198792,639822500
677,345.724823,17779090
678,346.157135,182699803
679,346.198883,315110615
680,345.645203,353008218
681,346.157074,195805971
682,346.273834,666600158
683,345.662994,291389759
684,346.164612,213148372
685,346.207245,636651839
686,345.690155,711584356
687,346.166779,266311577
688,346.217407,183745562
689,345.234131,370578712
690,346.207214,503663842
691,346.158844,602893309
692,345.691986,698717922
693,344.728882,730083904
694,346.146301,515164177
695,345.816040,797549491
696,346.201569,568055930
697,346.199341,564335489
698,346.227661,664353110
699,346.218567,215179380
700,345.701630,26090570
701,346.176941,560212795
702,346.209869,255175100
703,345.659576,68412517
704,346.214783,21930525
705,346.002747,796852230
706,345.832916,359529494
707,346.229034,445585105
708,346.269623,192330103
709,345.721039,307700827
710,346.187073,592186156
711,346.183228,60029694
712,345.760284,6967075
713,346.152679,465937571
714,346.225433,674675187
715,345.709747,343555342
716,344.744232,448200384
717,346.226532,60524514
718,345.783386,354134206
719,346.220978,791843354
720,346.194763,50084698
721,346.155060,360561526
722,346.211670,444995706
723,344.258270,13394816
724,346.164276,240922639
725,346.200226,105686949
726,345.726074,625843550
727,346.197937,133275835
728,346.237396,677635077
729,345.699707,558305251
730,346.163452,52868516
731,346.216858,450661186
732,345.726959,280403740
733,346.241364,621422585
734,345.634338,726919464
735,345.804260,645935122
736,346.189240,74322818
737,346.215240,560676441
738,345.610138,357943009
739,346.159210,587327162
740,346.227875,523276291
741,345.729828,78236274
742,346.205688,580686273
743,345.699066,373621111
744,346.115387,21797035
745,346.188477,164977655
746,345.650604,53452207
747,346.192993,64244887
748,346.214661,653908969
749,345.697083,144357605
750,346.196259,797887154
751,346.211731,631626407
752,345.703308,501314129
753,345.631378,760943792
754,346.246399,384638058
755,345.710236,786021361
756,346.183044,104010364
757,346.192352,5368875
758,345.762756,67672289
759,346.190948,487694907
760,346.195770,188984077
761,345.739166,349868844
762,346.205566,280519460
763,346.186737,505266587
764,346.281128,244336380
765,346.202820,415453974
766,345.690277,517626453
767,346.187561,503398770
768,346.183167,656978385
769,345.124023,573999216
770,346.161041,521348485
771,346.212280,250434342
772,345.658722,732419878
773,346.186127,73459809
774,346.207153,247316093
775,345.660309,42872287
776,346.219757,182691093
777,346.212524,430543857
778,345.704407,512034219
779,346.180756,68020941
780,346.193756,592259257
781,345.771942,764765649
782,346.211609,797607991
783,346.252350,451846234
784,345.718597,78560285
785,346.234100,432027894
786,346.193878,130511670
787,345.688049,639019856
788,345.680450,237162856
789,345.663483,700601846
790,345.598969,631552904
791,346.207489,390033206
792,344.269836,33871072
793,346.186676,574796614
794,346.211395,438844097
795,345.711578,345753684
796,345.603455,288336568
797,346.226105,417919750
798,345.677490,785098006
799,346.167908,651813079
800,346.180573,47646629
801,345.154785,400672520
802,346.222260,48686105
803,344.742310,740725536
804,345.785950,651672538
805,346.189270,461906332
806,346.209839,18445627
807,344.620117,358789655
808,346.172699,664819155
809,344.777374,151326784
810,346.264984,175663929
811,346.178772,431748369
812,345.675018,332736323
813,346.215790,51773893
814,345.613129,193661544
815,345.695221,375191135
816,346.194489,62507194
817,346.194336,459125099
818,345.681763,580295134
819,346.190979,25660158
820,346.270050,788391047
821,345.734650,730030929
822,346.216980,143765722
823,346.199127,525873538
824,345.696777,407158468
825,346.188477,457228790
826,346.185974,68925262
827,345.777283,9726444
828,346.192932,577475381
829,346.192413,321612753
830,345.708344,184959061
831,346.167053,107101582
832,346.207275,685483381
833,346.232147,70901369
834,346.203491,777562305
835,345.688507,744304827
836,346.165558,629802867
837,346.145294,418656783
838,345.107086,542558760
839,346.174072,392039901
840,345.631561,297280200
841,345.675812,247587313
842,346.179169,95742599
843,346.261597,108303987
844,345.687805,89780522
845,346.226318,669526738
846,346.264954,472288789
847,345.210999,624434008
848,346.227753,433306853
849,346.313446,683611670
850,345.821869,607491108
851,346.292877,762548731
852,346.322235,500871007
853,345.745941,321398178
854,346.270264,511176289
855,346.235779,575338858
856,346.316620,575719206
857,346.267548,113412351
858,345.750092,536867523
859,345.703400,303350024
860,346.261230,86502070
861,345.744843,671202940
862,346.213684,622756350
863,346.249603,63081541
864,345.722870,279299206
865,346.227051,315695227
866,346.182495,798103148
867,345.883453,376622180
868,346.205353,684332509
869,346.150970,83021099
870,345.714752,318049074
871,346.209473,556318002
872,346.237579,323899398
873,345.819641,261013581
874,346.209564,127370836
875,346.202118,260330252
876,345.722900,782469482
877,345.628937,81191000
878,345.715240,603291496
879,346.274841,558920490
880,346.254944,787536462
881,345.715179,799598894
882,346.167084,373156474
883,346.219849,723284431
884,345.705292,226281703
885,346.215485,766523601
886,346.212341,366815791
887,345.137543,435054136
888,346.181549,288234471
889,346.243042,704947523
890,345.226685,131499760
891,346.195953,736660567
892,346.247345,449957299
893,345.736847,36566257
894,346.181641,199128815
895,345.635803,231635816
896,345.740417,259868570
897,346.230408,682038802
898,346.179901,47944063
899,345.178680,615405680
900,345.596619,469972296
901,345.696136,555432745
902,346.289185,741986713
903,346.183105,189505122
904,345.123779,563714024
905,346.131775,136184514
906,346.194733,685626004
907,345.708832,4688827
908,346.188660,424108643
909,346.194885,138546366
910,345.696686,134531894
911,346.249023,626019508
912,346.255096,785144497
913,345.743256,651604203
914,345.649811,653679880
915,346.199371,618986851
916,345.726837,93593445
917,345.608856,399679376
918,346.240753,197130739
919,345.782959,380671510
920,346.197327,99648303
921,345.594177,302657296
922,345.880127,22755394
923,346.181519,104814722
924,345.108307,258662104
925,344.712372,5726592
926,345.597504,138747704
927,345.144073,199917424
928,346.192719,292146372
929,346.248352,25221406
930,345.730774,699502748
931,346.275269,23088860
932,346.240051,182008597
933,345.687134,791742234
934,346.209625,611309351
935,346.240021,711807070
936,346.497528,244572960
937,346.231964,606920347
938,346.216309,517733553
939,345.683929,157013452
940,346.238770,279445799
941,346.189606,253824507
942,345.800812,266329953
943,346.192596,310883113
944,346.169434,607787359
945,346.184509,656730755
946,346.157623,503840359
947,345.717896,225880634
948,346.160217,766196011
949,346.187134,550542223
950,345.653320,536949266
951,346.232910,48613321
952,346.237274,211915145
953,345.671265,162891188
954,346.202118,450409430
955,346.204926,504374885
956,345.675934,718327321
957,345.590363,720613992
958,345.600739,55485624
959,345.759399,198161622
960,346.199860,154464082
961,346.190918,80646492
962,345.707794,321904858
963,346.168365,386612210
964,346.100800,733106763
965,345.789062,392927796
966,346.232422,428576015
967,345.626953,734012568
968,346.211853,265334359
969,346.193726,258052396
970,345.733826,613828348
971,346.187744,153515343
972,345.638367,719280280
973,345.738586,796284220
974,344.739502,767719072
975,344.745117,778458400
976,345.709290,751884626
977,346.176270,245271148
978,346.206177,632571919
979,345.122070,419031152
980,346.251099,35834595
981,346.216919,43139647
982,345.728058,454152538
983,346.193146,132441913
984,346.215698,248353246
985,345.736115,744640354
986,346.152344,168670099
987,346.225220,726468993
988,345.763153,556417506
989,346.182739,201803637
990,344.744812,382929344
991,346.202789,794584126
992,346.206238,755290406
993,345.725159,570831189
994,346.222443,763620262
995,346.243835,204856790
996,345.717010,94830801
997,346.194336,101840737
998,346.165222,221329406
999,345.162720,329080112
1000,346.213470,161338915
1001,346.129395,540811327
1002,345.110657,190387592
1003,346.224640,213092626
1004,345.633881,478256904
1005,345.779358,136466427
1006,346.186798,177654591
1007,346.197662,659237279
1008,345.704865,496112503
1009,346.223907,398388907
1010,345.631470,555463608
1011,345.798218,416175550
1012,346.170319,646734873
1013,346.189972,72854629
1014,346.168945,201844508
1015,346.123657,272360949
1016,345.711151,254648749
1017,346.176605,482581591
1018,346.200867,131924658
1019,345.671387,360106906
1020,346.139526,737213549
1021,346.213959,673534155
1022,345.695099,118618395
1023,346.181976,597616359
1024,346.219818,11427195
1025,345.128632,629464304
1026,346.205231,160622099
1027,346.207062,147878726
1028,345.826111,87232799
1029,346.187469,151076058
1030,346.212067,181702990
1031,345.724487,4246585
1032,346.240143,638677902
1033,346.188904,122213643
1034,345.175385,245460776
1035,346.180542,314614347
1036,346.195831,31584617
1037,346.202637,363903891
1038,346.193481,402510316
1039,345.695435,176849126
1040,346.174622,11093110
1041,346.166718,137684103
1042,345.687225,362829094
1043,346.144440,48819083
1044,346.179993,45711137
1045,345.659363,64224652
1046,346.157379,602540471
1047,346.210754,262074965
1048,345.680542,311400827
1049,346.208466,570157385
1050,346.191681,413432103
1051,345.762970,180676517
1052,346.196106,673717423
1053,345.669312,566934128
1054,345.741669,608153423
1055,346.232422,86616633
1056,344.723602,634786752
1057,345.746521,748349727
1058,344.692139,28195936
1059,346.198761,501136681
1060,346.216858,632218761
1061,346.210968,790655326
1062,345.731201,611084954
1063,346.263214,378472973
1064,346.168396,338406815
1065,345.690796,446237655
1066,346.203278,437573641
1067,346.222137,382232237
1068,345.742523,528038971
1069,346.197113,625240462
1070,346.196777,91205611
1071,344.303009,765415840
1072,345.656250,564031592
1073,346.211517,727361015
1074,345.798523,30695398
1075,346.232971,507381180
1076,346.243011,669508342
1077,345.766998,414397999
1078,345.657532,180930984
1079,346.243042,789497049
1080,345.826111,788334167
1081,346.240051,88925213
1082,345.938690,490330570
1083,344.873871,122500864
1084,346.221588,726936434
1085,345.776031,605138449
1086,346.196442,187113667
1087,346.228516,445949387
1088,345.710571,523092069
1089,346.173431,410835978
1090,346.218567,303611763
1091,345.765350,3045945
1092,346.174286,444087367
1093,346.229370,533788843
1094,345.727692,61949605
1095,346.192139,475596583
1096,346.293121,81153155
1097,345.868866,322803153
1098,346.307281,21372852
1099,346.261139,424771489
1100,345.760712,155327121
1101,346.318909,389734255
1102,346.310547,648227732
1103,345.797302,322313683
1104,346.242188,21983687
1105,345.716492,50946289
1106,346.251038,154261782
1107,346.245697,382436572
1108,345.707581,789808484
1109,346.236725,443496802
1110,346.256226,286881049
1111,345.256927,403438224
1112,346.281677,386054997
1113,346.286102,734662797
1114,344.290924,471793952
1115,346.196594,210724724
1116,346.316925,327286539
1117,345.753479,433248530
1118,346.249969,508702627
1119,346.251099,617946730
1120,345.804932,743229351
1121,346.261780,358204315
1122,346.282196,249401943
1123,345.812469,423823858
1124,346.272888,223645038
1125,346.291412,25259098
1126,346.329224,473848553
1127,346.249481,104336482
1128,345.669434,182655076
1129,346.255157,62800773
1130,345.699585,239724296
1131,345.741821,341243511
1132,346.279358,130919438
1133,346.270386,704221532
1134,345.752655,6187634
1135,346.350433,728747311
1136,346.272675,794928705
1137,345.788544,555183625
1138,346.301117,289422595
1139,346.247314,163801782
1140,345.822510,519566145
1141,344.769379,498334368
1142,346.282715,323622573
1143,345.252960,197382104
1144,346.287811,250007162
1145,346.271851,263473102
1146,345.795807,732034842
1147,346.266510,208180017
1148,346.255005,188384858
1149,346.323364,556637375
1150,346.225403,310391326
1151,345.202271,483111944
1152,346.233490,662782741
1153,346.288391,433656319
1154,345.221954,751008872
1155,346.234100,80189517
1156,346.308929,206328959
1157,344.314911,237100640
1158,346.239410,73194658
1159,345.661469,143357240
1160,344.299622,445245568
1161,346.230927,520264718
1162,346.222778,248900482
1163,344.368195,759422112
1164,344.768280,756753952
1165,346.253174,337516202
1166,345.855377,582367467
1167,346.256378,666768604
1168,346.290344,263010375
1169,345.804779,145615510
1170,346.332428,685055959
1171,346.259033,88131477
1172,346.320648,638786589
1173,346.281647,709464165
1174,345.175964,84010832
1175,346.284393,279008219
1176,346.264557,665668429
1177,345.245728,499880376
1178,345.702850,493614768
1179,346.204834,348019501
1180,345.761292,699718134
1181,346.267517,789364434
1182,346.258698,714528938
1183,345.773743,649785150
1184,346.176605,251564407
1185,346.244690,793897907
1186,345.769928,141114619
1187,346.244324,709161413
1188,346.294067,103360793
1189,345.847839,652438738
1190,346.229675,431918025
1191,346.310303,544956566
1192,345.778809,151303026
1193,346.276062,728122795
1194,346.300629,300950354
1195,346.376068,703476902
1196,346.258850,450285338
1197,345.188324,79324848
1198,344.807892,382383808
1199,346.324799,150165578
1200,345.829865,330394364
1201,346.274597,420415925
1202,346.258942,16262251
1203,345.753815,558507940
1204,346.252533,585251323
1205,346.249512,121801290
1206,345.871704,432615425
1207,346.204742,51483854
1208,346.260132,735291965
1209,345.777954,28247250
1210,346.280884,5743969
1211,345.718719,220348240
1212,345.812347,637609833
1213,346.274689,650121018
1214,346.276855,694006029
1215,345.762665,548333084
1216,346.252655,236617591
1217,346.262939,398283251
1218,346.320343,482737101
1219,346.228424,214857554
1220,345.744293,384102453
1221,345.647583,278495784
1222,345.676239,105177008
1223,345.649933,650906562
1224,346.224060,462491298
1225,346.277039,187453834
1226,345.724854,125890645
1227,346.279907,662215095
1228,346.251892,341559310
1229,345.924377,740891257
1230,346.226044,120093666
1231,346.216156,792625715
1232,345.806091,83039019
1233,346.249115,592794003
1234,346.192810,14373854
1235,345.861481,760008893
1236,346.264740,568013287
1237,345.675171,122611976
1238,346.254456,244736614
1239,346.316345,387959993
1240,345.708862,378263714
1241,346.238342,494088119
1242,346.297272,188979797
1243,345.784790,551470676
1244,346.243896,403936793
1245,346.156738,469909415
1246,345.741394,368777667
1247,346.244751,611474124
