ID,Exec_time,Random_num
152,346.233185,591549925
153,346.159119,479894409
154,346.152008,763202366
155,345.611176,271722160
156,344.371643,546680576
157,344.801056,145013280
158,346.235046,53805710
159,345.760406,459983582
160,346.214355,375878766
161,346.235229,295902967
162,345.804138,45334609
163,346.252655,434295862
164,346.251007,263028227
165,345.843475,602723303
166,346.239655,192816355
167,346.220703,327113684
168,345.841248,346842882
169,346.224609,513009740
170,346.270813,43750753
171,345.765411,216479503
172,346.201355,205810066
173,346.276459,336019063
174,345.790161,325975330
175,346.263611,23122001
176,345.165588,259151592
177,346.214264,246793598
178,346.214081,420758705
179,345.795288,60398977
180,346.202850,691036849
181,346.217010,680004119
182,345.755463,290605644
183,346.155060,499570981
184,346.178223,306468379
185,345.737671,120643838
186,346.174377,495005809
187,344.812012,18317216
188,345.748718,760350959
189,346.205536,499560292
190,346.225372,612107291
191,345.194916,547592376
192,345.595490,236718064
193,346.187927,351250090
194,345.735016,399589775
195,346.198730,703739347
196,345.625214,305553136
197,346.250732,84983071
198,346.186218,189112243
199,345.727783,526429623
200,346.125824,787745185
201,346.221497,537191500
202,345.736938,175074729
203,346.194977,209932681
204,344.764893,764857632
205,345.739777,707992649
206,346.235199,732184361
207,346.196869,284361063
208,345.732147,173081090
209,345.601746,559590952
210,346.228821,37966626
211,345.706970,169747199
212,346.175751,111854638
213,346.231995,177903694
214,345.764465,453033438
215,346.197113,533471822
216,346.204224,118184027
217,345.688965,63554619
218,346.158630,714338052
219,346.329865,184913383
220,345.767700,585890431
221,346.187836,449719363
222,345.773438,180140907
223,346.179626,413808703
224,346.186646,142714089
225,345.721405,461373094
226,346.176514,610755685
227,344.581940,588705688
228,345.712494,795030494
229,346.238647,672919236
230,346.216064,53618478
231,345.702728,66596804
232,346.234039,343126069
233,346.205963,703183681
234,345.745026,784584537
235,345.621704,51103792
236,345.645630,189796200
237,345.832520,784994540
238,346.209991,699112471
239,346.287170,777524418
240,345.826538,541169774
241,346.212219,651918868
242,345.690125,479354600
243,346.277130,558949262
244,346.220276,716136750
245,345.123962,69969648
246,346.195953,208776370
247,346.186707,480303270
248,345.717224,284977977
249,346.294373,116000639
250,346.206329,192230154
251,345.720673,773985699
252,346.193878,459048589
253,345.624786,411296520
254,345.653992,120943258
255,346.179413,3294933
256,346.241516,320937871
257,345.720612,14747550
258,345.607330,627825736
259,346.246307,787385508
260,345.817383,217403557
261,344.848511,132160352
262,346.232086,398648314
263,345.736450,654758603
264,346.202026,157827180
265,346.247620,616909986
266,346.288818,491709722
267,346.189941,263986181
268,345.730286,373849771
269,346.190155,441377477
270,344.575592,721282440
271,345.742065,633206012
272,346.215576,716455287
273,346.185608,536490741
274,345.701294,729665492
275,346.171051,533868444
276,346.253754,653382827
277,345.732452,128660153
278,345.615662,690118328
279,346.188660,555358764
280,345.742065,335349711
281,346.188507,159474763
282,346.237610,358221555
283,345.777405,638823713
284,345.614685,757525608
285,346.212891,260890217
286,345.789551,473319518
287,344.810822,466345600
288,344.807159,172418368
289,345.747406,92957616
290,346.198425,435670793
291,345.770966,643438852
292,346.179321,268277356
293,344.775940,347837312
294,345.780548,736496470
295,345.582458,555015064
296,346.212921,218972180
297,345.723969,309837918
298,346.189789,582480982
299,346.299591,144851214
300,345.674316,711802755
301,346.218079,749167031
302,346.214783,408325028
303,345.196075,462387728
304,346.175232,335126596
305,346.247498,785201739
306,345.166412,635703992
307,346.176971,78188931
308,346.248962,458007123
309,345.736145,293530126
310,346.209015,271869559
311,346.254700,137342083
312,346.250641,380220322
313,346.191986,209341812
314,345.782776,749527687
315,346.201660,423149518
316,346.260284,8253763
317,345.771393,465417716
318,346.225952,644036878
319,346.227173,395876379
320,345.763153,665618383
321,344.796844,397908736
322,346.247314,574733006
323,345.874298,84200998
324,344.811005,55775104
325,346.259857,179027583
326,345.758881,788244884
327,346.267731,192907347
328,346.281708,778193907
329,345.876282,22094675
330,346.266785,491277004
331,346.240723,716558778
332,345.146698,8608568
333,346.223419,670724501
334,346.257690,676078844
335,346.254059,510758670
336,346.181213,38581945
337,345.746582,43242980
338,346.280182,33197099
339,346.266724,158455578
340,345.765991,207641778
341,345.668640,11248808
342,346.206238,724059532
343,345.716644,212916173
344,346.210175,597074807
345,346.235352,430900092
346,345.835571,368275012
347,346.189606,538998523
348,346.200012,394657383
349,345.749542,158743621
350,346.245453,217850410
351,346.262299,360183002
352,345.826324,594107316
353,346.246063,278765331
354,346.277039,186128939
355,346.261017,450447674
356,346.257507,578892390
357,345.718079,189270143
358,346.247009,535042564
359,346.224274,449104843
360,345.785675,716395243
361,345.666809,600768760
362,346.240265,742045758
363,345.158386,2146728
364,346.262299,21071911
365,346.209290,415152899
366,345.715485,219212322
367,345.622040,67104816
368,346.252380,659837813
369,345.785004,327775394
370,346.270050,397679478
371,346.321381,362287298
372,345.760742,521336733
373,346.215424,535015553
374,346.254303,91611275
375,345.813507,515944993
376,346.279266,76381209
377,345.659210,723940816
378,346.247864,704590038
379,346.209900,125760765
380,345.756317,538970275
381,346.204620,192166299
382,346.205750,728477263
383,345.793060,410521906
384,346.195068,253998990
385,346.182770,725164636
386,345.762268,36261239
387,346.192993,367253109
388,346.173279,526488387
389,345.762390,682950257
390,346.191956,9529695
391,346.263458,8414391
392,345.767761,42722882
393,346.201355,484619657
394,346.226685,31713670
395,345.684723,404080319
396,345.608246,247224880
397,345.634918,88593768
398,345.802185,455542998
399,346.192200,303603663
400,346.213196,752983519
401,346.245270,43669076
402,346.189362,87358855
403,345.753052,744671549
404,346.203522,622282647
405,345.536377,760595304
406,345.743561,787173884
407,346.181671,750450517
408,346.208771,157687919
409,345.738831,202127455
410,346.189178,276331245
411,346.203583,111501813
412,345.748810,411257571
413,346.186249,550242115
414,346.206177,109624766
415,345.885468,665754211
416,346.194336,523484827
417,346.250641,562452105
418,345.684937,531951875
419,346.202118,613372621
420,346.283966,41457300
421,345.777405,662599019
422,346.202240,312524695
423,346.433197,455979508
424,345.608887,363305776
425,346.192047,160390454
426,345.798706,102237590
427,346.220490,241710091
428,346.191162,650931177
429,345.771820,211227839
430,345.607727,627714952
431,346.190491,328600442
432,345.771423,45394638
433,346.173767,473964337
434,345.624146,210743536
435,345.753387,800098137
436,346.190521,754460767
437,346.210449,727800805
438,345.798187,512654877
439,346.172852,273899644
440,346.234711,428983238
441,345.740997,48347722
442,346.193573,690494779
443,346.251404,309776079
444,344.407196,698524384
445,346.187286,623559083
446,346.277100,375504199
447,346.210663,694720502
448,346.270935,685544705
449,345.796967,384592025
450,346.156494,182236026
451,346.197937,543349845
452,345.732483,17899409
453,346.180786,371929363
454,346.165131,769896242
455,345.770111,574503027
456,346.167480,84476326
457,346.168182,423217185
458,345.753265,168138726
459,344.881378,580052096
460,346.301422,91959467
461,345.758789,804507454
462,346.169434,270979627
463,346.209381,758103273
464,345.085663,317676536
465,346.176117,288663585
466,346.210938,354998700
467,345.780334,325678934
468,346.175385,686582241
469,346.279968,727357260
470,346.118103,172001523
471,346.194916,110437701
472,345.171997,337142136
473,346.218811,643541751
474,346.202789,406553650
475,345.746399,147523030
476,346.167694,8776099
477,346.215485,207143375
478,345.736908,47073350
479,345.635162,280464528
480,346.381775,576842878
481,345.668823,372448301
482,346.212524,471260046
483,346.210419,497166780
484,345.800018,587621346
485,346.194061,657709948
486,346.267273,341300379
487,345.710846,232333605
488,345.633911,709777904
489,346.251465,605769967
490,344.354126,779275008
491,346.216248,765401035
492,345.754333,638846868
493,346.166504,381994179
494,346.199066,474987428
495,345.725800,380777681
496,346.198456,87083766
497,346.199066,327539389
498,345.785004,783721175
499,346.176819,461278302
500,346.189209,795005222
501,345.816223,266731212
502,344.761261,319996736
503,346.249939,638696215
504,345.142853,611010704
505,346.211151,401474444
506,346.221771,38549140
507,345.792877,66577483
508,346.210938,558603701
509,346.205231,201758582
510,345.706635,467575239
511,345.592316,410268240
512,346.214081,388551628
513,345.759766,326806644
514,346.161499,552509886
515,345.750793,96946254
516,346.202484,92220478
517,346.202484,780691220
518,345.737549,649301389
519,346.160309,154987527
520,346.266693,317476371
521,345.711945,552772506
522,346.209534,402147301
523,346.189789,1191391
524,345.728058,798824282
525,346.186218,406316470
526,345.649628,411741680
527,345.741608,189112105
528,346.184601,768193364
529,346.248932,264362151
530,344.389587,107843072
531,346.242371,501112755
532,346.232178,113776913
533,345.724579,338648507
534,346.222076,42993085
535,346.346863,106648020
536,346.309723,586812558
537,346.235962,645193743
538,345.738708,683018054
539,346.183044,46974962
540,346.194153,333848351
541,345.766846,249781377
542,346.236420,490024011
543,346.226196,38184597
544,345.767365,615977583
545,345.655884,200574584
546,346.201538,198421979
547,345.735535,544577005
548,346.239197,237709769
549,346.259033,621539694
550,345.692596,716819073
551,346.222900,521087148
552,346.259857,13800791
553,345.779663,249843475
554,346.194824,25803701
555,346.270630,629563217
556,345.725098,211388626
557,346.234314,300699391
558,345.675751,555191928
559,346.293396,679969099
560,346.209991,387578567
561,345.737152,289058177
562,346.171661,190039428
563,346.206299,369769103
564,345.744141,68389199
565,346.222198,189359989
566,346.196198,489834870
567,345.822357,18862123
568,346.195190,322949025
569,346.196472,282346781
570,345.752838,92284868
571,345.617920,439886576
572,345.689453,424572560
573,345.714691,138336575
574,346.218079,167275827
575,346.292755,553789588
576,345.789093,45680843
577,346.198212,398760710
578,346.238342,779481308
579,345.714325,706098242
580,346.207458,480853159
581,346.279327,620311854
582,344.866211,295180768
583,346.209869,244417739
584,345.248383,517484656
585,346.204651,303880262
586,346.207001,772392159
587,345.783051,317724883
588,346.220459,17443391
589,346.188019,457142844
590,345.725769,305539229
591,346.211548,516369146
592,346.204102,425174807
593,345.727661,189516637
594,346.240479,62171503
595,346.208313,246222237
596,345.751526,210419451
597,346.228973,598487049
598,346.268921,126556270
599,345.811707,56156409
600,346.257660,582594065
601,346.305267,530557799
602,345.741364,334462703
603,346.237610,164533790
604,346.238647,262413333
605,346.306274,314523399
606,346.248444,494550154
607,345.736084,741310661
608,345.612946,256623768
609,346.227509,357761483
610,345.169312,716918632
611,346.181549,47558307
612,346.220001,647013835
613,345.752930,676472058
614,346.203156,127472231
615,346.240326,283059546
616,345.261017,358344976
617,346.291138,127137014
618,346.237335,738802542
619,345.714081,673484709
620,346.218262,574665388
621,346.226349,531623854
622,344.424713,660644704
623,346.221161,683968143
624,346.255585,585560343
625,345.745422,77610590
626,346.234283,77633178
627,345.629425,142474696
628,346.241791,461603254
629,346.229431,85029598
630,345.763397,740912012
631,346.184479,197909508
632,346.267151,60554301
633,345.764679,647433625
634,346.234741,271676271
635,346.236694,126801618
636,345.740509,84285886
637,346.221741,4923215
638,346.211029,787192836
639,345.879089,782436465
640,346.236694,462031113
641,346.254639,82014358
642,345.718018,697467740
643,346.282440,239507502
644,346.206421,492388892
645,345.310577,28922632
646,346.227112,467455709
647,346.267609,361317222
648,346.257507,178753673
649,346.239685,386640670
650,344.334961,432115168
651,346.196106,793717519
652,346.258453,87322763
653,345.734650,246887716
654,346.180084,375575587
655,346.268982,438644537
656,345.765839,196044463
657,346.256317,516316283
658,346.240417,174735006
659,345.788422,184545709
660,346.248627,289085202
661,346.267914,377429679
662,345.898041,459067149
663,346.298798,354610443
664,344.819794,735892672
665,345.158875,495788648
666,346.244904,40754812
667,346.288147,193661139
668,345.243073,102313736
669,346.248871,30336453
670,346.237610,249457293
671,345.717773,242072455
672,346.230072,718640457
673,345.750458,746101725
674,345.636566,395658904
675,346.234589,428625909
676,345.747101,625688983
677,346.208069,552365603
678,346.253235,726450717
679,345.749542,723451071
680,346.194153,362804446
681,346.282135,478293705
682,345.756744,521619319
683,346.209869,665424357
684,346.216614,510422238
685,345.846954,207860807
686,346.283264,801494862
687,346.233124,607118911
688,345.770996,749614005
689,346.242279,615957417
690,346.226349,68700379
691,345.840363,108169489
692,346.206329,42670427
693,346.221252,758084262
694,346.251373,194502891
695,346.207550,550668410
696,344.362488,790469184
697,346.195862,607450844
698,346.274872,153771082
699,345.769745,523133245
700,345.935669,326569977
701,346.403687,165416764
702,345.760834,760063357
703,346.272522,295144501
704,346.280792,682768335
705,345.992645,596061748
706,345.809845,474880518
707,346.333160,543229085
708,345.838379,83603247
709,346.219086,305914361
710,345.687561,594437288
711,345.750763,208016396
712,345.677246,149940424
713,346.208832,721628739
714,345.811646,12817371
715,346.255859,120328782
716,346.219788,725067557
717,346.287567,500192814
718,346.252960,373644774
719,345.760345,319159642
720,346.217773,385410141
721,346.246643,659134090
722,345.715118,706162722
723,346.179291,315574510
724,345.646484,756664616
725,345.755615,25593756
726,344.800049,502376448
727,346.188812,180574849
728,345.746674,625832018
729,346.214142,129205545
730,346.206818,520276444
731,345.805389,285826588
732,346.200470,153167670
733,345.410370,772200824
734,346.053436,202038095
735,346.245422,695417492
736,346.263519,308676657
737,345.807617,697729420
738,346.266327,250503996
739,346.218658,307724706
740,346.243530,66910578
741,346.256927,629132662
742,345.766083,644913053
743,346.239624,222827090
744,346.120911,356023854
745,346.553345,234971278
746,346.243103,792891477
747,346.621796,424822188
748,346.139771,124292819
749,345.971588,495042353
750,346.267059,397461137
751,345.795166,8817572
752,346.071411,595432946
753,345.925079,1861725
754,346.041748,455182676
755,344.864319,250595136
756,346.256714,84581009
757,345.806763,525561646
758,346.612000,333689639
759,346.257324,14380558
760,345.860596,693870505
761,346.266296,354484566
762,346.250732,13880335
763,346.208282,529988686
764,345.998718,759725663
765,345.713654,157956774
766,346.236633,582555869
767,346.293793,633755871
768,345.714508,401407258
769,345.715576,299845541
770,346.361359,718700010
771,345.740540,64951035
772,346.241058,434772030
773,346.213379,599709275
774,345.798950,56530177
775,346.224701,802752963
776,346.272461,112907823
777,345.849670,509813971
778,346.286682,95197367
779,346.224701,694349305
780,345.804657,386652125
781,346.282471,731806761
782,346.208557,166954597
783,346.311890,113696606
784,346.235992,656964929
785,345.703064,53306729
786,346.299347,777250313
787,345.661926,739457712
788,345.721710,738437273
789,346.263580,288379649
790,344.838623,676608256
791,345.722687,4036244
792,346.278656,88108765
793,346.257874,206097762
794,345.717896,190629642
795,346.296448,661506689
796,346.231018,585359244
797,345.779205,346791700
798,345.686676,435234008
799,346.243347,172481666
800,345.818481,227177275
801,345.669250,7163792
802,346.222229,781873566
803,345.734955,274948221
804,346.462097,696580857
805,346.320526,415233069
806,345.808472,428406554
807,346.300415,785064742
808,345.740936,540912372
809,346.236359,306196423
810,346.241089,792797438
811,344.321564,581372896
812,345.661682,102835024
813,346.242004,618553725
814,344.324585,722648416
815,346.249603,601369618
816,346.213470,574065977
817,345.700104,721641186
818,346.223114,615355493
819,346.277039,635112762
820,345.780182,317131243
821,346.192139,244007402
822,346.224609,387484677
823,345.826935,536945045
824,346.240601,668030516
825,346.227875,277383963
826,345.749207,225108281
827,346.216553,55370574
828,345.669495,688184056
829,344.944733,428982176
830,345.649292,717733192
831,345.724823,583736455
832,346.233246,125969343
833,346.272949,34728434
834,345.727112,504393900
835,346.259735,3137516
836,346.262909,406563733
837,345.706390,740000838
838,346.264465,146306446
839,346.241089,571970092
840,345.705963,262342585
841,346.277466,626119003
842,346.213898,255816828
843,345.763672,391142133
844,346.229370,640516917
845,346.227783,798363348
846,345.830109,262651942
847,346.218658,677298559
848,345.645844,506201584
849,345.802917,84015435
850,346.274750,217591580
851,346.240723,333104455
852,346.323578,227073262
853,346.242432,245595651
854,345.699219,686582367
855,346.208527,272432090
856,346.246368,564896191
857,345.724670,684385787
858,346.238525,58699495
859,346.149261,234709866
860,345.716736,659421486
861,346.190247,557316132
862,346.226471,7857575
863,345.719208,437026206
864,346.253418,30586693
865,346.239105,156097086
866,345.768524,269619125
867,346.188354,133280420
868,346.196228,185600933
869,345.848511,244020147
870,346.229553,271305526
871,346.263275,256634282
872,345.166046,488990352
873,346.226105,418392371
874,346.235474,466564106
875,346.326904,715978171
876,346.252228,223957899
877,345.135620,648568944
878,346.321686,514068499
879,346.225403,433668359
880,345.716644,260565087
881,345.690002,315612328
882,346.222168,761386391
883,345.752319,604019017
884,345.666077,555488440
885,346.235840,792597090
886,345.837097,574428925
887,346.237793,534293193
888,346.249878,682353665
889,345.135254,688970632
890,346.286804,753901646
891,346.212860,306922339
892,345.835876,299373065
893,344.816193,191839520
894,346.251373,315744159
895,345.764099,744151297
896,346.203918,185222394
897,346.209961,201498042
898,346.292664,10559105
899,346.222443,252018286
900,345.721161,116771205
901,346.311676,541510796
902,345.694641,214246416
903,345.714172,186002554
904,346.242737,379502071
905,345.648682,4124208
906,345.708252,211963826
907,346.290527,3522659
908,346.218323,628742702
909,345.892365,652444051
910,346.253693,197595956
911,345.635559,456159528
912,345.174072,29775784
913,346.247772,83798998
914,346.275299,431916489
915,345.823212,767690177
916,346.208740,558990225
917,346.259521,780331470
918,346.250946,292699770
919,346.239166,128779069
920,345.717010,672114137
921,344.829895,486488416
922,346.284485,245519522
923,345.728149,610799415
924,346.227112,259853404
925,346.209503,762019173
926,345.743500,114639438
927,346.279968,166139561
928,345.653046,141778448
929,345.704010,272891087
930,344.807556,358984928
931,346.256287,277226329
932,345.822174,547071954
933,346.319489,394443827
934,346.256897,19917132
935,345.747772,690898765
936,346.249725,468950087
937,344.795746,332524576
938,345.842499,655625511
939,346.228516,584287967
940,346.253510,503872625
941,345.746948,415106853
942,346.219177,524446662
943,345.753479,538468019
944,346.205231,218702445
945,346.259613,645895278
946,345.708221,100263642
947,346.222076,341141423
948,346.218018,550152169
949,345.118103,413002800
950,345.712341,475522224
951,346.254272,566275820
952,345.725311,197593269
953,345.675049,557641640
954,346.250092,42195914
955,345.810242,66065579
956,346.253632,494548948
957,346.239166,439852290
958,345.722015,513175155
959,346.232910,796592549
960,346.219940,731985018
961,345.801697,461858765
962,346.261566,371507086
963,346.213348,139128035
964,346.283112,211781727
965,346.289764,765386511
966,345.690521,263365442
967,346.239929,77492940
968,346.207367,390419379
969,345.135345,486241896
970,346.240601,757827949
971,346.263733,187001556
972,345.715668,746883019
973,346.213806,566089476
974,346.219971,321853594
975,345.689880,513938497
976,346.252045,109520516
977,346.215485,548275087
978,345.821564,455166515
979,346.287659,210791567
980,346.272949,241105396
981,345.761475,401098611
982,346.209717,341093861
983,345.627441,631957304
984,345.806366,331041932
985,346.210510,630524666
986,346.199158,708179399
987,346.229126,633967366
988,346.221649,779057825
989,345.685852,77702597
990,346.214081,266381764
991,346.230743,393340372
992,345.097137,308226792
993,346.210022,376297047
994,346.274780,707715859
995,345.729248,23432342
996,346.243622,128786276
997,346.266754,129956196
998,345.703949,117284174
999,346.200012,279264889
1000,346.191986,164574461
1001,344.378906,82948672
1002,346.263947,589742127
1003,346.204376,181068515
1004,345.736237,116968564
1005,346.220062,545936853
1006,346.200287,274002340
1007,345.246399,683504488
1008,346.203094,722402723
1009,346.258484,799174215
1010,346.200073,116158308
1011,346.183807,48829955
1012,345.695038,317915404
1013,346.270569,762941591
1014,346.238983,330232511
1015,345.722229,13709388
1016,346.236328,50840310
1017,346.167786,374000450
1018,345.099854,644957160
1019,345.652802,687760496
1020,346.178314,184394021
1021,345.695679,193665079
1022,346.266693,802135148
1023,346.252167,506862915
1024,345.778015,652232935
1025,345.607574,497334296
1026,346.237305,523692066
1027,345.726562,783169995
1028,346.222382,273669417
1029,346.285339,557867254
1030,345.815735,167223084
1031,345.610657,800894600
1032,344.786713,279907200
1033,346.262573,68788021
1034,346.214966,660485876
1035,345.749573,106314974
1036,346.272308,203093799
1037,346.237823,736642580
1038,345.733856,479419071
1039,346.259583,451076660
1040,346.267853,501051103
1041,345.717377,283296295
1042,346.192474,316989221
1043,346.234161,56041830
1044,344.364319,254856800
1045,346.286682,181160439
1046,346.258362,227558606
1047,345.876038,557742187
1048,346.239349,582189118
1049,346.210968,41217127
1050,345.768768,474797953
1051,346.226379,439306479
1052,346.263733,768415965
1053,345.853790,624662630
1054,346.231720,620523332
1055,346.247101,773594871
1056,346.260345,630715359
1057,346.305237,49878581
1058,345.725433,698786490
1059,346.319855,453823261
1060,346.266724,180000524
1061,345.744019,349323562
1062,346.233459,243495521
1063,346.246796,492660221
1064,345.740479,567428018
1065,346.237549,652590486
1066,346.287048,185942793
1067,345.205414,756363384
1068,346.246735,707155785
1069,345.626404,719511016
1070,345.811523,303157785
1071,345.653961,600407384
1072,345.617828,110524144
1073,345.773315,688400939
1074,346.232391,461365085
1075,346.224915,708336526
1076,345.828430,235299451
1077,346.223297,172135175
1078,345.707886,120711527
1079,345.656281,664503504
1080,346.221222,340215564
1081,345.740082,125890889
1082,346.235382,539045871
1083,346.235016,303724396
1084,345.123199,80787672
1085,345.669830,340911352
1086,346.252563,161482838
1087,345.119263,534771152
1088,345.719238,399156016
1089,346.239502,240649458
1090,345.740448,42442470
1091,346.244476,347097778
1092,346.232452,522275925
1093,345.820892,266794462
1094,346.222351,574109718
1095,346.249908,603372667
1096,345.770203,731675598
1097,344.843018,588374112
1098,346.257996,674680969
1099,345.828979,771341812
1100,344.846100,360372960
1101,345.708710,376110193
1102,346.171265,729001169
1103,346.226410,419223231
1104,345.747803,408578929
1105,346.236908,562890214
1106,346.221802,710399338
1107,345.705566,230032690
1108,346.286652,12570943
1109,345.666138,687567944
1110,345.700470,440729086
1111,346.278442,192529380
1112,346.207397,404506181
1113,345.733948,351107935
1114,346.284546,717892939
1115,346.235626,771697491
1116,345.846222,629251972
1117,346.239441,790026205
1118,346.258362,393818195
1119,345.176971,177491576
1120,346.222687,419743836
1121,346.237579,149046619
1122,345.795044,504603373
1123,344.873932,720044096
1124,345.724579,206999417
1125,346.236908,512920182
1126,346.228760,591898791
1127,345.699860,751593884
1128,346.276642,276200778
1129,346.259521,16337706
1130,345.715942,526098468
1131,346.246216,757830788
1132,346.248413,250570980
1133,345.751892,201127470
1134,346.279846,416205290
1135,346.251648,407137449
1136,345.748505,149697428
1137,346.273560,700479156
1138,346.217834,7129223
1139,345.869812,698668237
1140,346.254852,87064958
1141,346.240295,130943679
1142,345.737244,425246974
1143,346.260345,717167476
1144,346.248871,541401092
1145,346.324799,100018181
1146,346.236847,630479614
1147,345.673920,191433835
1148,346.142792,645787009
1149,346.185425,721216615
1150,345.652893,151922435
1151,346.171539,602953414
1152,346.227692,489255123
1153,345.647369,18020423
1154,346.298950,350529717
1155,346.182617,786343196
1156,345.081604,306967592
1157,346.190582,207536477
1158,346.189362,485143787
1159,345.761292,735359022
1160,346.226868,776190052
1161,346.198090,561197709
1162,345.772949,424409443
1163,346.171570,142386078
1164,346.162811,135791002
1165,345.681213,386378467
1166,345.603790,311288
1167,346.170532,433054011
1168,346.298309,99855873
1169,346.289642,534635948
1170,345.686279,335478409
1171,346.211212,253249182
1172,346.172302,495195474
1173,345.681885,804307899
1174,346.189056,707572298
1175,346.164001,594028028
1176,345.696075,634531861
1177,346.180756,729602979
1178,346.217255,522438435
1179,345.678284,648133205
1180,346.247192,556936291
1181,346.195648,556519559
1182,345.691132,430829598
1183,346.290527,211402137
1184,346.215057,651306042
1185,344.412567,391096448
1186,346.241638,699274514
1187,346.198029,780155564
1188,345.741730,691655183
1189,346.188110,767675237
1190,345.616821,98996632
1191,346.290070,722579697
1192,346.201538,176979966
1193,345.107788,95213808
1194,346.175049,610056250
1195,346.182495,374693333
1196,345.651276,238552033
1197,346.284576,759152819
1198,346.259125,350646445
1199,345.666931,450581022
1200,346.447296,705650554
1201,346.194977,679487053
1202,345.715942,763914623
1203,346.267242,673280171
1204,346.204010,345206273
1205,345.722626,798837719
1206,346.203369,334078305
1207,345.625031,601855152
1208,345.784027,210491570
1209,346.207794,282323545
1210,346.209381,333387859
1211,344.301270,234119424
1212,346.175812,477384134
1213,346.265869,461687913
1214,346.322113,738353429
1215,346.195251,738775174
1216,345.701630,177255922
1217,346.229675,498262857
1218,346.219208,92250326
1219,345.705322,172550263
1220,346.218292,182473814
1221,346.194244,582475898
1222,345.079498,665141656
1223,346.253448,735039626
1224,346.194427,332958625
1225,345.765503,342792827
1226,345.606750,136446824
1227,345.640167,165389112
1228,345.722412,93532559
1229,344.781860,8165472
1230,346.184418,482123047
1231,345.775543,321923609
1232,346.185303,680832819
1233,346.175171,690570247
1234,346.174225,438841377
1235,346.185028,243211460
1236,345.695831,279964220
1237,346.193268,23810716
1238,346.196808,769000649
1239,345.658142,72138297
1240,346.223541,31657709
1241,346.153870,742721509
1242,345.723480,100469998
1243,346.234619,393406519
1244,346.212036,94301449
1245,345.687531,546808373
1246,345.619843,682961928
1247,346.213318,186647966
