No.10/13 | 1:   l2_tex_hit_rate      L2 Cache Hit Rate      99.24%      99.24%      99.24%
No.10/13 | 2:   l2_tex_hit_rate      L2 Cache Hit Rate      99.24%      99.24%      99.24%
No.10/13 | 3:   l2_tex_hit_rate      L2 Cache Hit Rate      99.16%      99.16%      99.16%
No.10/13 | 4:   l2_tex_hit_rate      L2 Cache Hit Rate      99.00%      99.00%      99.00%
No.10/13 | 5:   l2_tex_hit_rate      L2 Cache Hit Rate      99.25%      99.25%      99.25%
No.10/13 | 6:   l2_tex_hit_rate      L2 Cache Hit Rate      99.01%      99.01%      99.01%
No.10/13 | 7:   l2_tex_hit_rate      L2 Cache Hit Rate      99.24%      99.24%      99.24%
No.10/13 | 8:   l2_tex_hit_rate      L2 Cache Hit Rate      99.24%      99.24%      99.24%
No.10/13 | 9:   l2_tex_hit_rate      L2 Cache Hit Rate      99.26%      99.26%      99.26%
No.10/13 | 10:   l2_tex_hit_rate      L2 Cache Hit Rate      99.25%      99.25%      99.25%
No.10/13 | 11:   l2_tex_hit_rate      L2 Cache Hit Rate      99.24%      99.24%      99.24%
No.10/13 | 12:   l2_tex_hit_rate      L2 Cache Hit Rate      99.25%      99.25%      99.25%
No.10/13 | 13:   l2_tex_hit_rate      L2 Cache Hit Rate      99.23%      99.23%      99.23%
No.10/13 | 14:   l2_tex_hit_rate      L2 Cache Hit Rate      99.26%      99.26%      99.26%
No.10/13 | 15:   l2_tex_hit_rate      L2 Cache Hit Rate      99.26%      99.26%      99.26%
No.10/13 | 16:   l2_tex_hit_rate      L2 Cache Hit Rate      99.14%      99.14%      99.14%
No.10/13 | 17:   l2_tex_hit_rate      L2 Cache Hit Rate      99.25%      99.25%      99.25%
No.10/13 | 18:   l2_tex_hit_rate      L2 Cache Hit Rate      99.00%      99.00%      99.00%
No.10/13 | 19:   l2_tex_hit_rate      L2 Cache Hit Rate      99.24%      99.24%      99.24%
No.10/13 | 20:   l2_tex_hit_rate      L2 Cache Hit Rate      99.14%      99.14%      99.14%
