No.7/13 | 1:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 2:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 3:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 4:   l2_tex_hit_rate      L2 Cache Hit Rate      98.99%      98.99%      98.99%
No.7/13 | 5:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 6:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 7:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 8:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 9:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 10:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 11:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 12:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 13:   l2_tex_hit_rate      L2 Cache Hit Rate      99.18%      99.18%      99.18%
No.7/13 | 14:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 15:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 16:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 17:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 18:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 19:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 20:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 21:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 22:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 23:   l2_tex_hit_rate      L2 Cache Hit Rate      99.17%      99.17%      99.17%
No.7/13 | 24:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 25:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 26:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 27:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 28:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 29:   l2_tex_hit_rate      L2 Cache Hit Rate      99.18%      99.18%      99.18%
No.7/13 | 30:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 31:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 32:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 33:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 34:   l2_tex_hit_rate      L2 Cache Hit Rate      99.17%      99.17%      99.17%
No.7/13 | 35:   l2_tex_hit_rate      L2 Cache Hit Rate      99.17%      99.17%      99.17%
No.7/13 | 36:   l2_tex_hit_rate      L2 Cache Hit Rate      99.29%      99.29%      99.29%
No.7/13 | 37:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 38:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 39:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 40:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 41:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 42:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 43:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 44:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 45:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 46:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 47:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 48:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 49:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 50:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 51:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 52:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 53:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 54:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 55:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 56:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 57:   l2_tex_hit_rate      L2 Cache Hit Rate      99.38%      99.38%      99.38%
No.7/13 | 58:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 59:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 60:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 61:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 62:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 63:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 64:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 65:   l2_tex_hit_rate      L2 Cache Hit Rate      98.99%      98.99%      98.99%
No.7/13 | 66:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 67:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 68:   l2_tex_hit_rate      L2 Cache Hit Rate      99.37%      99.37%      99.37%
No.7/13 | 69:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 70:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 71:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 72:   l2_tex_hit_rate      L2 Cache Hit Rate      99.29%      99.29%      99.29%
No.7/13 | 73:   l2_tex_hit_rate      L2 Cache Hit Rate      99.18%      99.18%      99.18%
No.7/13 | 74:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 75:   l2_tex_hit_rate      L2 Cache Hit Rate      99.19%      99.19%      99.19%
No.7/13 | 76:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 77:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 78:   l2_tex_hit_rate      L2 Cache Hit Rate      99.31%      99.31%      99.31%
No.7/13 | 79:   l2_tex_hit_rate      L2 Cache Hit Rate      99.30%      99.30%      99.30%
No.7/13 | 80:   l2_tex_hit_rate      L2 Cache Hit Rate      99.35%      99.35%      99.35%
No.7/13 | 81:   l2_tex_hit_rate      L2 Cache Hit Rate      99.36%      99.36%      99.36%
No.7/13 | 82:   l2_tex_hit_rate      L2 Cache Hit Rate      99.34%      99.34%      99.34%
