Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,14050499,1024,614,100,99.46
2,13937136,1024,614,100,99.45
3,13928594,1024,614,100,99.43
4,14100845,1024,614,100,99.37
5,13929413,1024,614,100,99.45
6,14049462,1024,614,100,99.36
7,14049864,1024,614,100,99.44
8,14049745,1024,614,100,99.45
9,13926159,1024,614,100,99.46
10,14051605,1024,614,100,99.04
11,14053301,1024,614,100,99.44
12,13927059,1024,614,100,99.45
13,13931493,1024,614,100,99.44
14,13929963,1024,614,100,99.45
15,13924897,1024,614,100,99.44
16,13927707,1024,614,100,99.47
17,14051452,1024,614,100,99.46
18,13932138,1024,614,100,99.36
19,14050656,1024,614,100,99.36
20,13927666,1024,614,100,98.99
21,13932023,1024,614,100,98.99
22,13936683,1024,614,100,99.45
23,13926876,1024,614,100,99.37
24,14050965,1024,614,100,99.44
25,13929970,1024,614,100,99.37
26,14053094,1024,614,100,99.45
27,14052261,1024,614,100,99.45
28,14053372,1024,614,100,99.44
29,13930061,1024,614,100,99.45
30,13981420,1024,614,100,99.45
31,13934410,1024,614,100,99.44
32,13924333,1024,614,100,99.45
33,14052353,1024,614,100,99.37
34,13957296,1024,614,100,99.44
35,13931659,1024,614,100,99.37
36,14052606,1024,614,100,99.44
37,13928424,1024,614,100,99.44
38,13929404,1024,614,100,99.46
39,14051874,1024,614,100,98.99
40,14051721,1024,614,100,99.45
41,14053302,1024,614,100,99.45
42,13931340,1024,614,100,99.37
43,13928033,1024,614,100,99.44
44,13923539,1024,614,100,99.37
45,14050878,1024,614,100,99.37
46,13926805,1024,614,100,99.44
47,14044471,1024,614,100,99.45
48,14052596,1024,614,100,99.45
49,14047456,1024,614,100,99.45
50,13925292,1024,614,100,99.37
51,13930439,1024,614,100,98.99
52,13926339,1024,614,100,99.44
53,14047283,1024,614,100,99.46
54,14050391,1024,614,100,99.45
55,14050253,1024,614,100,99.45
56,14050777,1024,614,100,99.37
57,13926700,1024,614,100,99.37
58,13955027,1024,614,100,99.22
59,13928150,1024,614,100,99.44
60,13927750,1024,614,100,99.44
61,14100933,1024,614,100,98.99
62,14050855,1024,614,100,99.45
63,14050054,1024,614,100,99.45
64,13932300,1024,614,100,99.46
65,14051966,1024,614,100,99.44
66,14048049,1024,614,100,99.45
67,13926695,1024,614,100,99.45
68,14054689,1024,614,100,99.37
69,14048773,1024,614,100,99.45
70,14077044,1024,614,100,99.21
71,13947496,1024,614,100,99.45
72,13931424,1024,614,100,99.46
73,13926884,1024,614,100,99.33
74,14049084,1024,614,100,99.45
75,13924768,1024,614,100,99.46
76,14054786,1024,614,100,99.46
77,14050348,1024,614,100,99.45
78,14053098,1024,614,100,99.44
79,14048383,1024,614,100,99.45
80,13926169,1024,614,100,99.45
81,13926456,1024,614,100,99.44
82,14050937,1024,614,100,99.36
83,14047706,1024,614,100,99.45
84,14050106,1024,614,100,99.44
85,14048996,1024,614,100,99.45
86,14050197,1024,614,100,99.45
87,14051134,1024,614,100,99.45
88,13925694,1024,614,100,99.37
89,14055156,1024,614,100,99.46
90,14054899,1024,614,100,99.46
91,14058378,1024,614,100,98.99
92,14055165,1024,614,100,99.46
93,14052835,1024,614,100,99.37
94,13930018,1024,614,100,99.46
95,13933338,1024,614,100,99.38
96,13928709,1024,614,100,99.46
97,13936508,1024,614,100,99.46
98,14057932,1024,614,100,99.46
99,13933606,1024,614,100,99.44
100,13928438,1024,614,100,99.46
101,13925021,1024,614,100,99.44
102,13929339,1024,614,100,99.44
103,13933472,1024,614,100,99.44
104,14108099,1024,614,100,98.99
105,13925718,1024,614,100,99.43
106,14050860,1024,614,100,99.45
107,13930466,1024,614,100,99.45
108,14050109,1024,614,100,99.44
109,13932627,1024,614,100,99.44
110,13928260,1024,614,100,99.45
111,13931743,1024,614,100,99.44
112,14052578,1024,614,100,99.45
113,13928045,1024,614,100,99.45
114,14051425,1024,614,100,99.46
115,13927660,1024,614,100,99.45
116,13932851,1024,614,100,99.37
117,14052698,1024,614,100,99.44
118,13932530,1024,614,100,99.44
119,13919549,1024,614,100,99.45
120,14052225,1024,614,100,99.45
121,13932144,1024,614,100,99.45
122,14052362,1024,614,100,99.44
123,13930264,1024,614,100,99.44
124,13927940,1024,614,100,99.45
125,13926583,1024,614,100,99.45
126,14053554,1024,614,100,99.44
127,13928984,1024,614,100,98.99
128,14048022,1024,614,100,98.99
129,14053816,1024,614,100,99.36
130,14041904,1024,614,100,99.36
131,13925324,1024,614,100,99.45
132,13928657,1024,614,100,99.37
133,14056522,1024,614,100,99.44
134,13924265,1024,614,100,99.45
135,13930672,1024,614,100,99.44
136,13925081,1024,614,100,99.46
137,13932069,1024,614,100,99.44
138,14053747,1024,614,100,99.46
139,13962098,1024,614,100,99.22
140,13927295,1024,614,100,99.46
141,13926773,1024,614,100,99.45
142,14054070,1024,614,100,99.45
143,13930708,1024,614,100,99.19
144,13930482,1024,614,100,99.44
145,14082797,1024,614,100,99.46
146,13933899,1024,614,100,99.37
147,14056605,1024,614,100,99.45
148,13930647,1024,614,100,99.44
149,13930178,1024,614,100,99.37
150,14055538,1024,614,100,99.45
151,14051757,1024,614,100,99.37
152,13928973,1024,614,100,99.44
153,14047831,1024,614,100,99.46
154,13927632,1024,614,100,99.45
155,13926074,1024,614,100,99.45
156,14048674,1024,614,100,99.44
157,13931884,1024,614,100,99.45
158,14048826,1024,614,100,99.46
159,14047900,1024,614,100,99.46
160,13929209,1024,614,100,99.23
161,13951322,1024,614,100,99.37
162,14096685,1024,614,100,99.45
163,13923800,1024,614,100,99.37
164,13950004,1024,614,100,99.23
165,13929044,1024,614,100,99.46
166,13926388,1024,614,100,99.45
167,13928431,1024,614,100,99.46
168,13934997,1024,614,100,99.43
169,13930899,1024,614,100,99.44
170,13932122,1024,614,100,99.45
171,14047628,1024,614,100,99.45
172,14050032,1024,614,100,99.44
173,13929113,1024,614,100,99.46
174,13928037,1024,614,100,99.44
175,14054082,1024,614,100,99.36
176,13925854,1024,614,100,99.44
177,14055407,1024,614,100,99.46
178,14054720,1024,614,100,99.37
179,13931651,1024,614,100,99.45
180,13931529,1024,614,100,99.37
181,13936209,1024,614,100,99.45
182,13934731,1024,614,100,99.20
183,14061167,1024,614,100,99.44
184,13936645,1024,614,100,99.44
