Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,20923900,1024,922,100,99.24
2,21128540,1024,922,100,99.23
3,21140220,1024,922,100,99.23
4,21118791,1024,922,100,99.22
5,21121187,1024,922,100,99.24
6,20944310,1024,922,100,99.22
7,21122702,1024,922,100,99.22
8,20941297,1024,922,100,99.22
9,21119820,1024,922,100,99.24
10,20938908,1024,922,100,99.23
11,21126058,1024,922,100,99.24
12,20937291,1024,922,100,99.23
13,20934403,1024,922,100,99.23
14,21122963,1024,922,100,99.24
15,21131231,1024,922,100,99.24
16,20938925,1024,922,100,99.22
17,20934377,1024,922,100,99.23
18,20937432,1024,922,100,99.24
19,21117704,1024,922,100,99.23
20,21119485,1024,922,100,99.23
21,20939598,1024,922,100,99.23
22,21124122,1024,922,100,99.24
23,20933264,1024,922,100,99.24
24,21118482,1024,922,100,99.24
25,20936037,1024,922,100,99.23
26,21157340,1024,922,100,99.00
27,21165654,1024,922,100,99.23
28,21171355,1024,922,100,99.24
29,20942840,1024,922,100,99.24
30,20944118,1024,922,100,99.23
31,20940077,1024,922,100,99.23
32,20937064,1024,922,100,99.24
33,20943609,1024,922,100,99.00
34,21116201,1024,922,100,99.21
35,20935989,1024,922,100,99.22
36,21119945,1024,922,100,99.24
37,21122642,1024,922,100,99.22
38,20943155,1024,922,100,99.21
39,20938846,1024,922,100,99.24
40,21123953,1024,922,100,99.24
41,20940700,1024,922,100,99.22
42,21120212,1024,922,100,99.22
43,21118625,1024,922,100,99.23
44,20934429,1024,922,100,99.23
45,21120764,1024,922,100,99.12
46,21120077,1024,922,100,99.24
47,21121227,1024,922,100,99.24
48,21145125,1024,922,100,99.21
49,20939624,1024,922,100,99.21
50,20942548,1024,922,100,99.23
51,20940422,1024,922,100,99.24
52,20935853,1024,922,100,99.22
53,20939975,1024,922,100,99.24
54,20936637,1024,922,100,99.24
55,20940915,1024,922,100,99.24
56,20936642,1024,922,100,99.24
57,20936240,1024,922,100,99.24
58,21122398,1024,922,100,99.23
59,20944326,1024,922,100,99.23
60,21121695,1024,922,100,99.24
61,21123432,1024,922,100,99.00
62,20939185,1024,922,100,99.21
63,21119140,1024,922,100,99.24
64,20956655,1024,922,100,99.10
65,20977919,1024,922,100,99.23
66,20948277,1024,922,100,99.22
67,20941363,1024,922,100,99.24
68,21139925,1024,922,100,99.22
69,21121134,1024,922,100,99.00
70,21123622,1024,922,100,99.24
71,20941381,1024,922,100,99.24
72,20939229,1024,922,100,99.22
73,21129166,1024,922,100,99.24
74,20943844,1024,922,100,99.23
75,20942191,1024,922,100,99.24
76,20962971,1024,922,100,99.23
77,21122369,1024,922,100,99.24
78,20937512,1024,922,100,99.24
79,21120865,1024,922,100,99.23
80,20941781,1024,922,100,99.24
81,21127235,1024,922,100,99.23
82,20939830,1024,922,100,99.13
83,20938993,1024,922,100,99.21
84,21126111,1024,922,100,99.22
85,20939017,1024,922,100,99.24
86,20939163,1024,922,100,99.23
87,21122106,1024,922,100,99.22
88,20942865,1024,922,100,99.24
