Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
1,18636988,1024,819,100,99.28
2,18765887,1024,819,100,99.29
3,18761383,1024,819,100,99.27
4,18769072,1024,819,100,99.24
5,18758748,1024,819,100,99.28
6,18759384,1024,819,100,99.28
7,18599455,1024,819,100,99.28
8,18597612,1024,819,100,99.28
9,18755674,1024,819,100,99.28
10,18761021,1024,819,100,99.24
11,18759294,1024,819,100,99.28
12,18620635,1024,819,100,99.28
13,18600200,1024,819,100,99.28
14,18599576,1024,819,100,99.28
15,18599069,1024,819,100,99.23
16,18758825,1024,819,100,99.29
17,18757596,1024,819,100,99.23
18,18756456,1024,819,100,99.27
19,18756497,1024,819,100,99.24
20,18592311,1024,819,100,99.29
21,18761460,1024,819,100,99.28
22,18756044,1024,819,100,99.28
23,18591457,1024,819,100,99.28
24,18752999,1024,819,100,99.17
25,18594172,1024,819,100,99.00
26,18755969,1024,819,100,99.28
27,18590936,1024,819,100,99.28
28,18590549,1024,819,100,99.29
29,18586842,1024,819,100,99.28
30,18754891,1024,819,100,99.28
31,18756316,1024,819,100,99.28
32,18754795,1024,819,100,99.28
33,18753712,1024,819,100,99.28
34,18588652,1024,819,100,99.29
35,18752850,1024,819,100,99.28
36,18590641,1024,819,100,99.28
37,18755031,1024,819,100,99.29
38,18749204,1024,819,100,99.28
39,18589338,1024,819,100,99.23
40,18751472,1024,819,100,99.28
41,18618519,1024,819,100,99.14
42,18798008,1024,819,100,99.00
43,18589924,1024,819,100,99.28
44,18754805,1024,819,100,99.29
45,18761338,1024,819,100,99.28
46,18596368,1024,819,100,99.24
47,18757807,1024,819,100,99.28
48,18756200,1024,819,100,99.28
49,18757342,1024,819,100,99.24
50,18595937,1024,819,100,99.01
51,18593275,1024,819,100,99.29
52,18753837,1024,819,100,99.28
53,18756575,1024,819,100,99.23
54,18761472,1024,819,100,99.28
55,18591917,1024,819,100,99.28
56,18592286,1024,819,100,99.28
57,18755293,1024,819,100,99.23
58,18597193,1024,819,100,99.28
59,18759345,1024,819,100,99.00
60,18606520,1024,819,100,99.28
61,18788386,1024,819,100,99.13
62,18597452,1024,819,100,99.00
63,18755365,1024,819,100,99.23
64,18599134,1024,819,100,99.28
65,18595482,1024,819,100,99.29
66,18762764,1024,819,100,99.24
67,18593286,1024,819,100,99.00
68,18762048,1024,819,100,99.00
69,18595371,1024,819,100,99.28
70,18595645,1024,819,100,99.29
71,18596247,1024,819,100,99.28
72,18755516,1024,819,100,99.27
73,18755554,1024,819,100,99.28
74,18759008,1024,819,100,99.28
75,18593156,1024,819,100,99.29
76,18594330,1024,819,100,99.28
77,18780352,1024,819,100,99.28
78,18594007,1024,819,100,99.23
79,18596388,1024,819,100,99.28
80,18597831,1024,819,100,99.29
81,18590330,1024,819,100,99.28
82,18751917,1024,819,100,99.29
83,18760144,1024,819,100,99.28
84,18759081,1024,819,100,99.29
85,18595138,1024,819,100,99.28
86,18596753,1024,819,100,99.23
87,18600000,1024,819,100,99.28
88,18761683,1024,819,100,99.28
89,18594016,1024,819,100,99.27
90,18600404,1024,819,100,99.28
91,18605309,1024,819,100,99.28
92,18594760,1024,819,100,99.23
93,18601965,1024,819,100,99.23
94,18599042,1024,819,100,99.28
95,18759018,1024,819,100,99.28
96,18596104,1024,819,100,99.29
97,18762489,1024,819,100,99.24
98,18761800,1024,819,100,99.28
99,18601839,1024,819,100,99.28
100,18598376,1024,819,100,99.28
101,18769604,1024,819,100,99.28
102,18599553,1024,819,100,99.29
103,18599187,1024,819,100,99.28
104,18763559,1024,819,100,99.28
105,18765290,1024,819,100,99.29
106,18604738,1024,819,100,99.28
107,18760540,1024,819,100,99.24
108,18806390,1024,819,100,99.28
109,18762705,1024,819,100,99.28
110,18598206,1024,819,100,99.28
111,18595786,1024,819,100,99.23
112,18597365,1024,819,100,99.28
113,18757196,1024,819,100,99.24
