Index,Exec_time,stride
2120,517,8
2128,508,8
2136,490,8
2144,618,8
2152,508,8
2160,491,8
2168,508,8
2176,509,8
2184,488,8
2192,508,8
2200,527,8
2208,491,8
2216,516,8
2224,506,8
2232,492,8
2240,503,8
2248,516,8
2256,506,8
2264,489,8
2272,489,8
2280,490,8
2288,490,8
2296,509,8
2304,508,8
2312,466,8
2320,471,8
2328,468,8
2336,467,8
2344,484,8
2352,485,8
2360,465,8
2368,466,8
2376,558,8
2384,482,8
2392,463,8
2400,482,8
2408,485,8
2416,463,8
2424,482,8
2432,501,8
2440,493,8
2448,469,8
2456,577,8
2464,485,8
2472,466,8
2480,486,8
2488,484,8
2496,510,8
2504,483,8
2512,480,8
2520,469,8
2528,464,8
2536,579,8
2544,481,8
2552,461,8
2560,482,8
2568,448,8
2576,469,8
2584,482,8
2592,466,8
2600,447,8
2608,468,8
2616,449,8
2624,449,8
2632,490,8
2640,478,8
2648,478,8
2656,459,8
2664,478,8
2672,494,8
2680,459,8
2688,590,8
2696,467,8
2704,449,8
2712,460,8
2720,467,8
2728,483,8
2736,448,8
2744,470,8
2752,469,8
2760,460,8
2768,471,8
2776,476,8
2784,477,8
2792,458,8
2800,485,8
2808,477,8
2816,458,8
2824,521,8
2832,491,8
2840,519,8
2848,507,8
2856,489,8
2864,642,8
2872,491,8
2880,489,8
2888,508,8
2896,510,8
2904,491,8
2912,489,8
2920,509,8
2928,509,8
2936,491,8
2944,509,8
2952,507,8
2960,494,8
2968,524,8
2976,509,8
2984,489,8
2992,509,8
3000,509,8
3008,490,8
3016,490,8
3024,509,8
3032,509,8
3040,491,8
3048,510,8
3056,510,8
3064,491,8
3072,542,8
3080,494,8
3088,457,8
3096,480,8
3104,472,8
3112,456,8
3120,561,8
3128,474,8
3136,454,8
3144,465,8
3152,470,8
3160,483,8
3168,451,8
3176,470,8
3184,470,8
3192,452,8
3200,454,8
3208,456,8
3216,454,8
3224,453,8
3232,512,8
3240,473,8
3248,454,8
3256,467,8
3264,472,8
3272,480,8
3280,452,8
3288,470,8
3296,469,8
3304,452,8
3312,466,8
3320,471,8
3328,484,8
3336,501,8
3344,485,8
3352,465,8
3360,484,8
3368,483,8
3376,478,8
3384,465,8
3392,483,8
3400,496,8
3408,470,8
3416,514,8
3424,487,8
3432,469,8
3440,489,8
3448,488,8
3456,488,8
3464,465,8
3472,485,8
3480,483,8
3488,464,8
3496,591,8
3504,466,8
3512,465,8
3520,483,8
3528,489,8
3536,489,8
3544,472,8
3552,488,8
3560,495,8
3568,469,8
3576,579,8
3584,489,8
3592,519,8
3600,520,8
3608,500,8
3616,530,8
3624,519,8
3632,500,8
3640,535,8
3648,529,8
3656,518,8
3664,588,8
3672,531,8
3680,495,8
3688,619,8
3696,532,8
3704,494,8
3712,621,8
3720,520,8
3728,502,8
3736,621,8
3744,500,8
3752,502,8
3760,635,8
3768,529,8
3776,497,8
3784,607,8
3792,529,8
3800,494,8
3808,620,8
3816,530,8
3824,495,8
3832,620,8
3840,529,8
3848,455,8
3856,474,8
3864,473,8
3872,455,8
3880,520,8
3888,472,8
3896,454,8
3904,467,8
3912,473,8
3920,486,8
3928,455,8
3936,486,8
3944,473,8
3952,456,8
3960,475,8
3968,480,8
3976,474,8
3984,454,8
3992,474,8
4000,473,8
4008,455,8
4016,480,8
4024,475,8
4032,473,8
4040,454,8
4048,487,8
4056,474,8
4064,454,8
4072,645,8
4080,454,8
4088,458,8
4096,462,8
4104,539,8
4112,521,8
4120,504,8
4128,522,8
4136,539,8
4144,504,8
4152,521,8
4160,522,8
4168,531,8
4176,497,8
4184,546,8
4192,515,8
4200,495,8
4208,515,8
4216,519,8
4224,497,8
4232,521,8
4240,523,8
4248,503,8
4256,531,8
4264,522,8
4272,502,8
4280,521,8
4288,538,8
4296,497,8
4304,530,8
4312,497,8
4320,496,8
4328,497,8
4336,609,8
4344,514,8
4352,498,8
4360,451,8
4368,453,8
4376,450,8
4384,540,8
4392,470,8
4400,451,8
4408,486,8
4416,470,8
4424,455,8
4432,473,8
4440,488,8
4448,474,8
4456,454,8
4464,472,8
4472,483,8
4480,456,8
4488,472,8
4496,472,8
4504,470,8
4512,451,8
4520,488,8
4528,470,8
4536,450,8
4544,471,8
4552,473,8
4560,474,8
4568,456,8
4576,473,8
4584,472,8
4592,454,8
4600,473,8
4608,486,8
4616,466,8
4624,485,8
4632,492,8
4640,467,8
4648,537,8
4656,467,8
4664,467,8
4672,487,8
4680,482,8
4688,484,8
4696,464,8
4704,482,8
4712,482,8
4720,464,8
4728,482,8
4736,482,8
4744,472,8
4752,467,8
4760,486,8
4768,487,8
4776,466,8
4784,518,8
4792,484,8
4800,465,8
4808,482,8
4816,482,8
4824,481,8
4832,463,8
4840,500,8
4848,483,8
4856,465,8
4864,483,8
4872,494,8
4880,513,8
4888,528,8
4896,494,8
4904,562,8
4912,493,8
4920,493,8
4928,512,8
4936,522,8
4944,503,8
4952,514,8
4960,521,8
4968,521,8
4976,503,8
4984,520,8
4992,531,8
5000,493,8
5008,513,8
5016,512,8
5024,492,8
5032,530,8
5040,528,8
5048,493,8
5056,622,8
5064,536,8
5072,503,8
5080,611,8
5088,531,8
5096,502,8
5104,612,8
5112,527,8
5120,502,8
5128,481,8
5136,486,8
5144,465,8
5152,483,8
5160,498,8
5168,466,8
5176,483,8
5184,498,8
5192,507,8
5200,466,8
5208,485,8
5216,487,8
5224,465,8
5232,540,8
5240,465,8
5248,466,8
5256,483,8
5264,484,8
5272,481,8
5280,464,8
5288,482,8
5296,482,8
5304,463,8
5312,482,8
5320,485,8
5328,479,8
5336,467,8
5344,484,8
5352,491,8
5360,467,8
5368,516,8
5376,484,8
5384,471,8
5392,489,8
5400,473,8
5408,454,8
5416,472,8
5424,486,8
5432,453,8
5440,472,8
5448,478,8
5456,478,8
5464,461,8
5472,491,8
5480,478,8
5488,459,8
5496,549,8
5504,478,8
5512,453,8
5520,716,8
5528,453,8
5536,455,8
5544,467,8
5552,474,8
5560,479,8
5568,451,8
5576,494,8
5584,479,8
5592,458,8
5600,479,8
5608,477,8
5616,478,8
5624,458,8
5632,478,8
5640,491,8
5648,510,8
5656,508,8
5664,489,8
5672,509,8
5680,507,8
5688,491,8
5696,538,8
5704,504,8
5712,487,8
5720,505,8
5728,505,8
5736,487,8
5744,487,8
5752,505,8
5760,507,8
5768,489,8
5776,508,8
5784,491,8
5792,490,8
5800,573,8
5808,526,8
5816,488,8
5824,507,8
5832,516,8
5840,487,8
5848,487,8
5856,506,8
5864,505,8
5872,488,8
5880,505,8
5888,506,8
5896,479,8
5904,480,8
5912,481,8
5920,462,8
5928,480,8
5936,481,8
5944,462,8
5952,481,8
5960,487,8
5968,509,8
5976,469,8
5984,487,8
5992,487,8
6000,492,8
6008,490,8
6016,488,8
6024,461,8
6032,481,8
6040,481,8
6048,480,8
6056,460,8
6064,490,8
6072,480,8
6080,462,8
6088,487,8
6096,487,8
6104,481,8
6112,469,8
6120,468,8
6128,467,8
6136,468,8
6144,552,8
6152,568,8
6160,505,8
6168,486,8
6176,505,8
6184,506,8
6192,485,8
6200,505,8
6208,504,8
6216,490,8
6224,512,8
6232,509,8
6240,505,8
6248,491,8
6256,552,8
6264,509,8
6272,490,8
6280,504,8
6288,524,8
6296,487,8
6304,520,8
6312,506,8
6320,485,8
6328,520,8
6336,506,8
6344,490,8
6352,492,8
6360,491,8
6368,488,8
6376,489,8
6384,510,8
6392,509,8
6400,489,8
6408,466,8
6416,466,8
6424,465,8
6432,483,8
6440,485,8
6448,464,8
6456,484,8
6464,499,8
6472,505,8
6480,460,8
6488,583,8
6496,480,8
6504,462,8
6512,480,8
6520,489,8
6528,460,8
6536,483,8
6544,493,8
6552,508,8
6560,463,8
6568,582,8
6576,483,8
6584,464,8
6592,483,8
6600,477,8
6608,460,8
6616,484,8
6624,479,8
6632,479,8
6640,460,8
6648,478,8
6656,489,8
6664,522,8
6672,475,8
6680,454,8
6688,457,8
6696,454,8
6704,455,8
6712,456,8
6720,518,8
6728,474,8
6736,455,8
6744,464,8
6752,474,8
6760,477,8
6768,457,8
6776,485,8
6784,474,8
6792,454,8
6800,476,8
6808,474,8
6816,472,8
6824,455,8
6832,474,8
6840,480,8
6848,457,8
6856,481,8
6864,474,8
6872,474,8
6880,456,8
6888,484,8
6896,475,8
6904,457,8
6912,476,8
6920,491,8
6928,512,8
6936,511,8
6944,494,8
6952,626,8
6960,493,8
6968,492,8
6976,511,8
6984,520,8
6992,488,8
7000,489,8
7008,506,8
7016,507,8
7024,486,8
7032,506,8
7040,504,8
7048,493,8
7056,524,8
7064,531,8
7072,494,8
7080,621,8
7088,529,8
7096,492,8
7104,623,8
7112,522,8
7120,487,8
7128,504,8
7136,523,8
7144,488,8
7152,487,8
7160,506,8
7168,505,8
7176,535,8
7184,472,8
7192,453,8
7200,470,8
7208,471,8
7216,484,8
7224,451,8
7232,470,8
7240,478,8
7248,457,8
7256,472,8
7264,477,8
7272,477,8
7280,459,8
7288,488,8
7296,456,8
7304,451,8
7312,470,8
7320,470,8
7328,469,8
7336,451,8
7344,470,8
7352,469,8
7360,451,8
7368,475,8
7376,481,8
7384,479,8
7392,459,8
7400,476,8
7408,477,8
7416,457,8
7424,479,8
7432,505,8
7440,470,8
7448,490,8
7456,489,8
7464,470,8
7472,510,8
7480,490,8
7488,469,8
7496,479,8
7504,478,8
7512,478,8
7520,460,8
7528,497,8
7536,480,8
7544,462,8
7552,479,8
7560,489,8
7568,477,8
7576,471,8
7584,468,8
7592,469,8
7600,469,8
7608,545,8
7616,487,8
7624,461,8
7632,479,8
7640,479,8
7648,478,8
7656,461,8
7664,480,8
7672,480,8
7680,461,8
7688,519,8
7696,502,8
7704,519,8
7712,524,8
7720,500,8
7728,548,8
7736,531,8
7744,501,8
7752,613,8
7760,530,8
7768,499,8
7776,615,8
7784,532,8
7792,500,8
7800,615,8
7808,527,8
7816,499,8
7824,604,8
7832,500,8
7840,501,8
7848,636,8
7856,527,8
7864,500,8
7872,615,8
7880,532,8
7888,501,8
7896,612,8
7904,529,8
7912,500,8
7920,615,8
7928,529,8
7936,501,8
7944,472,8
7952,487,8
7960,456,8
7968,484,8
7976,472,8
7984,456,8
7992,471,8
8000,486,8
8008,473,8
8016,456,8
8024,473,8
8032,479,8
8040,455,8
8048,488,8
8056,474,8
8064,473,8
8072,454,8
8080,475,8
8088,473,8
8096,456,8
8104,472,8
8112,483,8
8120,472,8
8128,454,8
8136,474,8
8144,480,8
8152,454,8
8160,611,8
8168,454,8
8176,456,8
8184,468,8
8192,473,8
8200,456,8
8208,476,8
8216,522,8
8224,474,8
8232,489,8
8240,472,8
8248,475,8
8256,456,8
8264,482,8
8272,471,8
8280,451,8
8288,470,8
8296,468,8
8304,467,8
8312,450,8
8320,489,8
8328,489,8
8336,455,8
8344,487,8
8352,474,8
8360,456,8
8368,457,8
8376,475,8
8384,474,8
8392,452,8
8400,478,8
8408,468,8
8416,450,8
8424,451,8
8432,469,8
8440,482,8
8448,452,8
8456,506,8
8464,488,8
8472,516,8
8480,505,8
8488,487,8
8496,521,8
8504,546,8
8512,485,8
8520,508,8
8528,508,8
8536,490,8
8544,508,8
8552,509,8
8560,507,8
8568,490,8
8576,508,8
8584,505,8
8592,488,8
8600,507,8
8608,522,8
8616,488,8
8624,507,8
8632,506,8
8640,487,8
8648,505,8
8656,508,8
8664,508,8
8672,489,8
8680,507,8
8688,508,8
8696,489,8
8704,507,8
8712,478,8
8720,462,8
8728,478,8
8736,479,8
8744,460,8
8752,565,8
8760,459,8
8768,460,8
8776,481,8
8784,494,8
8792,483,8
8800,465,8
8808,496,8
8816,483,8
8824,483,8
8832,483,8
8840,483,8
8848,462,8
8856,462,8
8864,479,8
8872,485,8
8880,460,8
8888,483,8
8896,480,8
8904,466,8
8912,466,8
8920,485,8
8928,491,8
8936,465,8
8944,482,8
8952,541,8
8960,463,8
8968,479,8
8976,455,8
8984,455,8
8992,473,8
9000,473,8
9008,454,8
9016,475,8
9024,481,8
9032,456,8
9040,455,8
9048,454,8
9056,455,8
9064,456,8
9072,485,8
9080,474,8
9088,473,8
9096,455,8
9104,473,8
9112,474,8
9120,453,8
9128,473,8
9136,478,8
9144,456,8
9152,457,8
9160,474,8
9168,473,8
9176,456,8
9184,474,8
9192,474,8
9200,456,8
9208,457,8
9216,476,8
9224,520,8
9232,521,8
9240,503,8
9248,502,8
9256,521,8
9264,520,8
9272,501,8
9280,526,8
9288,513,8
9296,494,8
9304,512,8
9312,492,8
9320,494,8
9328,513,8
9336,512,8
9344,494,8
9352,521,8
9360,523,8
9368,533,8
9376,504,8
9384,523,8
9392,522,8
9400,504,8
9408,529,8
9416,513,8
9424,492,8
9432,513,8
9440,533,8
9448,513,8
9456,517,8
9464,614,8
9472,494,8
9480,490,8
9488,471,8
9496,453,8
9504,471,8
9512,532,8
9520,453,8
9528,469,8
9536,482,8
9544,476,8
9552,460,8
9560,477,8
9568,477,8
9576,458,8
9584,479,8
9592,476,8
9600,474,8
9608,450,8
9616,471,8
9624,468,8
9632,452,8
9640,570,8
9648,451,8
9656,451,8
9664,452,8
9672,486,8
9680,478,8
9688,457,8
9696,480,8
9704,576,8
9712,462,8
9720,476,8
9728,477,8
9736,460,8
9744,481,8
9752,490,8
9760,462,8
9768,480,8
9776,480,8
9784,462,8
9792,463,8
9800,487,8
9808,487,8
9816,468,8
9824,493,8
9832,501,8
9840,468,8
9848,488,8
9856,495,8
9864,484,8
9872,461,8
9880,479,8
9888,479,8
9896,460,8
9904,478,8
9912,479,8
9920,460,8
9928,469,8
9936,469,8
9944,470,8
9952,469,8
9960,488,8
9968,500,8
9976,468,8
9984,486,8
9992,499,8
10000,520,8
10008,520,8
10016,500,8
10024,519,8
10032,531,8
10040,501,8
10048,515,8
10056,519,8
10064,524,8
10072,500,8
10080,532,8
10088,612,8
10096,500,8
10104,534,8
10112,610,8
10120,500,8
10128,519,8
10136,610,8
10144,500,8
10152,533,8
10160,609,8
10168,500,8
10176,501,8
10184,500,8
10192,500,8
10200,520,8
10208,528,8
10216,500,8
10224,519,8
10232,517,8
10240,500,8
10248,481,8
10256,467,8
10264,501,8
10272,546,8
10280,463,8
10288,502,8
10296,483,8
10304,468,8
10312,465,8
10320,486,8
10328,487,8
10336,466,8
10344,485,8
10352,602,8
10360,468,8
10368,498,8
10376,489,8
10384,469,8
10392,466,8
10400,483,8
10408,483,8
10416,466,8
10424,485,8
10432,590,8
10440,465,8
10448,501,8
10456,503,8
10464,465,8
10472,466,8
10480,484,8
10488,486,8
10496,465,8
10504,546,8
10512,505,8
10520,522,8
10528,522,8
10536,502,8
10544,533,8
10552,521,8
10560,504,8
10568,516,8
10576,536,8
10584,498,8
10592,516,8
10600,604,8
10608,500,8
10616,532,8
10624,610,8
10632,504,8
10640,524,8
10648,609,8
10656,505,8
10664,527,8
10672,612,8
10680,501,8
10688,534,8
10696,605,8
10704,498,8
10712,534,8
10720,611,8
10728,496,8
10736,583,8
10744,497,8
10752,498,8
10760,485,8
10768,476,8
10776,456,8
10784,496,8
10792,455,8
10800,455,8
10808,455,8
10816,474,8
10824,471,8
10832,453,8
10840,471,8
10848,468,8
10856,450,8
10864,452,8
10872,470,8
10880,468,8
10888,456,8
10896,474,8
10904,473,8
10912,456,8
10920,458,8
10928,475,8
10936,476,8
10944,454,8
10952,473,8
10960,472,8
10968,455,8
10976,451,8
10984,470,8
10992,473,8
11000,454,8
11008,489,8
11016,466,8
11024,486,8
11032,491,8
11040,483,8
11048,465,8
11056,498,8
11064,504,8
11072,465,8
11080,602,8
11088,466,8
11096,463,8
11104,483,8
11112,482,8
11120,484,8
11128,463,8
11136,496,8
11144,488,8
11152,470,8
11160,484,8
11168,495,8
11176,466,8
11184,469,8
11192,485,8
11200,486,8
11208,465,8
11216,485,8
11224,581,8
11232,464,8
11240,484,8
11248,485,8
11256,482,8
11264,464,8
11272,488,8
11280,508,8
11288,505,8
11296,492,8
11304,488,8
11312,514,8
11320,504,8
11328,487,8
11336,493,8
11344,491,8
11352,493,8
11360,511,8
11368,512,8
11376,492,8
11384,513,8
11392,512,8
11400,524,8
11408,488,8
11416,516,8
11424,504,8
11432,487,8
11440,520,8
11448,506,8
11456,486,8
11464,525,8
11472,611,8
11480,492,8
11488,512,8
11496,512,8
11504,492,8
11512,511,8
11520,511,8
11528,464,8
11536,484,8
11544,591,8
11552,464,8
11560,483,8
11568,482,8
11576,488,8
11584,464,8
11592,484,8
11600,491,8
11608,470,8
11616,485,8
11624,596,8
11632,466,8
11640,501,8
11648,483,8
11656,465,8
11664,466,8
11672,464,8
11680,465,8
11688,464,8
11696,483,8
11704,484,8
11712,465,8
11720,466,8
11728,496,8
11736,504,8
11744,466,8
11752,484,8
11760,537,8
11768,466,8
11776,502,8
11784,459,8
11792,460,8
11800,479,8
11808,478,8
11816,460,8
11824,477,8
11832,478,8
11840,484,8
11848,461,8
11856,472,8
11864,591,8
11872,454,8
11880,471,8
11888,481,8
11896,452,8
11904,491,8
11912,492,8
11920,461,8
11928,458,8
11936,478,8
11944,490,8
11952,460,8
11960,543,8
11968,460,8
11976,452,8
11984,459,8
11992,470,8
12000,589,8
12008,451,8
12016,471,8
12024,484,8
12032,453,8
12040,610,8
12048,492,8
12056,507,8
12064,507,8
12072,489,8
12080,507,8
12088,508,8
12096,489,8
12104,505,8
12112,505,8
12120,486,8
12128,499,8
12136,516,8
12144,545,8
12152,487,8
12160,507,8
12168,507,8
12176,490,8
12184,508,8
12192,508,8
12200,488,8
12208,613,8
12216,489,8
12224,489,8
12232,504,8
12240,505,8
12248,487,8
12256,484,8
12264,507,8
12272,611,8
12280,488,8
12288,506,8
12296,475,8
12304,476,8
12312,502,8
12320,455,8
12328,483,8
12336,474,8
12344,456,8
12352,474,8
12360,476,8
12368,446,8
12376,448,8
12384,466,8
12392,467,8
12400,447,8
12408,467,8
12416,467,8
12424,488,8
12432,457,8
12440,483,8
12448,474,8
12456,456,8
12464,473,8
12472,481,8
12480,455,8
12488,448,8
12496,474,8
12504,467,8
12512,449,8
12520,466,8
12528,466,8
12536,476,8
12544,449,8
12552,488,8
12560,524,8
12568,508,8
12576,506,8
12584,489,8
12592,512,8
12600,508,8
12608,488,8
12616,515,8
12624,507,8
12632,488,8
12640,518,8
12648,611,8
12656,490,8
12664,507,8
12672,508,8
12680,489,8
12688,508,8
12696,507,8
12704,536,8
12712,491,8
12720,513,8
12728,508,8
12736,489,8
12744,513,8
12752,509,8
12760,490,8
12768,512,8
12776,612,8
12784,489,8
12792,603,8
12800,491,8
12808,466,8
12816,483,8
12824,485,8
12832,464,8
12840,539,8
12848,463,8
12856,465,8
12864,484,8
12872,484,8
12880,485,8
12888,467,8
12896,485,8
12904,484,8
12912,466,8
12920,498,8
12928,483,8
12936,464,8
12944,465,8
12952,484,8
12960,483,8
12968,464,8
12976,483,8
12984,483,8
12992,484,8
13000,485,8
13008,486,8
13016,483,8
13024,466,8
13032,499,8
13040,501,8
13048,466,8
13056,484,8
13064,448,8
13072,451,8
13080,468,8
13088,485,8
13096,447,8
13104,467,8
13112,467,8
13120,448,8
13128,460,8
13136,458,8
13144,459,8
13152,457,8
13160,485,8
13168,478,8
13176,482,8
13184,483,8
13192,483,8
13200,468,8
13208,447,8
13216,470,8
13224,466,8
13232,449,8
13240,449,8
13248,467,8
13256,497,8
13264,459,8
13272,482,8
13280,477,8
13288,457,8
13296,459,8
13304,493,8
13312,478,8
13320,515,8
13328,498,8
13336,497,8
13344,517,8
13352,515,8
13360,498,8
13368,534,8
13376,515,8
13384,499,8
13392,515,8
13400,497,8
13408,496,8
13416,516,8
13424,514,8
13432,497,8
13440,514,8
13448,528,8
13456,514,8
13464,497,8
13472,515,8
13480,514,8
13488,498,8
13496,515,8
13504,516,8
13512,496,8
13520,516,8
13528,570,8
13536,497,8
13544,514,8
13552,632,8
13560,497,8
13568,514,8
13576,473,8
13584,455,8
13592,493,8
13600,481,8
13608,455,8
13616,473,8
13624,475,8
13632,473,8
13640,450,8
13648,470,8
13656,488,8
13664,452,8
13672,489,8
13680,469,8
13688,478,8
13696,451,8
13704,476,8
13712,473,8
13720,455,8
13728,566,8
13736,457,8
13744,454,8
13752,455,8
13760,474,8
13768,470,8
13776,451,8
13784,471,8
13792,471,8
13800,453,8
13808,452,8
13816,471,8
13824,471,8
13832,493,8
13840,506,8
13848,472,8
13856,488,8
13864,488,8
13872,505,8
13880,472,8
13888,488,8
13896,486,8
13904,465,8
13912,484,8
13920,489,8
13928,465,8
13936,476,8
13944,484,8
13952,565,8
13960,469,8
13968,489,8
13976,505,8
13984,471,8
13992,487,8
14000,488,8
14008,472,8
14016,729,8
14024,467,8
14032,467,8
14040,484,8
14048,484,8
14056,530,8
14064,467,8
14072,496,8
14080,484,8
14088,520,8
14096,527,8
14104,501,8
14112,516,8
14120,599,8
14128,498,8
14136,533,8
14144,610,8
14152,495,8
14160,514,8
14168,513,8
14176,494,8
14184,524,8
14192,512,8
14200,493,8
14208,512,8
14216,518,8
14224,502,8
14232,519,8
14240,529,8
14248,500,8
14256,824,8
14264,503,8
14272,520,8
14280,513,8
14288,513,8
14296,494,8
14304,513,8
14312,513,8
14320,495,8
14328,494,8
14336,514,8
14344,486,8
14352,487,8
14360,466,8
14368,467,8
14376,490,8
14384,486,8
14392,466,8
14400,497,8
14408,547,8
14416,470,8
14424,498,8
14432,505,8
14440,470,8
14448,471,8
14456,506,8
14464,506,8
14472,466,8
14480,484,8
14488,518,8
14496,484,8
14504,485,8
14512,501,8
14520,468,8
14528,466,8
14536,487,8
14544,487,8
14552,469,8
14560,486,8
14568,578,8
14576,468,8
14584,624,8
14592,469,8
14600,519,8
14608,521,8
14616,502,8
14624,527,8
14632,517,8
14640,501,8
14648,518,8
14656,586,8
14664,497,8
14672,514,8
14680,633,8
14688,496,8
14696,517,8
14704,629,8
14712,497,8
14720,515,8
14728,618,8
14736,502,8
14744,533,8
14752,610,8
14760,501,8
14768,530,8
14776,611,8
14784,499,8
14792,532,8
14800,612,8
14808,496,8
14816,584,8
14824,498,8
14832,497,8
14840,533,8
14848,514,8
14856,453,8
14864,454,8
14872,451,8
14880,451,8
14888,470,8
14896,483,8
14904,468,8
14912,451,8
14920,476,8
14928,535,8
14936,457,8
14944,478,8
14952,476,8
14960,499,8
14968,456,8
14976,482,8
14984,486,8
14992,453,8
15000,469,8
15008,470,8
15016,452,8
15024,453,8
15032,470,8
15040,470,8
15048,458,8
15056,477,8
15064,477,8
15072,459,8
15080,457,8
15088,476,8
15096,494,8
15104,459,8
15112,586,8
15120,470,8
15128,499,8
15136,504,8
15144,469,8
15152,470,8
15160,468,8
15168,469,8
15176,461,8
15184,486,8
15192,480,8
15200,462,8
15208,462,8
15216,479,8
15224,480,8
15232,460,8
15240,497,8
15248,548,8
15256,470,8
15264,494,8
15272,505,8
15280,470,8
15288,470,8
15296,506,8
15304,497,8
15312,459,8
15320,484,8
15328,543,8
15336,460,8
15344,478,8
15352,481,8
15360,499,8
15368,544,8
15376,489,8
15384,508,8
15392,508,8
15400,491,8
15408,729,8
15416,489,8
15424,489,8
15432,508,8
15440,509,8
15448,489,8
15456,491,8
15464,508,8
15472,508,8
15480,489,8
15488,512,8
15496,507,8
15504,490,8
15512,509,8
15520,603,8
15528,490,8
15536,506,8
15544,507,8
15552,490,8
15560,509,8
15568,509,8
15576,509,8
15584,489,8
15592,508,8
15600,507,8
15608,490,8
15616,509,8
15624,462,8
15632,465,8
15640,482,8
15648,492,8
15656,461,8
15664,482,8
15672,480,8
15680,462,8
15688,464,8
15696,483,8
15704,481,8
15712,482,8
15720,480,8
15728,546,8
15736,462,8
15744,632,8
15752,462,8
15760,463,8
15768,481,8
15776,480,8
15784,481,8
15792,463,8
15800,490,8
15808,480,8
15816,464,8
15824,482,8
15832,481,8
15840,492,8
15848,464,8
15856,481,8
15864,493,8
15872,463,8
15880,471,8
15888,451,8
15896,460,8
15904,470,8
15912,470,8
15920,452,8
15928,471,8
15936,475,8
15944,452,8
15952,452,8
15960,475,8
15968,470,8
15976,452,8
15984,470,8
15992,470,8
16000,452,8
16008,453,8
16016,486,8
16024,471,8
16032,452,8
16040,517,8
16048,452,8
16056,451,8
16064,470,8
16072,469,8
16080,470,8
16088,450,8
16096,469,8
16104,484,8
16112,453,8
16120,451,8
16128,475,8
16136,514,8
16144,507,8
16152,486,8
16160,486,8
16168,505,8
16176,582,8
16184,487,8
16192,504,8
16200,513,8
16208,494,8
16216,512,8
16224,512,8
16232,492,8
16240,510,8
16248,511,8
16256,494,8
16264,524,8
16272,507,8
16280,507,8
16288,488,8
16296,486,8
16304,486,8
16312,489,8
16320,505,8
16328,511,8
16336,497,8
16344,510,8
16352,513,8
16360,494,8
16368,512,8
16376,512,8
16384,524,8
16392,481,8
16400,471,8
16408,450,8
16416,464,8
16424,470,8
16432,573,8
16440,452,8
16448,470,8
16456,487,8
16464,460,8
16472,482,8
16480,475,8
16488,475,8
16496,460,8
16504,477,8
16512,476,8
16520,451,8
16528,472,8
16536,470,8
16544,449,8
16552,449,8
16560,477,8
16568,470,8
16576,453,8
16584,477,8
16592,490,8
16600,458,8
16608,459,8
16616,475,8
16624,488,8
16632,458,8
16640,533,8
16648,513,8
16656,516,8
16664,497,8
16672,534,8
16680,515,8
16688,497,8
16696,517,8
16704,515,8
16712,501,8
16720,517,8
16728,531,8
16736,500,8
16744,514,8
16752,519,8
16760,523,8
16768,501,8
16776,516,8
16784,614,8
16792,496,8
16800,514,8
16808,632,8
16816,495,8
16824,517,8
16832,630,8
16840,501,8
16848,536,8
16856,610,8
16864,500,8
16872,501,8
16880,502,8
16888,500,8
16896,546,8
16904,763,8
16912,467,8
16920,467,8
16928,486,8
16936,488,8
16944,510,8
16952,467,8
16960,484,8
16968,493,8
16976,469,8
16984,489,8
16992,488,8
17000,469,8
17008,487,8
17016,491,8
17024,545,8
17032,467,8
17040,488,8
17048,499,8
17056,466,8
17064,484,8
17072,497,8
17080,467,8
17088,480,8
17096,500,8
17104,545,8
17112,468,8
17120,500,8
17128,505,8
17136,469,8
17144,486,8
17152,493,8
17160,475,8
17168,458,8
17176,471,8
17184,473,8
17192,592,8
17200,457,8
17208,455,8
17216,456,8
17224,453,8
17232,473,8
17240,487,8
17248,481,8
17256,456,8
17264,473,8
17272,476,8
17280,454,8
17288,477,8
17296,474,8
17304,475,8
17312,454,8
17320,482,8
17328,472,8
17336,454,8
17344,474,8
17352,481,8
17360,457,8
17368,455,8
17376,474,8
17384,474,8
17392,457,8
17400,475,8
17408,475,8
17416,452,8
17424,474,8
17432,470,8
17440,451,8
17448,564,8
17456,472,8
17464,450,8
17472,485,8
17480,470,8
17488,470,8
17496,452,8
17504,451,8
17512,451,8
17520,451,8
17528,470,8
17536,469,8
17544,471,8
17552,455,8
17560,501,8
17568,472,8
17576,453,8
17584,480,8
17592,470,8
17600,471,8
17608,453,8
17616,471,8
17624,469,8
17632,452,8
17640,481,8
17648,472,8
17656,469,8
17664,450,8
17672,466,8
17680,503,8
17688,482,8
17696,464,8
17704,481,8
17712,483,8
17720,507,8
17728,464,8
17736,482,8
17744,493,8
17752,462,8
17760,585,8
17768,480,8
17776,464,8
17784,480,8
17792,488,8
17800,494,8
17808,465,8
17816,461,8
17824,463,8
17832,464,8
17840,481,8
17848,492,8
17856,464,8
17864,463,8
17872,483,8
17880,480,8
17888,463,8
17896,576,8
17904,481,8
17912,461,8
17920,480,8
17928,531,8
17936,509,8
17944,490,8
17952,507,8
17960,509,8
17968,491,8
17976,508,8
17984,506,8
17992,508,8
18000,493,8
18008,511,8
18016,509,8
18024,490,8
18032,526,8
18040,528,8
18048,489,8
18056,567,8
18064,492,8
18072,489,8
18080,508,8
18088,508,8
18096,492,8
